X,Y,FID,COD_REG,REGION,COMUNA,CALLE_UNO,CALLE_DOS,NUMERO,CUT,DIR_GEOCOD,LAT,LNG,ANO,Tipo_Accid,Zona,Fallecidos,Graves,Menos_Grav,Leves,Accidentes
-70.7573237996535,-33.4952193995555,94,13,REGION METROPOLITANA,MAIPU,LOS PAJARITOS,ANUNCIACION,0,13119,"Avenida Los Pajaritos & Anunciación, Maipú, Región Metropolitana, Chile",-33.4952194,-70.7573238,2020,ATROPELLO,URBANA,0,0,0,4,2
-70.7572844003546,-33.513292900247,95,13,REGION METROPOLITANA,MAIPU,LOS PAJARITOS,BELARMINO OSORIO,0,13119,"Avenida Los Pajaritos & Belarmino Osorio, Maipú, Región Metropolitana, Chile",-33.5132929,-70.7572844,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.7572534996492,-33.5090281999913,96,13,REGION METROPOLITANA,MAIPU,CHACABUCO,LOS PAJARITOS,0,13119,"Avenida Los Pajaritos & Chacabuco, Maipú, Región Metropolitana, Chile",-33.5090282,-70.7572535,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.7572464004009,-33.5069892003911,97,13,REGION METROPOLITANA,MAIPU,LOS PAJARITOS,MAIPU,0,13119,"Av. Los Pajaritos & Av. Maipu, Maipú, Región Metropolitana, Chile",-33.5069892,-70.7572464,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.7563840000215,-33.4314111999668,98,13,REGION METROPOLITANA,PUDAHUEL,SAN DANIEL,ALEJANDRO GALAZ,0,13124,"Alejandro Galaz & San Daniel, Pudahuel, Región Metropolitana, Chile",-33.4314112,-70.756384,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.7561927996578,-33.4742377998345,99,13,REGION METROPOLITANA,MAIPU,LOS PAJARITOS,ARQTO HUGO BRAVO,0,13119,"PI734-Arqto. Hugo Bravo / Esq. Santa Teresa, Maipú, Región Metropolitana, Chile",-33.4742378,-70.7561928,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.7559863000276,-33.4582677999189,100,13,REGION METROPOLITANA,PUDAHUEL,OCEANIA,JAIME GUZMAN ERRAZURIZ,0,13124,"Oceanía 352, Pudahuel, Región Metropolitana, Chile",-33.4582678,-70.7559863,2020,ATROPELLO,URBANA,0,1,0,1,1
-70.7559497003182,-33.5112462995769,101,13,REGION METROPOLITANA,MAIPU,SUR,PADRE HURTADO,0,13119,"Padre Hurtado, Maipú, Región Metropolitana, Chile",-33.5112463,-70.7559497,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.7541737002559,-33.5002261996792,102,13,REGION METROPOLITANA,MAIPU,CENTRAL GONZALO PEREZ LLONA,BELARMINO OSORIO,0,13119,"Av - Central Gonzalo Pérez Llona 320, Maipú, Región Metropolitana, Chile",-33.5002262,-70.7541737,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.754026900321,-33.8552417000443,103,13,REGION METROPOLITANA,PAINE,DARIO PAVEZ,LOS AROMOS,0,13404,"Los Aromos & Darío Pavez, Hospital, Paine, Región Metropolitana, Chile",-33.8552417,-70.7540269,2020,ATROPELLO,RURAL,0,0,1,0,1
-70.7530151000666,-33.364494500021,104,13,REGION METROPOLITANA,QUILICURA,SAN LUIS,LAS GARZAS,0,13125,"San Luis & Las Garzas, Quilicura, Región Metropolitana, Chile",-33.3644945,-70.7530151,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.7522301996638,-33.4601755002989,105,13,REGION METROPOLITANA,PUDAHUEL,LAGUNA SUR,LA ESTRELLA,0,13124,"Avenida Laguna Sur & La Estrella, Pudahuel, Región Metropolitana, Chile",-33.4601755,-70.7522302,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.7521408996826,-33.3644283000259,106,13,REGION METROPOLITANA,QUILICURA,SAN LUIS,SOCOROMA,0,13125,"San Luis & Socoroma, Quilicura, Región Metropolitana, Chile",-33.3644283,-70.7521409,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.7520488001119,-33.5239000998096,107,13,REGION METROPOLITANA,MAIPU,VICENTE REYES, ,217,13119,"Vicente Reyes 217, Maipú, Región Metropolitana, Chile",-33.5239001,-70.7520488,2020,ATROPELLO,URBANA,0,0,1,0,1
-70.751946166782,-33.488659483748,108,13,REGION METROPOLITANA,MAIPU,LOS PAJARITOS,ISABEL RIQUELME,0,13119,"Avenida Los Pajaritos & Isabel Riquelme, Maipú, Región Metropolitana, Chile",-33.4886588,-70.7519364,2020,ATROPELLO,URBANA,0,1,1,1,2
-70.751260799746,-33.496301599639,109,13,REGION METROPOLITANA,MAIPU,PRIMERA TRANSVERSAL,RAFAEL RIESCO BERNALES,0,13119,"Primera Transversal & Rafael Riesco Bernales, Maipú, Región Metropolitana, Chile",-33.4963016,-70.7512608,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.7504981000072,-33.4222296003156,110,13,REGION METROPOLITANA,CERRO NAVIA,MAPOCHO SUR,LISBOA,0,13103,"Mapocho Sur & Lisboa, Santiago, Cerro Navia, Región Metropolitana, Chile",-33.4222296,-70.7504981,2020,ATROPELLO,URBANA,0,1,0,0,1
-70.7503030001832,-33.4354091001497,111,13,REGION METROPOLITANA,PUDAHUEL,EL ANILLO,ENSENADA,0,13124,"Ensenada & El Anillo, Pudahuel, Región Metropolitana, Chile",-33.4354091,-70.750303,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.7501881001006,-33.4591180999202,112,13,REGION METROPOLITANA,PUDAHUEL,LAS GAMELAS,UVA MISION,0,13124,"Uva Misión & Las Gamelas, Pudahuel, Región Metropolitana, Chile",-33.4591181,-70.7501881,2020,ATROPELLO,URBANA,0,0,0,0,1
-70.749920200157,-33.8706025001051,113,13,REGION METROPOLITANA,PAINE,PUENTE AGUILA NORTE,RIVERA SUR,0,13404,"Puente Águila Norte, Paine, Región Metropolitana, Chile",-33.8706025,-70.7499202,2020,ATROPELLO,URBANA,1,0,0,0,1
-70.7496027997292,-33.4830190995517,114,13,REGION METROPOLITANA,MAIPU,AMERICO VESPUCIO, ,399,13119,"Av. Américo Vespucio 399, Maipú, Región Metropolitana, Chile",-33.4830191,-70.7496028,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.7489600497663,-33.7443694003274,115,13,REGION METROPOLITANA,BUIN,VILLASECA,CALETERA PONIENTE,0,13402,"Villaseca 769, Buin, Región Metropolitana, Chile",-33.7443607,-70.7490548,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.7484855000056,-33.6189016002285,116,13,REGION METROPOLITANA,CALERA DE TANGO,CALERA DE TANGO,CAMINO CATEMITO,0,13403,"Cam. Catemito, Calera de Tango, Región Metropolitana, Chile",-33.6189016,-70.7484855,2020,ATROPELLO,URBANA,0,0,0,0,1
-70.7477675999946,-33.5229754996195,117,13,REGION METROPOLITANA,MAIPU,CAMINO A MELIPILLA, ,11246,13119,"Cam. a Melipilla 11246, Maipú, Región Metropolitana, Chile",-33.5229755,-70.7477676,2020,ATROPELLO,URBANA,0,2,0,1,2
-70.747534299668,-33.4222593004262,118,13,REGION METROPOLITANA,CERRO NAVIA,MAPOCHO SUR,ROLANDO PETERSEN,0,13103,"Mapocho Sur & Rolando Petersen, Santiago, Cerro Navia, Región Metropolitana, Chile",-33.4222593,-70.7475343,2020,ATROPELLO,URBANA,0,0,0,0,1
-70.7462943998665,-33.3605247998795,119,13,REGION METROPOLITANA,QUILICURA,STA LAURA,LO MARCOLETA,0,13125,"Av. lo Marcoleta & Sta. Laura, Quilicura, Región Metropolitana, Chile",-33.3605248,-70.7462944,2020,ATROPELLO,URBANA,0,1,0,0,1
-70.7462232500029,-33.5069657496695,120,13,REGION METROPOLITANA,MAIPU,1 SUR,MOISES,0,13119,"Uno Sur, Maipú, Región Metropolitana, Chile",-33.5070163,-70.7462236,2020,ATROPELLO,URBANA,0,0,0,3,1
-70.7460408000427,-33.7349057004376,121,13,REGION METROPOLITANA,BUIN,MAIPU,JOSE JOAQUIN PRIETO,0,13402,"Maipú 680, Buin, Región Metropolitana, Chile",-33.7349057,-70.7460408,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.7458877003569,-33.4028731996383,122,13,REGION METROPOLITANA,RENCA,TEGUALDA, ,7624,13128,"Tegualda, Renca, Región Metropolitana, Chile",-33.4028732,-70.7458877,2020,ATROPELLO,URBANA,0,0,1,0,1
-70.7453360499186,-33.3654110000175,123,13,REGION METROPOLITANA,QUILICURA,SAN ESTEBAN, ,470,13125,"San Esteban 470, Quilicura, Región Metropolitana, Chile",-33.3653887,-70.7453301,2020,ATROPELLO,URBANA,0,0,0,2,2
-70.7451521997141,-33.4298107997285,124,13,REGION METROPOLITANA,CERRO NAVIA,JOSE JOAQUIN PEREZ, ,8515,13103,"Av. José Joaquín Pérez 8515, Cerro Navia, Región Metropolitana, Chile",-33.4298108,-70.7451522,2020,ATROPELLO,URBANA,0,1,0,0,1
-70.7451356998525,-33.4812845996044,125,13,REGION METROPOLITANA,MAIPU,LOS PAJARITOS,PROVIDENCIA,0,13119,"Avenida Los Pajaritos & Providencia, Maipú, Región Metropolitana, Chile",-33.4812846,-70.7451357,2020,ATROPELLO,URBANA,0,1,0,1,2
-70.7447779000799,-33.4445552997871,126,13,REGION METROPOLITANA,PUDAHUEL,LOS EDILES,SAN PABLO,0,13124,"San Pablo & Los Ediles, Pudahuel, Región Metropolitana, Chile",-33.4445553,-70.7447779,2020,ATROPELLO,URBANA,0,1,0,0,1
-70.7434030003481,-33.4364350997998,127,13,REGION METROPOLITANA,PUDAHUEL,SAN FRANCISCO,CRNEL LUIS CAAMANO,0,13124,"San Francisco & Coronel Luis Caamaño, Pudahuel, Región Metropolitana, Chile",-33.4364351,-70.743403,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.7432001996294,-33.4750455996745,128,13,REGION METROPOLITANA,MAIPU,ING PEDRO GALLO,ARQTO HUGO BRAVO,0,13119,"PI1650-Arqto. Hugo Bravo / Esq. Ing. Pedro Gallo, Maipú, Región Metropolitana, Chile",-33.4750456,-70.7432002,2020,ATROPELLO,URBANA,0,1,0,0,1
-70.7431019001324,-33.816036599909,129,13,REGION METROPOLITANA,PAINE,GRAL BAQUEDANO,MIGUEL CAMPINO,0,13404,"Miguel Campino & Avenida General Baquedano, Paine, Región Metropolitana, Chile",-33.8160366,-70.7431019,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.7430815997359,-33.4921939003281,130,13,REGION METROPOLITANA,MAIPU,LOS TORNEROS,SEGUNDA TRANSVERSAL,0,13119,"Los Torneros & Segunda Transversal, Maipú, Región Metropolitana, Chile",-33.4921939,-70.7430816,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.7430359996116,-33.7339289998233,131,13,REGION METROPOLITANA,BUIN,MANUEL MONTT,MAIPU,0,13402,"Manuel Montt 417, Buin, Región Metropolitana, Chile",-33.733929,-70.743036,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.7421399996611,-33.7292253000075,132,13,REGION METROPOLITANA,BUIN,LONGITUDINAL SUR,SAN FELIX,0,13402,"Manuel Montt N°9, Buin, Región Metropolitana, Chile",-33.7292253,-70.74214,2020,ATROPELLO,URBANA,0,1,0,0,1
-70.7418657999665,-33.8559596000553,133,13,REGION METROPOLITANA,PAINE,EL ROMERO,UNO NORTE,0,13404,"Av. Romero & Uno Nte., Paine, Región Metropolitana, Chile",-33.8559596,-70.7418658,2020,ATROPELLO,RURAL,0,0,0,0,1
-70.7415407004428,-33.4495452996757,134,13,REGION METROPOLITANA,PUDAHUEL,CORONA SUECA,RUPIA HINDU,0,13124,"Corona Sueca & Rupia Hindú, Pudahuel, Región Metropolitana, Chile",-33.4495453,-70.7415407,2020,ATROPELLO,URBANA,0,1,0,0,1
-70.7414074002312,-33.7326065998146,135,13,REGION METROPOLITANA,BUIN,JOSE MANUEL BALMACEDA,JOSE JOAQUIN PEREZ,0,13402,"Avenida José Manuel Balmaceda & José Joaquín Pérez, Buin, Región Metropolitana, Chile",-33.7326066,-70.7414074,2020,ATROPELLO,URBANA,0,0,0,2,2
-70.7412998997704,-33.4625909003496,136,13,REGION METROPOLITANA,PUDAHUEL,MALEN, ,291,13124,"Malen 291, Pudahuel, Región Metropolitana, Chile",-33.4625909,-70.7412999,2020,ATROPELLO,URBANA,0,0,0,0,1
-70.7410334000712,-33.4198419002833,137,13,REGION METROPOLITANA,CERRO NAVIA,HUELEN,LUIS LAZZARINI,0,13103,"Luis Lazzarini & Huelen, Santiago, Cerro Navia, Región Metropolitana, Chile",-33.4198419,-70.7410334,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.7407096000678,-33.4298537999128,138,13,REGION METROPOLITANA,CERRO NAVIA,TTE CRUZ,JOSE JOAQUIN PEREZ,0,13103,"Teniente Cruz & J.J. Perez, Santiago, Cerro Navia, Región Metropolitana, Chile",-33.4298538,-70.7407096,2020,ATROPELLO,URBANA,0,0,1,0,1
-70.7405299002345,-33.4446905002662,139,13,REGION METROPOLITANA,LO PRADO,TTE CRUZ,SAN PABLO,0,13117,"San Pablo & Teniente Cruz, Lo Prado, Región Metropolitana, Chile",-33.4446905,-70.7405299,2020,ATROPELLO,URBANA,0,0,0,2,2
-70.7404669000273,-33.8051791001352,140,13,REGION METROPOLITANA,PAINE,ACCESO UNO,ACCESO DOS,0,13404,"C. Acceso Dos & Acceso 1, Paine, Región Metropolitana, Chile",-33.8051791,-70.7404669,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.7403357500946,-33.4228378495869,141,13,REGION METROPOLITANA,CERRO NAVIA,MAPOCHO,HUELEN,0,13103,"Mapocho Sur & Huelen, Santiago, Cerro Navia, Región Metropolitana, Chile",-33.4228212,-70.7402393,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.7401211664585,-33.4299312998894,142,13,REGION METROPOLITANA,CERRO NAVIA,CALIFORNIA,JOSE JOAQUIN PEREZ,0,13103,"California & J.J. Perez, Santiago, Cerro Navia, Región Metropolitana, Chile",-33.4299204,-70.7401272,2020,ATROPELLO,URBANA,0,1,0,0,1
-70.7400887998581,-33.510083899752,143,13,REGION METROPOLITANA,MAIPU,FERROCARRIL,5 DE ABRIL,0,13119,"Avenida 5 de Abril & Del Ferrocarril, Maipú, Región Metropolitana, Chile",-33.5100839,-70.7400888,2020,ATROPELLO,URBANA,0,0,0,2,1
-70.7397504002606,-33.7316551998275,144,13,REGION METROPOLITANA,BUIN,ERRAZURIZ,CARLOS CONDELL,0,13402,"Carlos Condell & Errazuriz, Buin, Región Metropolitana, Chile",-33.7316552,-70.7397504,2020,ATROPELLO,URBANA,0,0,0,2,1
-70.7392408003225,-33.490810100006,145,13,REGION METROPOLITANA,MAIPU,ALASKA,ISLAS VIRGENES,0,13119,"Alaska & Islas Vírgenes, Maipú, Región Metropolitana, Chile",-33.4908101,-70.7392408,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.7389501996918,-33.7352560996891,146,13,REGION METROPOLITANA,BUIN,ANIBAL PINTO,MAIPU,0,13402,"Aníbal Pinto & Maipú, Buin, Región Metropolitana, Chile",-33.7352561,-70.7389502,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.7387170999141,-33.3709022001763,147,13,REGION METROPOLITANA,QUILICURA,INTEN SAAVEDRA,GRAL SAN MARTIN,0,13125,"Inten Saavedra & Avenida General San Martín, Quilicura, Región Metropolitana, Chile",-33.3709022,-70.7387171,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.7385560996841,-33.732953499804,148,13,REGION METROPOLITANA,BUIN,JOSE MANUEL BALMACEDA,ANIBAL PINTO,0,13402,"Aníbal Pinto & Avenida José Manuel Balmaceda, Buin, Región Metropolitana, Chile",-33.7329535,-70.7385561,2020,ATROPELLO,URBANA,0,0,1,3,3
-70.7383994998369,-33.3701551000776,149,13,REGION METROPOLITANA,QUILICURA,BLANCO ENCALADA,GRAL SAN MARTIN,0,13125,"Blanco Encalada & Avenida General San Martín, Quilicura, Región Metropolitana, Chile",-33.3701551,-70.7383995,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.738348500183,-33.4874610004247,150,13,REGION METROPOLITANA,MAIPU,LAS GOLONDRINAS,LOS MINISTROS,0,13119,"Los Ministros & Las Golondrinas Poniente, Maipú, Región Metropolitana, Chile",-33.487461,-70.7383485,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.7382194501673,-33.482509249602,151,13,REGION METROPOLITANA,MAIPU,STA ROSA,SIMON BOLIVAR,0,13119,"Simón Bolívar & Av. Sta. Rosa, Maipú, Región Metropolitana, Chile",-33.4825246,-70.7381118,2020,ATROPELLO,URBANA,0,1,0,1,1
-70.7379438996911,-33.3666879995514,152,13,REGION METROPOLITANA,QUILICURA,SAN LUIS,GRAL SAN MARTIN,0,13125,"San Luis & Avenida General San Martín, Quilicura, Región Metropolitana, Chile",-33.366688,-70.7379439,2020,ATROPELLO,URBANA,0,0,0,0,1
-70.737582099734,-33.4726705998681,153,13,REGION METROPOLITANA,MAIPU,MANCHESTER,LOS PAJARITOS,0,13119,"Avenida Los Pajaritos & Manchester, Maipú, Región Metropolitana, Chile",-33.4726706,-70.7375821,2020,ATROPELLO,URBANA,0,1,0,0,1
-70.7369671999762,-33.4712351002195,154,13,REGION METROPOLITANA,MAIPU,LOS PAJARITOS,TTE CRUZ,0,13119,"Avenida Los Pajaritos & Teniente Cruz, Maipú, Pudahuel, Región Metropolitana, Chile",-33.4712351,-70.7369672,2020,ATROPELLO,URBANA,0,1,0,0,1
-70.7369525140471,-33.3631396281911,155,13,REGION METROPOLITANA,QUILICURA,MANUEL ANTONIO MATTA,STA LUISA,0,13125,"Manuel Antonio Matta & Santa Luisa, Quilicura, Región Metropolitana, Chile",-33.363141,-70.7369484,2020,ATROPELLO,URBANA,0,0,1,1,2
-70.7368193001704,-33.8054763998159,156,13,REGION METROPOLITANA,PAINE,BERNARDO OHIGGINS,ACCESO 1,0,13404,"Acceso 1 & Av. Bernardo O'Higgins, Paine, Región Metropolitana, Chile",-33.8054764,-70.7368193,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.7360748000119,-33.7630971002508,157,13,REGION METROPOLITANA,BUIN,FLOR DE LOTO,HERMANOS CARRERA,0,13402,"Hnos Carrera 342, Linderos, Buin, Región Metropolitana, Chile",-33.7630971,-70.7360748,2020,ATROPELLO,URBANA,0,0,1,0,1
-70.7359477995511,-33.7308797998627,158,13,REGION METROPOLITANA,BUIN,SAN MARTIN,SGTO ALDEA,0,13402,"Sargento Aldea & San Martín, Buin, Región Metropolitana, Chile",-33.7308798,-70.7359478,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.7357587000038,-33.4294262999836,159,13,REGION METROPOLITANA,CERRO NAVIA,JOSE JOAQUIN PEREZ,MILAN,0,13103,"Milán & J.J. Perez, Santiago, Cerro Navia, Región Metropolitana, Chile",-33.4294263,-70.7357587,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.7356873495913,-33.7333539499247,160,13,REGION METROPOLITANA,BUIN,SAN MARTIN,BERNARDINO BRAVO,0,13402,"San Martín 309, Buin, Región Metropolitana, Chile",-33.733418,-70.7357536,2020,ATROPELLO,URBANA,0,0,0,0,1
-70.7353934997101,-33.7349735003267,161,13,REGION METROPOLITANA,BUIN,JOSE ALBERTO BRAVO,SAN MARTIN,0,13402,"Plaza José Alberto Bravo Vizcaya, Buin, Región Metropolitana, Chile",-33.7349735,-70.7353935,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.7353613003835,-33.4814679003232,162,13,REGION METROPOLITANA,MAIPU,SIMON BOLIVAR,LAS PALOMAS DE SAN JOSE,0,13119,"Las Palomas de San José & Simón Bolívar, Maipú, Región Metropolitana, Chile",-33.4814679,-70.7353613,2020,ATROPELLO,URBANA,0,1,0,0,1
-70.7349894999653,-33.4708074995663,163,13,REGION METROPOLITANA,ESTACION CENTRAL,LOS PAJARITOS, ,5783,13106,"Av. Los Pajaritos 5783, Pudahuel, Maipú, Región Metropolitana, Chile",-33.4708075,-70.7349895,2020,ATROPELLO,URBANA,1,0,0,0,1
-70.7345676001145,-33.5084305995923,164,13,REGION METROPOLITANA,CERRILLOS,LAS TORRES,LA PRIMAVERA,0,13102,"La Primavera & Avenida Las Torres, Los Cerrillos, Cerrillos, Región Metropolitana, Chile",-33.5084306,-70.7345676,2020,ATROPELLO,URBANA,0,1,0,1,2
-70.7339677999738,-33.5110719003478,165,13,REGION METROPOLITANA,MAIPU,LAS TORRES,ESQUINA BLANCA,0,13119,"Av. Las Torres & Av. Esq. Blanca, Maipú, Región Metropolitana, Chile",-33.5110719,-70.7339678,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.7338374999006,-33.4692550997429,166,13,REGION METROPOLITANA,PUDAHUEL,LOS PAJARITOS,DIAG DE LOS LAGOS,0,13124,"Av. Los Pajaritos & Diag. de Los Lagos, Pudahuel, Región Metropolitana, Chile",-33.4692551,-70.7338375,2020,ATROPELLO,URBANA,0,1,0,0,1
-70.7336305002472,-33.4853217003361,167,13,REGION METROPOLITANA,MAIPU,LUMEN,ISABEL RIQUELME,0,13119,"Avenida Lumen & Isabel Riquelme Sur, Maipú, Región Metropolitana, Chile",-33.4853217,-70.7336305,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.7336154995555,-33.4972013002996,168,13,REGION METROPOLITANA,CERRILLOS,PDTE SALVADOR ALLENDE,DR VARGAS SALCEDO,0,13102,"Av. Salvador Allende & Dr. Vargas Salcedo, Los Cerrillos, Cerrillos, Región Metropolitana, Chile",-33.4972013,-70.7336155,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.7334557997452,-33.4960980003223,169,13,REGION METROPOLITANA,MAIPU,APACHES, ,811,13119,"Apaches, Maipú, Región Metropolitana, Chile",-33.496098,-70.7334558,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.7330644004016,-33.4417242996366,170,13,REGION METROPOLITANA,LO PRADO,LOS CRISANTEMOS,LOS LIRIOS,0,13117,"Los Lirios & Los Crisantemos, Lo Prado, Región Metropolitana, Chile",-33.4417243,-70.7330644,2020,ATROPELLO,URBANA,0,0,0,3,1
-70.7330169000098,-33.7330664996191,171,13,REGION METROPOLITANA,BUIN,BERNARDINO BRAVO,CALETERA ORIENTE,0,13402,"Bernardino Bravo Ote. 0115, Local 9, Buin, Región Metropolitana, Chile",-33.7330665,-70.7330169,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.7329036996459,-33.3633094004084,172,13,REGION METROPOLITANA,QUILICURA,ISABEL CARRERA, ,228,13125,"Isabel Carrera 228, Quilicura, Región Metropolitana, Chile",-33.3633094,-70.7329037,2020,ATROPELLO,URBANA,0,1,0,0,1
-70.7328889004023,-33.4234378997391,173,13,REGION METROPOLITANA,CERRO NAVIA,MAPOCHO,SANTOS LUIS MEDEL,0,13103,"Santos Luis Medel & Mapocho, Santiago, Cerro Navia, Región Metropolitana, Chile",-33.4234379,-70.7328889,2020,ATROPELLO,URBANA,0,1,0,0,1
-70.7322008003265,-33.3680680002379,174,13,REGION METROPOLITANA,QUILICURA,RAIMUNDO ROMO,JOSE FRANCISCO VERGARA,0,13125,"Raimundo Romo & José Francisco Vergara, Quilicura, Región Metropolitana, Chile",-33.368068,-70.7322008,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.7320089002903,-33.4679187998126,175,13,REGION METROPOLITANA,ESTACION CENTRAL,LOS PAJARITOS, ,6411,13106,"Av. Los Pajaritos 6411, Pudahuel, Región Metropolitana, Chile",-33.4679188,-70.7320089,2020,ATROPELLO,URBANA,0,0,0,0,1
-70.7316959002454,-33.4688634998505,176,13,REGION METROPOLITANA,ESTACION CENTRAL,LOS PAJARITOS, ,6340,13106,"Av. Los Pajaritos 6340, Pudahuel, Estación Central, Región Metropolitana, Chile",-33.4688635,-70.7316959,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.7309802998008,-33.4444961001147,177,13,REGION METROPOLITANA,LO PRADO,SAN PABLO,LAS TORRES,0,13117,"San Pablo & Av. Las Torres, Lo Prado, Región Metropolitana, Chile",-33.4444961,-70.7309803,2020,ATROPELLO,URBANA,0,1,0,0,1
-70.7302665996237,-33.4974334000312,178,13,REGION METROPOLITANA,CERRILLOS,EL UNIVERSO, ,7336,13102,"El Universo 7336, Los Cerrillos, Cerrillos, Región Metropolitana, Chile",-33.4974334,-70.7302666,2020,ATROPELLO,URBANA,0,0,0,0,1
-70.7295114002308,-33.5051991996832,179,13,REGION METROPOLITANA,CERRILLOS,AMERICO VESPUCIO,LOS TILOS,0,13102,"Avenida Américo Vespucio & Los Tilos, Los Cerrillos, Cerrillos, Región Metropolitana, Chile",-33.5051992,-70.7295114,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.7290794999188,-33.357047299593,180,13,REGION METROPOLITANA,QUILICURA,LAS TORRES,LIBER BERNARDO OHIGGINS,0,13125,"PB543-Lib. Bdo. O'Higgins / Esq. Avenida Las Torres, Quilicura, Región Metropolitana, Chile",-33.3570473,-70.7290795,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.7290415997899,-33.5099535996787,181,13,REGION METROPOLITANA,CERRILLOS,5 DE ABRIL,LOS JAZMINES,0,13102,"Los Jazmines & 5 de Abril, Los Cerrillos, Maipú, Región Metropolitana, Chile",-33.5099536,-70.7290416,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.729029449949,-33.3580754504216,182,13,REGION METROPOLITANA,QUILICURA,LO MARCOLETA, ,299,13125,"Av. lo Marcoleta 299, Quilicura, Región Metropolitana, Chile",-33.3581336,-70.7289506,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.7288304003026,-33.363232699929,183,13,REGION METROPOLITANA,QUILICURA,LIBER BERNARDO OHIGGINS,DONA LETICIA,0,13125,"Doña Leticia 531, Quilicura, Región Metropolitana, Chile",-33.3632327,-70.7288304,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.7287879999661,-33.4447803002705,184,13,REGION METROPOLITANA,LO PRADO,SAN PABLO, ,6600,13117,"San Pablo 6600, Lo Prado, Región Metropolitana, Chile",-33.4447803,-70.728788,2020,ATROPELLO,URBANA,1,0,0,0,1
-70.7284766996398,-33.4475457002737,185,13,REGION METROPOLITANA,LO PRADO,TERRITORIO ANTARTICO, ,6545,13117,"Territorio Antartico 6545, Lo Prado, Región Metropolitana, Chile",-33.4475457,-70.7284767,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.7280038001351,-33.4444411002764,186,13,REGION METROPOLITANA,LO PRADO,SAN PABLO,LOS CANELOS,0,13117,"San Pablo & Los Canelos, Lo Prado, Región Metropolitana, Chile",-33.4444411,-70.7280038,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.7278754003293,-33.4063770500607,187,13,REGION METROPOLITANA,RENCA,CONDELL,JOSE MIGUEL INFANTE,0,13128,"Condell & José Miguel Infante, Renca, Región Metropolitana, Chile",-33.406394,-70.7277543,2020,ATROPELLO,URBANA,0,0,0,1,1
-70.7274748998466,-33.412642599776,188,13,REGION METROPOLITANA,RENCA,COST NORTE, ,27400,13128,"Costanera Nte., Renca, Región Metropolitana, Chile",-33.4126426,-70.7274749,2020,ATROPELLO,URBANA,1,0,0,0,1
-70.7274573001142,-33.4290803002155,189,13,REGION METROPOLITANA,CERRO NAVIA,JOSE JOAQUIN PEREZ,LAS LOMAS,0,13103,"Las Lomas & J.J. Perez, Santiago, Cerro Navia, Región Metropolitana, Chile",-33.4290803,-70.7274573,2020,ATROPELLO,URBANA,0,1,1,1,2
-70.727005600328,-33.4479224001985,190,13,REGION METROPOLITANA,LO PRADO,TERRITORIO ANTARTICO,GRAL JUAN BUENDIA,0,13117,"Territorio Antartico & General Juan Buendía, Lo Prado, Región Metropolitana, Chile",-33.4479224,-70.7270056,2020,ATROPELLO,URBANA,0,1,0,0,1
