X,Y,FID,Ubicacion,Fallecidos,Graves,MenosGrave,Leve,Accidentes
-70.6384386047667,-33.3782217604059,926,"RECOLETA & JOSE JOAQUIN AGUIRRE LUCO, HUECHURABA",0,1,0,0,1
-70.6396151651127,-33.4477103663055,927,"363 LIRA, SANTIAGO",0,0,0,0,1
-70.6393148142772,-33.4368924081118,928,"PURISIMA & MERCED, SANTIAGO",0,1,0,0,1
-70.640918539391,-33.5248259016684,929,"RIVADAVIA & SANTA ANA, SAN RAMON",0,0,0,1,1
-70.6402574084317,-33.4920806128814,930,"SANTA ROSA & ALVAREZ DE TOLEDO, SAN JOAQUIN",0,2,0,1,2
-70.6394179446384,-33.448091741838,931,"LIRA & SANTA VICTORIA, SANTIAGO",0,0,0,0,1
-70.6395312590697,-33.457541380567,932,"MANUEL ANTONIO MATTA & CARMEN, SANTIAGO",0,0,0,1,1
-70.6386964855678,-33.4160142047267,933,"1418 PERU, RECOLETA",0,1,0,0,1
-70.6389787106459,-33.4356072368572,934,"PURISIMA & CARDENAL JOSE MARIA CARO, SANTIAGO",0,0,0,2,2
-70.638579577691,-33.4160878958044,935,"PERU & CELIA COLOMA, RECOLETA",0,0,0,1,1
-70.639971555547,-33.4951866598749,936,"SANTA ROSA & SALESIANOS, SAN MIGUEL",1,0,0,0,1
-70.6387267060974,-33.4347899037326,937,"PURISIMA & BELLAVISTA, RECOLETA",0,0,1,1,1
-70.6408347278655,-33.5545778633579,938,"10190 INDEPENDENCIA, SAN RAMON",0,0,1,1,1
-70.6386735232625,-33.4502659683642,939,"ARGOMEDO & LIRA, SANTIAGO",0,0,0,1,1
-70.6370033398863,-33.37448004258,940,"5610 RECOLETA, HUECHURABA",0,0,1,0,1
-70.6369502853133,-33.3745168158733,941,"RECOLETA & GUILLERMO SUBIABRE, HUECHURABA",0,0,0,2,1
-70.6377985711172,-33.4294723565339,942,"DOMINICA & PURISIMA, RECOLETA",0,0,0,1,1
-70.6378164652061,-33.4430175857839,943,"DIAGONAL PARAGUAY & PORTUGAL, SANTIAGO",0,0,0,1,1
-70.6380521114555,-33.4635580751764,944,"505 MIGUEL LEON PRADO, SANTIAGO",0,0,0,0,1
-70.6363399380166,-33.3729195947319,945,"5680 RECOLETA, HUECHURABA",0,0,0,1,1
-70.638793543689,-33.5069259058442,946,"543 DEPARTAMENTAL, SAN MIGUEL",0,0,0,0,1
-70.6369943027567,-33.4112659929888,947,"EL SALTO & DOCTOR OSTORNOL, RECOLETA",2,0,0,0,1
-70.6375681848352,-33.4435439255449,948,"125 PORTUGAL, SANTIAGO",0,0,0,1,1
-70.6385798253633,-33.5070098970732,949,"SANTA ROSA & DEPARTAMENTAL, SAN JOAQUIN",0,0,0,2,1
-70.6366317526295,-33.4108559345161,950,"1871 EL SALTO, RECOLETA",0,0,0,1,1
-70.6393758875171,-33.5571763774164,951,"VENANCIA LEIVA & LUIS DURAND, LA PINTANA",0,0,0,1,1
-70.6368515284705,-33.4368888788926,952,"MERCED & IRENE MORALES, SANTIAGO",0,0,0,1,1
-70.637731369019,-33.4865407747181,953,"COMANDANTE RIESLE & FRANCISCO DE ZARATE, SAN JOAQUIN",0,0,0,0,1
-70.6368879385691,-33.4445539376413,954,"CURICO & PORTUGAL, SANTIAGO",0,0,0,2,2
-70.63653069011,-33.4375604673102,955,"LIBERTADOR BERNARDO O`HIGGINS & RAMON CORVALAN MELGAREJO, SANTIAGO",1,1,0,3,5
-70.6383917315548,-33.5518326418425,956,"9918 RIO AMAZONAS, SAN RAMON",0,0,1,0,1
-70.6356223509068,-33.4092098774515,957,"EL SALTO & PATRIA VIEJA, RECOLETA",0,0,0,2,1
-70.6359598879356,-33.4461173312976,958,"PORTUGAL & MARIN, SANTIAGO",0,0,0,1,1
-70.6355435023332,-33.4348229149729,959,"PIO NONO & BELLAVISTA, PROVIDENCIA",0,0,0,1,1
-70.6353769326144,-33.4356908680315,960,"SANTA MARIA & PIO NONO, PROVIDENCIA",0,1,0,0,1
-70.6353684514566,-33.4363853882735,961,"CARDENAL JOSE MARIA CARO & PIO NONO, SANTIAGO",0,1,0,1,2
-70.6353178011232,-33.4371255560816,962,"3 LIBERTADOR BERNARDO O`HIGGINS, SANTIAGO",0,0,0,1,1
-70.633728041586,-33.3665960456334,963,"RECOLETA & LOS CEREZOS, HUECHURABA",0,0,2,0,1
-70.6358514034255,-33.4907320280078,964,"MATTA VIAL & SAN GREGORIO, SAN JOAQUIN",0,0,0,0,1
-70.6367937455194,-33.5453426879797,965,"PEDRO AGUIRRE CERDA & GOYCOLEA, SAN RAMON",0,0,1,0,1
-70.6366831290329,-33.542332090442,966,"PEDRO AGUIRRE CERDA & AMERICO VESPUCIO, SAN RAMON",0,1,0,1,2
-70.6370972288455,-33.5648539042188,967,"2176 OBSERVATORIO, LA PINTANA",2,1,0,1,1
-70.6351471107832,-33.4641375304287,968,"SIERRA BELLA & PEDRO LAGOS, SANTIAGO",0,0,0,0,1
-70.6334358533844,-33.3751132431905,969,"496 CAMINO AL BOSQUE DE SANTIAGO, HUECHURABA",0,0,0,1,1
-70.6348828967893,-33.4540766371072,970,"CUEVAS & COQUIMBO, SANTIAGO",0,0,0,1,1
-70.6366440269493,-33.5488256694341,971,"ALPATACAL & PEDRO AGUIRRE CERDA, SAN RAMON",0,0,0,1,1
-70.6345890165161,-33.4395610858374,972,"LIVINGSTONE & VICUNA MACKENNA, PROVIDENCIA",0,0,0,1,1
-70.6344368363621,-33.440050079586,973,"VICUNA MACKENNA & EULOGIA SANCHEZ, SANTIAGO",0,1,0,1,2
-70.6343726496111,-33.4400689623033,974,"58 VICUNA MACKENNA, PROVIDENCIA",0,1,0,0,1
-70.6360420712354,-33.5471742891995,975,"VICUNA MACKENNA & PADRE JUAN BAUTISTA DIAZ, SAN RAMON",0,1,0,0,1
-70.6355593480386,-33.5272685823409,976,"7592 SANTA ROSA, LA GRANJA",0,0,0,0,1
-70.6355447752828,-33.5304972782668,977,"EL PARRON & SANTA ROSA, SAN RAMON",0,1,0,0,1
-70.6344887323267,-33.4766364858348,978,"CARMEN & PINTOR CICARELLI, SAN JOAQUIN",0,0,0,0,1
-70.6336050920295,-33.4324045102992,979,"140 MALLINKRODT, PROVIDENCIA",0,0,0,0,1
-70.6334870637956,-33.4427500460589,980,"140 VICUNA MACKENNA, PROVIDENCIA",0,0,0,1,1
-70.6334756959382,-33.4432912929172,981,"VICUNA MACKENNA & FRANCISCO BILBAO, SANTIAGO",0,1,0,0,1
-70.6332523465747,-33.4382620307504,982,"RAMON CARNICER & ARTURO BURHLE, PROVIDENCIA",0,0,0,1,1
-70.6316498002965,-33.3617805062586,983,"EL TAMARUGAL & RECOLETA, HUECHURABA",0,1,0,0,1
-70.6351223201721,-33.5538057548775,984,"ESPERANZA & ARTURO PRAT, SAN RAMON",0,0,0,1,1
-70.6332769780591,-33.456217100511,985,"MANUEL ANTONIO MATTA & PORTUGAL, SANTIAGO",0,0,0,0,1
-70.6328379563015,-33.4396833604885,986,"RAMON CARNICER & EULOGIA SANCHEZ, PROVIDENCIA",0,2,0,0,2
-70.6346157480574,-33.5354875720966,987,"SANTA ROSA & PARAGUAY, SAN RAMON",0,0,1,0,1
-70.6321312975164,-33.4042326495336,988,"2465 EL SALTO, RECOLETA",0,0,0,1,1
-70.6345927853021,-33.5359838739854,989,"SANTA ROSA & GUATEMALA, SAN RAMON",0,0,2,2,2
-70.6313504522129,-33.3756817764713,990,"CAMINO AL BOSQUE DE SANTIAGO & REPUBLICA DE NORUEGA, HUECHURABA",0,0,0,1,1
-70.6312514641566,-33.3703802688934,991,"PREMIO NOBEL & EL GUERRILLERO, HUECHURABA",0,0,0,1,1
-70.634331722369,-33.5421377018277,992,"SANTA ROSA & AMERICO VESPUCIO, SAN RAMON",0,2,0,2,4
-70.6322084226058,-33.4388078571142,993,"GENERAL BUSTAMANTE & JUANA DE LESTONAC, PROVIDENCIA",0,0,0,1,1
-70.6341167261319,-33.5421585762709,994,"SANTA ROSA & AMERICO VESPUCIO, LA GRANJA",0,2,0,2,3
-70.6322616619178,-33.4473925651833,995,"VICUNA MACKENNA & SANTA ISABEL, PROVIDENCIA",0,0,0,2,2
-70.6321108256707,-33.4427862078141,996,"FRANCISCO BILBAO & RAMON CARNICER, PROVIDENCIA",0,0,0,3,2
-70.6338951683909,-33.5452637439184,997,"9233 SANTA ROSA, SAN RAMON",0,0,0,1,1
-70.6338500631326,-33.5451561214814,998,"SANTA ROSA & LOS FRANCISCANOS, SAN RAMON",0,0,0,1,2
-70.6338548945766,-33.5539938361659,999,"ESPERANZA & CAUPOLICAN, SAN RAMON",0,0,0,1,1
-70.6317862432608,-33.4472815862811,1000,"24 SANTA ISABEL, PROVIDENCIA",0,0,0,1,1
-70.6335941965725,-33.5452947704722,1001,"SANTA ROSA & ALBORADA, LA GRANJA",0,1,0,1,2
-70.6315115962561,-33.4504235626585,1002,"691 VICUNA MACKENNA, SANTIAGO",0,0,0,1,1
-70.6338270119309,-33.579389225576,1003,"PATAGONIA & JOSE MANUEL BALMACEDA, LA PINTANA",0,0,0,0,1
-70.6315074878941,-33.4605421173232,1004,"PADRE ORELLANA & VICTORIA, SANTIAGO",0,0,0,2,1
-70.6317824469408,-33.4769336820893,1005,"2459 SIERRA BELLA, SAN JOAQUIN",0,1,0,0,1
-70.6310195641615,-33.4362081962517,1006,"PROVIDENCIA & SEMINARIO, PROVIDENCIA",0,0,0,2,2
-70.6330966528381,-33.5491881560741,1007,"SANTA ROSA & ALPATACAL, SAN RAMON",0,0,1,0,1
-70.6309910065452,-33.4427287983465,1008,"GENERAL BUSTAMANTE & FRANCISCO BILBAO, PROVIDENCIA",0,0,0,1,1
-70.6301647870173,-33.4014177292305,1009,"EL SALTO & MUNOZ GAMERO, RECOLETA",0,1,0,0,1
-70.6307484013682,-33.4343630114834,1010,"CARLOS WALKER MARTINEZ & SANTA MARIA, PROVIDENCIA",0,0,0,1,1
-70.6327368283084,-33.5495265740766,1011,"SANTA ROSA & LAS UVAS Y EL VIENTO, LA GRANJA",0,0,0,0,1
-70.6309053835845,-33.4519466104102,1012,"VICUNA MACKENNA & IRARRAZAVAL, SANTIAGO",1,0,0,0,1
-70.6324712881647,-33.5514419225527,1013,"SANTA ROSA & RIQUELME, LA GRANJA",0,0,0,2,2
-70.6308805541977,-33.4678551594802,1014,"NUBLE & PEDRO LEON UGALDE, SANTIAGO",0,0,0,1,1
-70.6304277301598,-33.4471190949797,1015,"SANTA ISABEL & GENERAL BUSTAMANTE, PROVIDENCIA",0,0,0,2,2
-70.631172356369,-33.4897385897083,1016,"COMANDANTE RIESLE & MARIA ELENA, SAN JOAQUIN",0,0,0,1,1
-70.6302469671131,-33.4409078710443,1017,"180 RANCAGUA, PROVIDENCIA",0,0,0,1,1
-70.6304602738251,-33.4528813483156,1018,"866 VICUNA MACKENNA, NUNOA",0,1,0,0,1
-70.6299342496389,-33.4408668911451,1019,"RANCAGUA & SEMINARIO, PROVIDENCIA",0,0,0,1,1
-70.6319680754589,-33.5527471704945,1020,"10098 SANTA ROSA, LA GRANJA",1,0,0,0,1
-70.6319635813192,-33.5530809009331,1021,"SANTA ROSA & JOSE SANTOS GONZALEZ VERA, LA GRANJA",0,1,0,0,1
-70.6319350914662,-33.5538568365521,1022,"SANTA ROSA & ESPERANZA, LA GRANJA",0,1,0,0,1
-70.6283819848807,-33.3767398396696,1023,"CAMINO AL BOSQUE DE SANTIAGO & LOS TULIPANES, HUECHURABA",0,2,0,0,1
-70.6298097374096,-33.4554871667831,1024,"VICUNA MACKENNA & MANUEL ANTONIO MATTA, NUNOA",0,1,0,2,3
-70.6293698028526,-33.4319642292429,1025,"410 BELLAVISTA, PROVIDENCIA",0,0,1,1,1
-70.6315703167851,-33.5562243975878,1026,"SANTA ROSA & SARGENTO CANDELARIA, SAN RAMON",0,0,0,1,1
-70.6310879489265,-33.5374369310751,1027,"8299 ISLA NEGRA, LA GRANJA",0,0,0,2,1
-70.6313084812741,-33.5560474861288,1028,"SANTA ROSA & CAPITAN AVALOS, LA GRANJA",0,1,0,0,1
-70.6300621069284,-33.4959667586878,1029,"BENOZZO GOZZOLI & PRESIDENTE SALVADOR ALLENDE, SAN JOAQUIN",0,0,0,0,1
-70.6295111308083,-33.4677018259088,1030,"NUBLE & PADRE ORELLANA, SANTIAGO",0,0,0,1,1
-70.6281905161216,-33.398756188227,1031,"EL SALTO & SANTA MONICA, RECOLETA",0,1,0,0,1
-70.6309958431228,-33.5571788734151,1032,"10350 SANTA ROSA, LA GRANJA",1,1,0,1,2
-70.6310016851171,-33.5580625737106,1033,"VENANCIA LEIVA & SANTA ROSA, LA GRANJA",0,1,0,0,1
-70.630786543735,-33.559796890391,1034,"SANTA ROSA & LOS MANANTIALES, LA PINTANA",0,1,0,0,1
-70.6284367665019,-33.434988600452,1035,"PROVIDENCIA & CONDELL, PROVIDENCIA",0,0,0,2,2
-70.6311865008004,-33.5827787995719,1036,"BALDOMERO LILLO & ANIBAL PINTO, LA PINTANA",0,0,0,1,1
-70.6285729728826,-33.4468819441493,1037,"SANTA ISABEL & SEMINARIO, PROVIDENCIA",0,0,0,2,2
-70.6292549049896,-33.484479135616,1038,"ALCALDE CARLOS VALDOVINOS & LAS INDUSTRIAS, SAN JOAQUIN",0,0,0,1,1
-70.6279437095822,-33.4143431243671,1039,"1471 AURORA DE CHILE, RECOLETA",0,1,0,1,1
-70.6306569768629,-33.559780561296,1040,"SANTA ROSA & SANTO TOMAS, LA PINTANA",0,2,0,0,2
-70.6271446400102,-33.3772520805568,1041,"PRESIDENTE SALVADOR ALLENDE & CAMINO AL BOSQUE DE SANTIAGO, HUECHURABA",0,0,0,1,1
-70.6292826194431,-33.4922795412935,1042,"LAS INDUSTRIAS & ALVAREZ DE TOLEDO, SAN JOAQUIN",0,1,0,0,1
-70.6291878004103,-33.4923890069671,1043,"LAS INDUSTRIAS & CASTELAR NORTE, SAN JOAQUIN",0,0,0,1,1
-70.6283515966447,-33.4551816725003,1044,"MANUEL ANTONIO MATTA & GENERAL BUSTAMANTE, NUNOA",0,0,0,1,1
-70.6282517444125,-33.4607743139931,1045,"1398 VICUNA MACKENNA, NUNOA",0,1,0,0,1
-70.6285468190032,-33.4960949067425,1046,"PRESIDENTE SALVADOR ALLENDE & LAS INDUSTRIAS, SAN JOAQUIN",0,0,0,1,1
-70.6266898227184,-33.3966926342105,1047,"EL SALTO & LOS ZAPADORES, RECOLETA",0,0,0,0,1
-70.6274284287258,-33.4552929974286,1048,"MANUEL ANTONIO MATTA & SAN EUGENIO, NUNOA",0,1,0,0,1
-70.6274711938512,-33.463913905029,1049,"1579 VICUNA MACKENNA, NUNOA",0,0,1,0,1
-70.6270938622438,-33.4523574297923,1050,"IRARRAZAVAL & SEMINARIO, NUNOA",0,1,0,2,3
-70.6284686832712,-33.5263970930669,1051,"325 LA VICTORIA, LA GRANJA",0,1,0,0,1
-70.6280989700636,-33.5124147391897,1052,"PINTOR MURILLO & VARAS MENA, SAN JOAQUIN",0,1,0,1,1
-70.628600627933,-33.5426190468676,1053,"320 AMERICO VESPUCIO, LA GRANJA",1,0,0,0,1
-70.6266910857855,-33.4440388345094,1054,"CONDELL & MARIN, PROVIDENCIA",0,0,0,1,1
-70.6264647977386,-33.4336437004479,1055,"PROVIDENCIA & SALVADOR, PROVIDENCIA",0,0,0,2,2
-70.6276415644931,-33.4989114710565,1056,"4628 LAS INDUSTRIAS, SAN JOAQUIN",0,1,0,0,1
-70.6276571323314,-33.5003181086922,1057,"URETA COX & LAS INDUSTRIAS, SAN JOAQUIN",0,0,0,1,1
-70.6286511102553,-33.5539181274103,1058,"10195 SOFIA EASTMAN DE HUNNEUS, LA GRANJA",0,0,1,0,1
-70.6279416584049,-33.5178096893848,1059,"LO OVALLE & LA SERENA, LA GRANJA",1,0,0,0,1
-70.6269660950098,-33.4708555812279,1060,"2071 SANTA ELENA, SANTIAGO",1,0,0,0,1
-70.626423669299,-33.4418148235765,1061,"FRANCISCO BILBAO & ITALIA, PROVIDENCIA",0,0,0,2,2
-70.6268706211225,-33.4709289806889,1062,"DIAGONAL VICUNA MACKENNA & SANTA ELENA, SANTIAGO",0,0,0,1,1
-70.6264265787242,-33.4546478123258,1063,"MATTA ORIENTE & SEMINARIO, NUNOA",0,0,0,1,1
-70.6282974003729,-33.5551582668409,1064,"CAPITAN AVALOS & SOFIA EASTMAN DE HUNNEUS, LA GRANJA",0,0,0,1,1
-70.6264169597504,-33.4673817401036,1065,"VICUNA MACKENNA & CARLOS DITTBORN, NUNOA",0,1,0,2,3
-70.6260040186461,-33.4464196592127,1066,"CONDELL & SANTA ISABEL, PROVIDENCIA",0,0,0,1,1
-70.6285788792459,-33.5856358179823,1067,"SANTA ROSA & GABRIELA, LA PINTANA",0,2,0,0,2
-70.624832156497,-33.393930303276,1068,"EL SALTO & AMERICO VESPUCIO, HUECHURABA",1,1,0,1,2
-70.6256092749615,-33.4367932911068,1069,"315 SALVADOR, PROVIDENCIA",0,0,0,3,1
-70.6275415773937,-33.5585049205304,1070,"SOFIA EASTMAN DE HUNNEUS & LAS TRANQUERAS, LA GRANJA",0,0,0,1,1
-70.6270769775327,-33.5469407440497,1071,"395 VICUNA MACKENNA, LA GRANJA",1,0,0,0,1
-70.6251286600115,-33.4462056799173,1072,"ITALIA & SANTA ISABEL, PROVIDENCIA",0,0,0,1,1
-70.6276630821988,-33.59309681938,1073,"SANTA ROSA & PLAZA DE ARMAS, LA PINTANA",0,1,0,0,1
-70.6250939813161,-33.4616454382548,1074,"SAN EUGENIO & SUR, NUNOA",0,1,0,0,1
-70.6245073392866,-33.4301882916268,1075,"ANDRES BELLO & HUELEN, PROVIDENCIA",0,0,0,1,1
-70.6246649719987,-33.4397997459673,1076,"SALVADOR & RANCAGUA, PROVIDENCIA",0,0,0,2,2
-70.6244381822572,-33.4639807498012,1077,"1331 SAN EUGENIO, NUNOA",0,0,0,1,1
-70.6269804584677,-33.6003563436429,1078,"14326 SANTA ROSA, LA PINTANA",0,1,1,0,1
-70.6241468227134,-33.4564362694193,1079,"532 ALCALDE EDUARDO CASTILLO VELASCO, NUNOA",0,0,0,1,1
-70.625046114608,-33.5126622520752,1080,"5949 LAS INDUSTRIAS, SAN JOAQUIN",0,1,0,0,1
-70.6235623106611,-33.443547768055,1081,"MARIN & SALVADOR, PROVIDENCIA",0,0,1,1,1
-70.6231724755173,-33.4289702621764,1082,"PEREZ VALENZUELA & ANDRES BELLO, PROVIDENCIA",0,2,0,0,2
-70.622976574399,-33.4288465698043,1083,"1135 ANDRES BELLO, PROVIDENCIA",1,0,0,0,1
-70.6264413638239,-33.6152612952418,1084,"SANTA ROSA & RIO COLORADO, PUENTE ALTO",0,1,0,0,1
-70.6245006090468,-33.5180352396152,1085,"6457 17 ORIENTE, LA GRANJA",0,0,0,2,1
-70.6235231662123,-33.4668425133233,1086,"SAN EUGENIO & CARLOS DITTBORN, NUNOA",0,1,0,0,1
-70.6229910212208,-33.4394429009765,1087,"JULIO PRADO & RANCAGUA, PROVIDENCIA",0,0,0,1,1
-70.6250445193504,-33.5505566689082,1088,"CANTO GENERAL & JOAQUIN EDWARDS BELLO, LA GRANJA",0,0,0,1,1
-70.622823228117,-33.4350531797466,1089,"370 JOSE MANUEL INFANTE, PROVIDENCIA",1,0,0,0,1
-70.622914653482,-33.4457386767713,1090,"SANTA ISABEL & SALVADOR, PROVIDENCIA",0,1,0,0,1
-70.6241567737813,-33.5163443275265,1091,"LAS INDUSTRIAS & LO OVALLE, LA GRANJA",0,0,0,1,1
-70.6246825686675,-33.552509341607,1092,"BENJAMIN SUBERCASEAUX & JOAQUIN EDWARDS BELLO, LA GRANJA",1,0,0,0,1
-70.6230501767458,-33.4703297603072,1093,"SAN EUGENIO & ESTACION PIRQUE, NUNOA",0,1,0,0,1
-70.6221912498493,-33.4299931544213,1094,"JOSE MIGUEL CLARO & PROVIDENCIA, PROVIDENCIA",0,0,0,2,1
-70.622758733299,-33.4610447554789,1095,"SUR & SALVADOR SUR, NUNOA",0,0,0,1,1
-70.6213309803766,-33.394129418674,1096,"RINCONADA EL SALTO & DEL PARQUE, HUECHURABA",0,0,1,1,2
-70.6222565465237,-33.4479477552851,1097,"CAUPOLICAN & SALVADOR, NUNOA",0,0,0,1,1
-70.6231446147739,-33.5076910971726,1098,"DEPARTAMENTAL & VECINAL, SAN JOAQUIN",0,1,0,0,1
-70.6238657533625,-33.5468476384406,1099,"659 VICUNA MACKENNA, LA GRANJA",0,0,0,2,1
-70.6239668611449,-33.5562793031952,1100,"SAN JOSE DE LA ESTRELLA & JOAQUIN EDWARDS BELLO, LA GRANJA",0,0,0,1,1
-70.6238778436762,-33.5561271625869,1101,"10484 JOAQUIN EDWARDS BELLO, LA GRANJA",0,1,0,0,1
-70.6230062284214,-33.5158453733803,1102,"256 LO OVALLE, LA GRANJA",0,0,0,1,1
-70.6215128380111,-33.4392007110046,1103,"JOSE MANUEL INFANTE & ALFEREZ REAL, PROVIDENCIA",0,1,0,1,2
-70.6214523393311,-33.4394179416726,1104,"JOSE MANUEL INFANTE & DIAGONAL RANCAGUA, PROVIDENCIA",0,1,0,0,1
-70.622111325829,-33.4782691056778,1105,"VICUNA MACKENNA & SANTA ELENA, MACUL",0,1,0,1,2
-70.621558071858,-33.4503016509312,1106,"SALVADOR & SUCRE, NUNOA",0,0,0,1,1
-70.6225471831943,-33.5114414840388,1107,"VARAS MENA & VECINAL, SAN JOAQUIN",0,0,0,1,1
-70.6232571732447,-33.5569198832955,1108,"10535 LAS CAPUCHINAS, LA GRANJA",0,1,0,0,1
-70.6218095624674,-33.4794003377655,1109,"VICUNA MACKENNA & JOSE ANANIAS, MACUL",0,0,0,1,1
-70.6213776731169,-33.4804791623203,1110,"3190 VICUNA MACKENNA, MACUL",0,0,0,1,1
-70.6203626277193,-33.4288266439476,1111,"PROVIDENCIA & MANUEL MONTT, PROVIDENCIA",0,1,0,1,2
-70.6207859906991,-33.4567959006478,1112,"SALVADOR & ALCALDE EDUARDO CASTILLO VELASCO, NUNOA",0,1,0,0,1
-70.6206982989464,-33.4555525232927,1113,"SALVADOR & JOSE DOMINGO CANAS, NUNOA",0,1,0,0,1
-70.620506242907,-33.4452290833718,1114,"LUIS BELTRAN & SANTA ISABEL, PROVIDENCIA",0,0,0,1,1
-70.6204414955088,-33.4423260349353,1115,"JOSE MANUEL INFANTE & CLEMENTE FABRES, PROVIDENCIA",0,1,0,0,1
-70.620212921133,-33.4323457467408,1116,"300 JOSE MIGUEL CLARO, PROVIDENCIA",0,1,0,0,1
-70.6203833220306,-33.46117503414,1117,"1060 GRECIA, NUNOA",0,1,0,0,1
-70.6196443297607,-33.4266355554654,1118,"CIRUJANO GUZMAN & GENERAL FLORES, PROVIDENCIA",0,1,0,1,1
-70.6197632378533,-33.4399811188196,1119,"FRANCISCO BILBAO & DIAGONAL RANCAGUA, PROVIDENCIA",0,0,0,1,1
-70.6203065142621,-33.485372049672,1120,"VICUNA MACKENNA & QUILIN, MACUL",0,0,0,1,1
-70.6199278212957,-33.4661861341778,1121,"980 CARLOS DITTBORN, NUNOA",0,0,0,1,1
-70.6207670666145,-33.5147023303975,1122,"LO OVALLE & CALLE P, LA GRANJA",0,0,1,0,1
-70.6186554181698,-33.422031079531,1123,"SANTA MARIA & LA CONCEPCION, PROVIDENCIA",0,2,1,5,4
-70.6186494818728,-33.4251875749201,1124,"292 ANTONIO BELLET, PROVIDENCIA",0,0,0,2,1
-70.6187189604071,-33.4312469861855,1125,"MANUEL MONTT & GRANADEROS, PROVIDENCIA",0,0,0,3,3
-70.6186284451032,-33.4281097893432,1126,"PROVIDENCIA & GENERAL DEL CANTO, PROVIDENCIA",0,0,0,1,1
-70.6206071706232,-33.5378721677205,1127,"CARDENAL RAUL SILVA HENRIQUEZ & SAN GREGORIO, LA GRANJA",0,0,1,0,1
-70.6187818525422,-33.4410039872664,1128,"ELENA BLANCO, PROVIDENCIA",0,0,0,1,1
-70.618256533334,-33.4318301948797,1129,"380 MANUEL MONTT, PROVIDENCIA",0,0,0,1,1
-70.6202722118424,-33.5556964534872,1130,"SAN JOSE DE LA ESTRELLA & LAS PARCELAS, LA GRANJA",0,0,1,0,1
-70.6178268244002,-33.4243235312622,1131,"305 PADRE MARIANO, PROVIDENCIA",0,1,0,0,1
-70.6177257989155,-33.4229360250429,1132,"ANDRES BELLO & LA CONCEPCION, PROVIDENCIA",0,0,0,2,1
-70.6194678797789,-33.5270201575006,1133,"LOTA & LINARES, LA GRANJA",0,0,0,1,1
-70.6177127587562,-33.4326669763604,1134,"484 MANUEL MONTT, PROVIDENCIA",0,0,0,1,1
-70.6173968624669,-33.4208570785971,1135,"MONSENOR CARLOS CASANUEVA & LOS CONQUISTADORES, PROVIDENCIA",0,0,0,1,1
-70.6174595249051,-33.4248153126322,1136,"236 PADRE MARIANO, PROVIDENCIA",0,0,0,1,1
-70.6174934634589,-33.4330215519137,1137,"532 MANUEL MONTT, PROVIDENCIA",0,0,0,1,1
-70.6173217917594,-33.4284064063942,1138,"DOCTOR LUIS MIDDLETON & ANTONIO VARAS, PROVIDENCIA",0,1,0,0,1
-70.6167604413597,-33.421334330754,1139,"MONSENOR CARLOS CASANUEVA & SANTA MARIA, PROVIDENCIA",0,1,0,0,1
-70.6182412367734,-33.5079897313143,1140,"DEPARTAMENTAL & BRASILIA, SAN JOAQUIN",0,0,1,1,1
-70.6195047528853,-33.5843931976444,1141,"JUANITA & GABRIELA, LA PINTANA",1,0,0,0,1
-70.6160267661362,-33.4183047103585,1142,"EL COMENDADOR & PEDRO DE VALDIVIA NORTE, PROVIDENCIA",0,0,0,1,1
-70.6160708963077,-33.4322915793693,1143,"541 ANTONIO VARAS, PROVIDENCIA",0,0,0,1,1
-70.6162046045863,-33.4493615128426,1144,"SUCRE & JOSE MIGUEL CLARO, NUNOA",0,1,0,0,1
-70.6158532663943,-33.4327363137278,1145,"ELIODORO YANEZ & ANTONIO VARAS, PROVIDENCIA",0,0,0,3,3
-70.6161558820613,-33.4531137626097,1146,"1419 IRARRAZAVAL, NUNOA",0,0,1,0,1
-70.615981111824,-33.4529717482671,1147,"JOSE MIGUEL CLARO & IRARRAZAVAL, NUNOA",0,1,0,2,2
-70.6152727377239,-33.4344934333751,1148,"ANTONIO VARAS & VALENZUELA CASTILLO, PROVIDENCIA",0,1,0,0,1
-70.6148029859936,-33.4207465861042,1149,"SANTA MARIA & PEDRO DE VALDIVIA NORTE, PROVIDENCIA",0,0,1,0,1
-70.6146945836212,-33.4154722620614,1150,"EL CERRO & LOS MISIONEROS, PROVIDENCIA",0,0,0,1,1
-70.6156221014667,-33.4707334427604,1151,"GUILLERMO MANN & NUEVA 1, NUNOA",0,0,0,1,1
-70.6185403883072,-33.6279271298567,1152,"ESTACION QUILACOYA & SIN NOMBRE, PUENTE ALTO",1,0,0,0,1
-70.6147320278431,-33.425626434292,1153,"PROVIDENCIA & LA CONCEPCION, PROVIDENCIA",0,0,0,2,2
-70.6165271552383,-33.5315857193114,1154,"TOME & CORONEL, LA GRANJA",0,0,0,2,2
-70.6150019959853,-33.4616691295383,1155,"GRECIA & MARATHON, NUNOA",0,0,0,2,2
-70.6156787899774,-33.4992845141245,1156,"4860 VICUNA MACKENNA, MACUL",0,1,0,0,1
-70.6147266015187,-33.4491372790551,1157,"DOMINGO FAUSTINO SARMIENTO & SUCRE, NUNOA",0,1,0,0,1
-70.6140335323009,-33.4169418398389,1158,"PADRE LETELIER & EL COMENDADOR, PROVIDENCIA",0,0,1,0,1
-70.6153797349164,-33.4912982478893,1159,"1711 ESCUELA AGRICOLA, MACUL",0,0,0,1,1
