X,Y,FID,Ano,Codregion,Region,Comuna,Zona,Calle1,Calle2,Numero,lat,lng,Claseaccid,Cód_Comun,Cód_Tipo_,Tipo_Accid,Cód_Tipo1,Tipo__CONA,Cód_Zona,Zona_1,Cód_Ubica,Ubicación,Cód_Calle,Intersecci,Pistas_de_,Pistas_de1,Cód_Calza,Calzada,Cód__Tipo,Tipo_Calza,Fallecidos,Graves,Menos_Grav,Leves,Atropellos
-70.656319,-33.441292,386,2019,13,REGION METROPOLITANA,SANTIAGO,URBANA,AMUNATEGUI,AGUSTINAS,NULL,-33.441292,-70.656319,1,13101,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131010042,AGUSTINAS - AMUNATEGUI,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.656197,-33.425678,387,2019,13,REGION METROPOLITANA,INDEPENDENCIA,URBANA,MARURI,RIVERA,NULL,-33.425678,-70.656197,1,13108,10,ATROPELLO,10,ATROPELLO,1,URBANA,14,CRUCE CON SEÑAL PARE,131080233,MARURI - RIVERA,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.656158,-33.425579,388,2019,13,REGION METROPOLITANA,INDEPENDENCIA,URBANA,RIVERA,NULL,1379,-33.425579,-70.656158,1,13108,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131080297,- RIVERA,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.65609,-33.451466,389,2019,13,REGION METROPOLITANA,SANTIAGO,URBANA,SAN IGNACIO DE LOYOLA,NULL,420,-33.451466,-70.65609,1,13101,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131010580,- SAN IGNACIO DE LOYOLA,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.656052,-33.508045,390,2019,13,REGION METROPOLITANA,SAN MIGUEL,URBANA,GRAN AVDA JOSE MIGUEL CARRERA,NULL,5840,-33.508045,-70.656052,1,13130,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131300112,- GRAN AVDA JOSE MIGUEL CARRERA,3,3,2,BIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-70.656006,-33.508953,391,2019,13,REGION METROPOLITANA,SAN MIGUEL,URBANA,VARAS MENA,NULL,1089,-33.508953,-70.656006,1,13130,10,ATROPELLO,10,ATROPELLO,1,URBANA,26,OTROS NO CONSIDERADOS,131300303,- VARAS MENA,1,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.655975,-33.474297,392,2019,13,REGION METROPOLITANA,SANTIAGO,URBANA,PEDRO MONTT,NULL,1606,-33.474297,-70.655975,1,13101,10,ATROPELLO,10,ATROPELLO,1,URBANA,26,OTROS NO CONSIDERADOS,131010481,- PEDRO MONTT,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,0,0,0,1,1
-70.655441,-33.445267,393,2019,13,REGION METROPOLITANA,SANTIAGO,URBANA,LIBER BERNARDO O`HIGGINS,AMUNATEGUI,NULL,-33.445267,-70.655441,1,13101,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131010342,AMUNATEGUI - LIBER BERNARDO O`HIGGINS,4,4,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,0,0,0,0,1
-70.655289,-33.504978,394,2019,13,REGION METROPOLITANA,SAN MIGUEL,URBANA,GRAN AVDA JOSE MIGUEL CARRERA,MIGUEL LEON PRADO,NULL,-33.504978,-70.655289,1,13130,10,ATROPELLO,10,ATROPELLO,1,URBANA,26,OTROS NO CONSIDERADOS,131300112,GRAN AVDA JOSE MIGUEL CARRERA - MIGUEL LEON PRADO,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.655217,-33.4229731,395,2019,13,REGION METROPOLITANA,INDEPENDENCIA,URBANA,INDEPENDENCIA,OLIVOS,NULL,-33.4229731,-70.655217,1,13108,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131080174,INDEPENDENCIA - OLIVOS,2,0,1,UNIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-70.654877,-33.428497,396,2019,13,REGION METROPOLITANA,INDEPENDENCIA,URBANA,LASTRA,INDEPENDENCIA,NULL,-33.428497,-70.654877,1,13108,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131080203,INDEPENDENCIA - LASTRA,4,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.654785,-33.428375,397,2019,13,REGION METROPOLITANA,INDEPENDENCIA,URBANA,LASTRA,PICARTE,NULL,-33.428375,-70.654785,1,13108,10,ATROPELLO,10,ATROPELLO,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131080203,LASTRA - PICARTE,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,2,2
-70.654663,-33.544445,398,2019,13,REGION METROPOLITANA,LA CISTERNA,URBANA,VICUNA MACKENNA,NULL,982,-33.544445,-70.654663,1,13109,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131090392,- VICUNA MACKENNA,1,1,2,BIDIRECCIONAL,1,CONCRETO,0,0,1,0,1
-70.654518,-33.470509,399,2019,13,REGION METROPOLITANA,SANTIAGO,URBANA,NUBLE,SAN IGNACIO DE LOYOLA,NULL,-33.470509,-70.654518,1,13101,10,ATROPELLO,10,ATROPELLO,1,URBANA,26,OTROS NO CONSIDERADOS,131010437,NUBLE - SAN IGNACIO DE LOYOLA,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,1,0,1,2
-70.654488,-33.409184,400,2019,13,REGION METROPOLITANA,INDEPENDENCIA,URBANA,BELISARIO PRATS,GRAL SAAVEDRA,NULL,-33.409184,-70.654488,1,13108,10,ATROPELLO,10,ATROPELLO,1,URBANA,14,CRUCE CON SEÑAL PARE,131080067,BELISARIO PRATS - GRAL SAAVEDRA,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.654305,-33.501553,401,2019,13,REGION METROPOLITANA,SAN MIGUEL,URBANA,GRAN AVDA JOSE MIGUEL CARRERA,CARLOS EDWARDS,NULL,-33.501553,-70.654305,1,13130,10,ATROPELLO,10,ATROPELLO,1,URBANA,26,OTROS NO CONSIDERADOS,131300112,CARLOS EDWARDS - GRAN AVDA JOSE MIGUEL CARRERA,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.654274,-33.414288,402,2019,13,REGION METROPOLITANA,INDEPENDENCIA,URBANA,SAN JOSE,BELISARIO PRATS,NULL,-33.414288,-70.654274,1,13108,10,ATROPELLO,10,ATROPELLO,1,URBANA,16,CRUCE SIN SEÑALIZACION,131080310,BELISARIO PRATS - SAN JOSE,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.654243,-33.452812,403,2019,13,REGION METROPOLITANA,SANTIAGO,URBANA,STA ISABEL,LORD COCHRANE,NULL,-33.452812,-70.654243,1,13101,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131010621,LORD COCHRANE - STA ISABEL,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.654243,-33.451477,404,2019,13,REGION METROPOLITANA,SANTIAGO,URBANA,LORD COCHRANE,NULL,418,-33.451477,-70.654243,1,13101,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131010356,- LORD COCHRANE,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.654213,-33.42757,405,2019,13,REGION METROPOLITANA,INDEPENDENCIA,URBANA,INDEPENDENCIA,LASTRA,NULL,-33.42757,-70.654213,1,13108,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131080174,INDEPENDENCIA - LASTRA,2,0,1,UNIDIRECCIONAL,1,CONCRETO,0,0,0,2,2
-70.654137,-33.444965,406,2019,13,REGION METROPOLITANA,SANTIAGO,URBANA,LIBER BERNARDO O`HIGGINS,NATANIEL COX,NULL,-33.444965,-70.654137,1,13101,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010342,LIBER BERNARDO O`HIGGINS - NATANIEL COX,4,4,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,0,1,0,0,1
-70.653831,-33.443615,407,2019,13,REGION METROPOLITANA,SANTIAGO,URBANA,MONEDA,NVA AMUNATEGUI,NULL,-33.443615,-70.653831,1,13101,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131010424,MONEDA - NVA AMUNATEGUI,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.653641,-33.4576,408,2019,13,REGION METROPOLITANA,SANTIAGO,URBANA,COQUIMBO,LORD COCHRANE,NULL,-33.4576,-70.653641,1,13101,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131010143,COQUIMBO - LORD COCHRANE,2,0,1,UNIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-70.653503,-33.414978,409,2019,13,REGION METROPOLITANA,INDEPENDENCIA,URBANA,SAN JOSE,NULL,1086,-33.414978,-70.653503,1,13108,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131080310,- SAN JOSE,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,1,0,0,1
-70.653496,-33.447754,410,2019,13,REGION METROPOLITANA,SANTIAGO,URBANA,TARAPACA,NATANIEL COX,NULL,-33.447754,-70.653496,1,13101,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010638,NATANIEL COX - TARAPACA,3,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.653488,-33.506645,411,2019,13,REGION METROPOLITANA,SAN MIGUEL,URBANA,CARLOS WALKER MARTINEZ,CARMEN MENA,NULL,-33.506645,-70.653488,1,13130,10,ATROPELLO,10,ATROPELLO,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131300051,CARLOS WALKER MARTINEZ - CARMEN MENA,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.652939,-33.435219,412,2019,13,REGION METROPOLITANA,SANTIAGO,URBANA,BANDERA,ROSAS,NULL,-33.435219,-70.652939,1,13101,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131010070,BANDERA - ROSAS,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,1,0,1,1
-70.6528873,-33.4316411,413,2019,13,REGION METROPOLITANA,INDEPENDENCIA,URBANA,INDEPENDENCIA,STA MARIA,NULL,-33.4316411,-70.6528873,1,13108,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131080174,INDEPENDENCIA - STA MARIA,2,0,1,UNIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-70.652725,-33.431515,414,2019,13,REGION METROPOLITANA,INDEPENDENCIA,URBANA,STA MARIA,INDEPENDENCIA,NULL,-33.431515,-70.652725,1,13108,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131080326,INDEPENDENCIA - STA MARIA,3,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.652664,-33.560005,415,2019,13,REGION METROPOLITANA,LA PINTANA,URBANA,FRANCISCO DE GOYA,GRAL FRANCISCO FRANCO,NULL,-33.560005,-70.652664,1,13112,10,ATROPELLO,10,ATROPELLO,1,URBANA,16,CRUCE SIN SEÑALIZACION,131120234,FRANCISCO DE GOYA - GRAL FRANCISCO FRANCO,1,1,2,BIDIRECCIONAL,2,ASFALTO,0,1,0,0,1
-70.652657,-33.495872,416,2019,13,REGION METROPOLITANA,SAN MIGUEL,URBANA,GRAN AVDA JOSE MIGUEL CARRERA,PEDRO MIRA,NULL,-33.495872,-70.652657,1,13130,10,ATROPELLO,10,ATROPELLO,1,URBANA,26,OTROS NO CONSIDERADOS,131300112,GRAN AVDA JOSE MIGUEL CARRERA - PEDRO MIRA,1,0,1,UNIDIRECCIONAL,1,CONCRETO,1,0,0,0,1
-70.652542,-33.454372,417,2019,13,REGION METROPOLITANA,SANTIAGO,URBANA,NATANIEL COX,10 DE JULIO HUAMACHUCO,NULL,-33.454372,-70.652542,1,13101,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010429,10 DE JULIO HUAMACHUCO - NATANIEL COX,3,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.652458,-33.377792,418,2019,13,REGION METROPOLITANA,HUECHURABA,URBANA,AMERICO VESPUCIO,EL ROSAL,NULL,-33.377792,-70.652458,1,13107,10,ATROPELLO,10,ATROPELLO,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131070007,AMERICO VESPUCIO - EL ROSAL,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,2,1
-70.65239,-33.43523,419,2019,13,REGION METROPOLITANA,SANTIAGO,URBANA,ROSAS,NULL,1062,-33.43523,-70.65239,1,13101,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131010560,- ROSAS,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.652313,-33.447594,420,2019,13,REGION METROPOLITANA,SANTIAGO,URBANA,TARAPACA,ZENTENO,NULL,-33.447594,-70.652313,1,13101,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131010638,TARAPACA - ZENTENO,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,0,1
-70.652298,-33.439774,421,2019,13,REGION METROPOLITANA,SANTIAGO,URBANA,HUERFANOS,BANDERA,NULL,-33.439774,-70.652298,1,13101,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131010292,BANDERA - HUERFANOS,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,2,1
-70.652008,-33.436237,422,2019,13,REGION METROPOLITANA,SANTIAGO,URBANA,STO DOMINGO,NULL,1031,-33.436237,-70.652008,1,13101,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131010635,- STO DOMINGO,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.605797,-33.455582,423,2019,13,REGION METROPOLITANA,Ã‘UÃ‘OA,URBANA,DUBLE ALMEYDA,NULL,2445,-33.455582,-70.605797,1,13120,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131200169,- DUBLE ALMEYDA,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.533379,-33.473255,424,2019,13,REGION METROPOLITANA,PEÃ‘ALOLEN,URBANA,LAS PARCELAS,RIO CLARO,NULL,-33.473255,-70.533379,1,13122,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131220664,LAS PARCELAS - RIO CLARO,1,1,2,BIDIRECCIONAL,1,CONCRETO,1,0,0,0,1
-70.605499,-33.531105,425,2019,13,REGION METROPOLITANA,LA FLORIDA,URBANA,STA JULIA,AMERICO VESPUCIO,NULL,-33.531105,-70.605499,1,13110,10,ATROPELLO,10,ATROPELLO,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131102484,AMERICO VESPUCIO - STA JULIA,2,0,1,UNIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-70.797737,-33.507309,426,2019,13,REGION METROPOLITANA,MAIPU,URBANA,CAMINO A RINCONADA,ANTOFAGASTA,NULL,-33.507309,-70.797737,1,13119,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131190394,ANTOFAGASTA - CAMINO A RINCONADA,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,0,0,0,1,1
-70.605446,-33.427544,427,2019,13,REGION METROPOLITANA,PROVIDENCIA,URBANA,SUECIA,CARLOS ANTUNEZ,NULL,-33.427544,-70.605446,1,13123,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131230492,CARLOS ANTUNEZ - SUECIA,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,1,0,0,1
-70.6054,-33.590439,428,2019,13,REGION METROPOLITANA,PUENTE ALTO,URBANA,CANAL MONTINO,CANAL EL CAUDAL,NULL,-33.590439,-70.6054,1,13201,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,132010342,CANAL EL CAUDAL - CANAL MONTINO,1,1,2,BIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-70.605194,-33.58242,429,2019,13,REGION METROPOLITANA,PUENTE ALTO,URBANA,GABRIELA PONIENTE,CLEOPATRA,NULL,-33.58242,-70.605194,1,13201,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,132011093,CLEOPATRA - GABRIELA PONIENTE,2,2,2,BIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-70.605156,-33.538979,430,2019,13,REGION METROPOLITANA,LA FLORIDA,URBANA,DR SOTERO DEL RIO,NULL,953,-33.538979,-70.605156,1,13110,10,ATROPELLO,10,ATROPELLO,1,URBANA,26,OTROS NO CONSIDERADOS,131100587,- DR SOTERO DEL RIO,2,2,2,BIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-70.605057,-33.421913,431,2019,13,REGION METROPOLITANA,PROVIDENCIA,URBANA,LOS LEONES,NULL,226,-33.421913,-70.605057,1,13123,10,ATROPELLO,10,ATROPELLO,1,URBANA,4,ACERA O BERMA,131230334,- LOS LEONES,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,2,1
-70.604919,-33.517525,432,2019,13,REGION METROPOLITANA,LA FLORIDA,URBANA,VICUNA MACKENNA PONIENTE,PASO DEL ROBLE,NULL,-33.517525,-70.604919,1,13110,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131102667,PASO DEL ROBLE - VICUNA MACKENNA PONIENTE,3,0,1,UNIDIRECCIONAL,1,CONCRETO,0,1,0,1,1
-70.604843,-33.454117,433,2019,13,REGION METROPOLITANA,Ã‘UÃ‘OA,URBANA,PEDRO DE VALDIVIA,IRARRAZAVAL,NULL,-33.454117,-70.604843,1,13120,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131200544,IRARRAZAVAL - PEDRO DE VALDIVIA,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,0,0,0,3,3
-70.604713,-33.43539,434,2019,13,REGION METROPOLITANA,PROVIDENCIA,URBANA,POCURO,RICARDO LYON,NULL,-33.43539,-70.604713,1,13123,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131230433,POCURO - RICARDO LYON,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,2,0,0,2
-70.604599,-33.44347,435,2019,13,REGION METROPOLITANA,PROVIDENCIA,URBANA,DIEGO DE ALMAGRO,VILLASECA,NULL,-33.44347,-70.604599,1,13123,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131230140,DIEGO DE ALMAGRO - VILLASECA,2,2,2,BIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-70.604576,-33.430412,436,2019,13,REGION METROPOLITANA,PROVIDENCIA,URBANA,SUECIA,ELIODORO YANEZ,NULL,-33.430412,-70.604576,1,13123,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131230492,ELIODORO YANEZ - SUECIA,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,1,1,2
-70.604561,-33.423206,437,2019,13,REGION METROPOLITANA,PROVIDENCIA,URBANA,LOS LEONES,LOTA,NULL,-33.423206,-70.604561,1,13123,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131230334,LOS LEONES - LOTA,3,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.604546,-33.622543,438,2019,13,REGION METROPOLITANA,PUENTE ALTO,URBANA,CAMINO EL RODEO,EL RODEO,NULL,-33.622543,-70.604546,1,13201,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,132010321,CAMINO EL RODEO - EL RODEO,1,1,2,BIDIRECCIONAL,2,ASFALTO,0,0,1,0,1
-70.6042188,-33.4192875,439,2019,13,REGION METROPOLITANA,PROVIDENCIA,URBANA,PROVIDENCIA,HOLANDA,NULL,-33.4192875,-70.6042188,1,13123,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131230437,HOLANDA - PROVIDENCIA,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.60405,-33.426594,440,2019,13,REGION METROPOLITANA,PROVIDENCIA,URBANA,LOS LEONES,NULL,745,-33.426594,-70.60405,1,13123,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131230334,- LOS LEONES,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.604034,-33.495277,441,2019,13,REGION METROPOLITANA,MACUL,URBANA,MONS CARLOS CASANUEVA,LOS ASTEROIDES,NULL,-33.495277,-70.604034,1,13118,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131180357,LOS ASTEROIDES - MONS CARLOS CASANUEVA,2,2,2,BIDIRECCIONAL,2,ASFALTO,1,0,0,0,1
-70.603928,-33.426525,442,2019,13,REGION METROPOLITANA,PROVIDENCIA,URBANA,ANDRES BELLO,EL CERRO,NULL,-33.426525,-70.603928,1,13123,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131230035,ANDRES BELLO - EL CERRO,3,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-70.603821,-33.457493,443,2019,13,REGION METROPOLITANA,Ã‘UÃ‘OA,URBANA,JOSE DOMINGO CANAS,NULL,2681,-33.457493,-70.603821,1,13120,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131200305,- JOSE DOMINGO CANAS,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,0,1,0,0,1
-70.532829,-33.477837,444,2019,13,REGION METROPOLITANA,PEÃ‘ALOLEN,URBANA,LAS PERDICES,GRECIA,NULL,-33.477837,-70.532829,1,13122,10,ATROPELLO,10,ATROPELLO,1,URBANA,14,CRUCE CON SEÑAL PARE,131220669,GRECIA - LAS PERDICES,2,2,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,0,0,0,0,1
-70.60376,-33.584435,445,2019,13,REGION METROPOLITANA,PUENTE ALTO,URBANA,MIGUEL ANGEL,JULIO CESAR,NULL,-33.584435,-70.60376,1,13201,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,132012006,JULIO CESAR - MIGUEL ANGEL,2,2,2,BIDIRECCIONAL,1,CONCRETO,0,1,0,0,1
-70.603622,-33.518841,446,2019,13,REGION METROPOLITANA,LA FLORIDA,URBANA,VICUNA MACKENNA PONIENTE,POZO ALMONTE,NULL,-33.518841,-70.603622,1,13110,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131102667,POZO ALMONTE - VICUNA MACKENNA PONIENTE,3,3,2,BIDIRECCIONAL,1,CONCRETO,0,0,0,2,1
-70.6036,-33.542828,447,2019,13,REGION METROPOLITANA,LA FLORIDA,URBANA,STA RAQUEL,STA AMALIA,NULL,-33.542828,-70.6036,1,13110,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131102508,STA AMALIA - STA RAQUEL,2,2,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,0,1,0,0,1
-70.603577,-33.413895,448,2019,13,REGION METROPOLITANA,LAS CONDES,URBANA,ANDRES BELLO,ISIDORA GOYENECHEA,NULL,-33.413895,-70.603577,1,13114,10,ATROPELLO,10,ATROPELLO,1,URBANA,26,OTROS NO CONSIDERADOS,131140044,ANDRES BELLO - ISIDORA GOYENECHEA,2,2,2,BIDIRECCIONAL,2,ASFALTO,1,1,0,0,1
-70.603561,-33.539143,449,2019,13,REGION METROPOLITANA,LA FLORIDA,URBANA,STA RAQUEL,DR SOTERO DEL RIO,NULL,-33.539143,-70.603561,1,13110,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131102508,DR SOTERO DEL RIO - STA RAQUEL,2,2,2,BIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-70.603409,-33.594193,450,2019,13,REGION METROPOLITANA,PUENTE ALTO,URBANA,CALBUCO,NULL,2025,-33.594193,-70.603409,1,13201,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,132010239,- CALBUCO,1,0,1,UNIDIRECCIONAL,1,CONCRETO,0,0,1,0,1
-70.603302,-33.425076,451,2019,13,REGION METROPOLITANA,PROVIDENCIA,URBANA,CARMEN SILVA,NULL,2437,-33.425076,-70.603302,1,13123,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131230098,- CARMEN SILVA,3,0,1,UNIDIRECCIONAL,2,ASFALTO,0,1,0,0,1
-70.60305,-33.59753,452,2019,13,REGION METROPOLITANA,PUENTE ALTO,URBANA,SAN CARLOS,NULL,2245,-33.59753,-70.60305,1,13201,10,ATROPELLO,10,ATROPELLO,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,132012561,- SAN CARLOS,2,2,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,0,0,0,1,1
-70.602966,-33.542839,453,2019,13,REGION METROPOLITANA,LA FLORIDA,URBANA,STA AMALIA,EL ABEDUL,NULL,-33.542839,-70.602966,1,13110,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131102434,EL ABEDUL - STA AMALIA,2,2,2,BIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-70.602951,-33.582199,454,2019,13,REGION METROPOLITANA,PUENTE ALTO,URBANA,GABRIELA,CRETA,NULL,-33.582199,-70.602951,1,13201,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,132011090,CRETA - GABRIELA,2,2,2,BIDIRECCIONAL,1,CONCRETO,0,1,0,0,1
-70.602936,-33.457424,455,2019,13,REGION METROPOLITANA,Ã‘UÃ‘OA,URBANA,JOSE DOMINGO CANAS,NULL,2706,-33.457424,-70.602936,1,13120,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131200305,- JOSE DOMINGO CANAS,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,0,0,0,0,1
