X,Y,FID,ICOUNT,Comuna,Año,Clase_Acci,Cód_Comun,Cód_Regi,Región,Zona,Cód_Ubica,Ubicación,Cód_Calle,Calle_Uno,Cód_Cal_1,Calle_Dos,Número,Intersecci,Direcci_1,Fallecidos,Graves,Menos_Grav,Leves
-70.6478698881846,-33.4522709352553,533,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,URBANA,14,CRUCE CON SEÑAL PARE,131010224,EYZAGUIRRE,131010605,SERRANO, ,EYZAGUIRRE - SERRANO,EYZAGUIRRE @ SERRANO,0,1,0,0
-70.6477036997658,-33.5198966004476,534,2,LA CISTERNA,2016,1,13109,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131090111,COVADONGA, , ,6620,- COVADONGA,6620 COVADONGA,0,0,0,2
-70.647436151457,-33.5560539143565,535,1,SAN RAMON,2016,1,13131,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131310368,VENANCIA LEIVA,131310168,LA BANDERA, ,LA BANDERA - VENANCIA LEIVA,VENANCIA LEIVA @ LA BANDERA,0,1,0,0
-70.6474214286558,-33.4883308741703,536,1,SAN MIGUEL,2016,1,13130,13,REGION METROPOLITANA,URBANA,26,OTROS NO CONSIDERADOS,131300159,MARIA AUXILIADORA,131300061,CHILOE, ,CHILOE - MARIA AUXILIADORA,MARIA AUXILIADORA @ CHILOE,0,0,0,1
-70.6158576017468,-33.4327308516473,537,1,PROVIDENCIA,2016,1,13123,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131230041,ANTONIO VARAS,131230183,ELIODORO YANEZ, ,ANTONIO VARAS - ELIODORO YANEZ,ANTONIO VARAS @ ELIODORO YANEZ,0,0,0,1
-70.6472765901424,-33.4550434435,538,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131010142,COPIAPO,131010605,SERRANO, ,COPIAPO - SERRANO,COPIAPO @ SERRANO,0,0,0,1
-70.6470910465144,-33.4296324488783,539,1,RECOLETA,2016,1,13127,13,REGION METROPOLITANA,URBANA,26,OTROS NO CONSIDERADOS,131270825,STA FILOMENA,131270739,RECOLETA, ,RECOLETA - STA FILOMENA,STA FILOMENA @ RECOLETA,0,1,0,0
-70.6470732003677,-33.4384604998521,540,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131010379,MAC IVER, , ,370,- MAC IVER,370 MAC IVER,0,2,0,0
-70.6470696525423,-33.4467133363513,541,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010576,SAN FRANCISCO,131010638,TARAPACA, ,SAN FRANCISCO - TARAPACA,SAN FRANCISCO @ TARAPACA,0,1,0,0
-70.6470429759524,-33.4485080126345,542,3,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010576,SAN FRANCISCO,131010202,ELEUTERIO RAMIREZ, ,ELEUTERIO RAMIREZ - SAN FRANCISCO,SAN FRANCISCO @ ELEUTERIO RAMIREZ,0,1,0,3
-70.6470277998929,-33.4454371003417,543,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,URBANA,4,ACERA O BERMA,131010576,SAN FRANCISCO, , ,100,- SAN FRANCISCO,100 SAN FRANCISCO,0,1,0,0
-70.6467943286951,-33.4696070467277,544,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010437,NUBLE,131010062,ARTURO PRAT, ,ARTURO PRAT - NUBLE,NUBLE @ ARTURO PRAT,0,1,0,0
-70.6467424000416,-33.586980700199,545,1,LA PINTANA,2016,1,13112,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131120402,LO BLANCO, , ,2101,- LO BLANCO,2101 LO BLANCO,0,0,0,0
-70.6465438171433,-33.511047231944,546,1,SAN MIGUEL,2016,1,13130,13,REGION METROPOLITANA,URBANA,26,OTROS NO CONSIDERADOS,131300303,VARAS MENA,131300252,SAN FRANCISCO, ,SAN FRANCISCO - VARAS MENA,VARAS MENA @ SAN FRANCISCO,0,0,0,0
-70.6465313831167,-33.4063526145813,547,1,RECOLETA,2016,1,13127,13,REGION METROPOLITANA,URBANA,26,OTROS NO CONSIDERADOS,131270443,LA COLONIA,131270788,SAN GERARDO, ,LA COLONIA - SAN GERARDO,LA COLONIA @ SAN GERARDO,0,0,0,1
-70.6463914000429,-33.3892241997369,548,1,RECOLETA,2016,1,13127,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131270544,LOS ZAPADORES, , ,874,- LOS ZAPADORES,874 LOS ZAPADORES,0,1,0,0
-70.6462570539197,-33.4428203789572,549,2,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010342,LIBER BERNARDO O`HIGGINS,131010379,MAC IVER, ,LIBER BERNARDO O`HIGGINS - MAC IVER,LIBER BERNARDO O`HIGGINS @ MAC IVER,0,1,0,2
-70.646107299712,-33.4440406996184,550,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131010629,STA ROSA, , ,53,- STA ROSA,53 STA ROSA,1,1,0,0
-70.6458659000911,-33.4869861997532,551,1,SAN MIGUEL,2016,1,13130,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131300009,ALC PEDRO ALARCON, , ,3300,- ALC PEDRO ALARCON,3300 ALC PEDRO ALARCON,0,0,0,1
-70.6457374598158,-33.4251593208458,552,1,RECOLETA,2016,1,13127,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131270739,RECOLETA,131270219,DOMINICA, ,DOMINICA - RECOLETA,RECOLETA @ DOMINICA,0,0,0,1
-70.6455300536689,-33.5563588321942,553,1,LA PINTANA,2016,1,13112,13,REGION METROPOLITANA,URBANA,4,ACERA O BERMA,131120807,VENANCIA LEIVA,131120010,ALMTE LATORRE, ,ALMTE LATORRE - VENANCIA LEIVA,VENANCIA LEIVA @ ALMTE LATORRE,0,0,0,0
-70.6453557290835,-33.5458564108445,554,1,SAN RAMON,2016,1,13131,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131310372,VICUNA MACKENNA,131310168,LA BANDERA, ,LA BANDERA - VICUNA MACKENNA,VICUNA MACKENNA @ LA BANDERA,0,0,0,0
-70.64528780239,-33.4463107323543,555,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010638,TARAPACA,131010629,STA ROSA, ,STA ROSA - TARAPACA,TARAPACA @ STA ROSA,0,0,0,1
-70.6452725337003,-33.4718980948211,556,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,URBANA,26,OTROS NO CONSIDERADOS,131010052,ARAUCO,131010123,CHILOE, ,ARAUCO - CHILOE,ARAUCO @ CHILOE,0,0,0,1
-70.6451749779427,-33.423234148437,557,1,RECOLETA,2016,1,13127,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131270739,RECOLETA,131270228,DR RAIMUNDO CHARLIN, ,DR RAIMUNDO CHARLIN - RECOLETA,RECOLETA @ DR RAIMUNDO CHARLIN,0,0,0,0
-70.6449847047801,-33.4322922810638,558,1,RECOLETA,2016,1,13127,13,REGION METROPOLITANA,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131270196,DARDIGNAC,131270656,PATRONATO, ,DARDIGNAC - PATRONATO,DARDIGNAC @ PATRONATO,0,0,0,1
-70.6449493002698,-33.4218848002432,559,1,RECOLETA,2016,1,13127,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131270739,RECOLETA, , ,900,- RECOLETA,900 RECOLETA,0,0,0,1
-70.6447952634904,-33.5430939174502,560,1,SAN RAMON,2016,1,13131,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131310168,LA BANDERA,131310142,GRAL BARCELO LIRA, ,GRAL BARCELO LIRA - LA BANDERA,LA BANDERA @ GRAL BARCELO LIRA,0,0,0,1
-70.6447831999845,-33.5431828999707,561,1,SAN RAMON,2016,1,13131,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131310168,LA BANDERA, , ,9121,- LA BANDERA,9121 LA BANDERA,0,1,0,0
-70.6446330878466,-33.5423585642961,562,1,SAN RAMON,2016,1,13131,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131310252,OSSA,131310168,LA BANDERA, ,LA BANDERA - OSSA,OSSA @ LA BANDERA,0,0,0,1
-70.6444216437437,-33.4504989119951,563,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010629,STA ROSA,131010621,STA ISABEL, ,STA ISABEL - STA ROSA,STA ROSA @ STA ISABEL,0,0,0,1
-70.6443822633306,-33.4008488598868,564,1,RECOLETA,2016,1,13127,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131270607,MUNOZ GAMERO, , ,660,- MUNOZ GAMERO,660 MUNOZ GAMERO,0,0,0,1
-70.6442315099761,-33.390107079478,565,1,RECOLETA,2016,1,13127,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131270544,LOS ZAPADORES,131270619,NVA RECOLETA, ,LOS ZAPADORES - NVA RECOLETA,LOS ZAPADORES @ NVA RECOLETA,1,0,0,1
-70.6442057354062,-33.451723241834,566,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010629,STA ROSA,131010224,EYZAGUIRRE, ,EYZAGUIRRE - STA ROSA,STA ROSA @ EYZAGUIRRE,0,1,0,0
