X,Y,FID,Ano,Cod_Comuna,Comuna,Cod_Region,Region,Cod_TipoAc,TipoAccide,Cod_Zona,Zona,CalleUno,CalleDos,Numero,PistasdeId,PistasdeRe,Fallecidos,Graves,Menos_Grav,Leves,lat,lng,Atropellos
-70.558098,-33.567291,1270,2018,13201,PUENTE ALTO,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,LOS TOROS, ,5441,2,2,0,0,0,1,-33.567291,-70.558098,1
-70.558029,-33.426998,1271,2018,13114,LAS CONDES,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,VICHATO,LATADIA,0,1,0,0,0,1,0,-33.426998,-70.558029,1
-70.558022,-33.479797,1272,2018,13122,PE,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,TOBALABA,EL VALLE,0,2,2,0,1,0,0,-33.479797,-70.558022,1
-70.557976,-33.474102,1273,2018,13122,PE,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,PAYAS, ,1856,1,1,0,0,0,1,-33.474102,-70.557976,1
-70.557819,-33.5965199,1274,2018,13201,PUENTE ALTO,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,SAN CARLOS,MEXICO,0,2,2,0,0,0,2,-33.5965199,-70.557819,2
-70.557793,-33.486465,1275,2018,13122,PE,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,MARIANO SANCHEZ FONTECILLA,LOS PRESIDENTES,0,2,2,0,0,0,1,-33.486465,-70.557793,1
-70.557739,-33.592258,1276,2018,13201,PUENTE ALTO,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,LAS NIEVES ORIENTE,CERRO SAN CRISTOBAL,0,2,2,0,0,0,2,-33.592258,-70.557739,1
-70.557487,-33.482563,1277,2018,13122,PE,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,MARIANO SANCHEZ FONTECILLA,CAMILO MORI,0,1,1,0,0,0,2,-33.482563,-70.557487,2
-70.557182,-33.603779,1278,2018,13201,PUENTE ALTO,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,EDUARDO CORDERO,TOME,0,2,2,0,0,0,1,-33.603779,-70.557182,1
-70.556953,-33.596317,1279,2018,13201,PUENTE ALTO,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,SAN CARLOS, ,1663,2,2,0,0,0,1,-33.596317,-70.556953,1
-70.556686,-33.569836,1280,2018,13201,PUENTE ALTO,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,CAMILO HENRIQUEZ, ,3296,3,3,0,0,0,1,-33.569836,-70.556686,1
-70.556236,-33.385426,1281,2018,13132,VITACURA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,LO GALLO,VITACURA,0,1,1,0,1,0,0,-33.385426,-70.556236,1
-70.556145,-33.579517,1282,2018,13201,PUENTE ALTO,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,EL PENON,RAMON VENEGAS,0,2,2,0,0,0,1,-33.579517,-70.556145,1
-70.555931,-33.377045,1283,2018,13132,VITACURA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,COST MONS ESCRIVA DE BALAGUER, ,8830,1,1,0,0,0,1,-33.377045,-70.555931,1
-70.555214,-33.614616,1284,2018,13201,PUENTE ALTO,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,CIRCUNVALACION,TOME,0,2,2,0,0,0,2,-33.614616,-70.555214,1
-70.555138,-33.473461,1285,2018,13122,PE,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,GRECIA,TOBALABA,0,2,2,0,1,0,0,-33.473461,-70.555138,1
-70.555008,-33.570564,1286,2018,13201,PUENTE ALTO,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,CAMILO HENRIQUEZ,EL PERAL,0,1,1,0,0,0,1,-33.570564,-70.555008,1
-70.554909,-33.566261,1287,2018,13201,PUENTE ALTO,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,CAMILO HENRIQUEZ,LOS TOROS,0,2,2,0,1,1,1,-33.566261,-70.554909,3
-70.554749,-33.460815,1288,2018,13113,LA REINA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,LEONARDO DA VINCI, ,7163,1,1,0,0,0,1,-33.460815,-70.554749,1
-70.554192,-33.426769,1289,2018,13114,LAS CONDES,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,TOMAS MORO,LOLCO,0,2,2,0,0,0,1,-33.426769,-70.554192,1
-70.553749,-33.423298,1290,2018,13114,LAS CONDES,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,TOMAS MORO,RIO DE LA PLATA,0,2,2,0,1,0,0,-33.423298,-70.553749,1
-70.553566,-33.451405,1291,2018,13113,LA REINA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,LARRAIN,VALLADOLID,0,2,2,0,0,0,1,-33.451405,-70.553566,1
-70.553543,-33.419914,1292,2018,13114,LAS CONDES,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,GUANABARA, ,1150,2,2,0,0,0,1,-33.419914,-70.553543,1
-70.553268,-33.384464,1293,2018,13132,VITACURA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,LAS TRANQUERAS,VITACURA,0,1,1,0,0,0,1,-33.384464,-70.553268,1
-70.553062,-33.460678,1294,2018,13113,LA REINA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,TOBALABA, ,8691,2,2,0,0,0,1,-33.460678,-70.553062,1
-70.552452,-33.42527,1295,2018,13114,LAS CONDES,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,ALEJANDRO FLEMING,FLORENCIO BARRIOS,0,2,2,0,0,0,2,-33.42527,-70.552452,1
-70.552238,-33.469387,1296,2018,13122,PE,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,TOBALABA,ORIENTAL,0,2,2,0,1,0,0,-33.469387,-70.552238,1
-70.552071,-33.474403,1297,2018,13122,PE,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,GRECIA, ,7575,2,2,1,0,0,0,-33.474403,-70.552071,1
-70.551773,-33.455692,1298,2018,13113,LA REINA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,PEPE VILA, ,460,2,2,0,0,0,1,-33.455692,-70.551773,1
-70.551674,-33.462559,1299,2018,13122,PE,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,JOSE ARRIETA,TOBALABA,0,2,2,0,0,0,3,-33.462559,-70.551674,3
-70.698303,-33.421921,1300,2018,13126,QUINTA NORMAL,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,CARRASCAL, ,4696,2,2,0,0,0,0,-33.421921,-70.698303,1
-70.698174,-33.445606,1301,2018,13126,QUINTA NORMAL,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,NVA IMPERIAL,VICTORINO LAYNEZ,0,2,2,0,0,0,0,-33.445606,-70.698174,1
-70.698166,-33.251835,1302,2018,13301,COLINA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,CALETERA GRAL SAN MARTIN, ,13450,1,1,1,0,0,0,-33.251835,-70.698166,1
-70.698059,-33.415722,1303,2018,13126,QUINTA NORMAL,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,GONZALO BULNES,EMBAJADOR GOMEZ,0,2,0,0,0,0,0,-33.415722,-70.698059,1
-70.697815,-33.407356,1304,2018,13128,RENCA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,DOMINGO SANTA MARIA, ,3799,2,2,0,0,0,1,-33.407356,-70.697815,1
-70.697723,-33.372475,1305,2018,13125,QUILICURA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,PDTE EDUARDO FREI MONTALVA, ,1480,3,3,1,0,0,0,-33.372475,-70.697723,1
-70.697266,-33.452858,1306,2018,13106,ESTACION CENTRAL,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,ECUADOR,SANZ,0,2,0,0,2,0,0,-33.452858,-70.697266,1
-70.696655,-33.457672,1307,2018,13106,ESTACION CENTRAL,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,SGTO ROJAS,GRAL AMENGUAL,0,2,0,0,0,1,1,-33.457672,-70.696655,1
-70.695976,-33.420048,1308,2018,13126,QUINTA NORMAL,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,EMBAJADOR GOMEZ,MUNDO NUEVO,0,2,0,0,0,0,1,-33.420048,-70.695976,1
-70.695953,-33.422405,1309,2018,13126,QUINTA NORMAL,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,STA FE,CARRASCAL,0,2,0,0,0,0,1,-33.422405,-70.695953,1
-70.695915,-33.408031,1310,2018,13128,RENCA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,DOMINGO SANTA MARIA, ,3665,1,1,0,0,0,1,-33.408031,-70.695915,1
-70.695465,-33.426174,1311,2018,13126,QUINTA NORMAL,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,SALVADOR GUTIERREZ,LA PLATA,0,2,2,1,0,0,1,-33.426174,-70.695465,3
-70.695335,-33.483383,1312,2018,13102,CERRILLOS,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,PEDRO AGUIRRE CERDA,DEPARTAMENTAL,0,3,3,0,0,0,0,-33.483383,-70.695335,1
-70.694992,-33.448151,1313,2018,13106,ESTACION CENTRAL,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,SAN GUMERCINDO, ,370,1,1,0,1,0,0,-33.448151,-70.694992,1
-70.694801,-33.454636,1314,2018,13106,ESTACION CENTRAL,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,LIBER BERNARDO O`HIGGINS, ,4305,4,4,0,0,0,0,-33.454636,-70.694801,1
-70.694374,-33.481945,1315,2018,13102,CERRILLOS,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,PEDRO AGUIRRE CERDA, ,4513,3,3,1,0,0,0,-33.481945,-70.694374,1
-70.694359,-33.51162,1316,2018,13116,LO ESPEJO,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,12 SUR, ,2983,1,0,0,0,0,1,-33.51162,-70.694359,1
-70.694267,-33.579136,1317,2018,13401,SAN BERNARDO,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,GRAN AVDA JOSE MIGUEL CARRERA,CALDERON DE LA BARCA,0,3,3,0,0,0,2,-33.579136,-70.694267,1
-70.69384,-33.451962,1318,2018,13106,ESTACION CENTRAL,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,ECUADOR,FRANCISCO JAVIER,0,2,0,0,1,0,0,-33.451962,-70.69384,1
-70.693825,-33.390476,1319,2018,13128,RENCA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,LOS ATACAMENOS, ,2425,1,1,0,0,0,1,-33.390476,-70.693825,1
-70.693703,-33.339565,1320,2018,13125,QUILICURA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,CAUPOLICAN, ,9200,1,1,0,0,0,0,-33.339565,-70.693703,1
-70.693481,-33.444717,1321,2018,13126,QUINTA NORMAL,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,NVA IMPERIAL,DIAZ SAGREDO,0,1,1,0,0,0,1,-33.444717,-70.693481,1
-70.693062,-33.438419,1322,2018,13126,QUINTA NORMAL,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,CORDOVA Y FIGUEROA,SAN PABLO,0,2,0,0,0,0,1,-33.438419,-70.693062,1
-70.693031,-33.409138,1323,2018,13128,RENCA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,DOMINGO SANTA MARIA,LOS ACACIOS,0,2,2,0,0,0,2,-33.409138,-70.693031,1
-70.692963,-33.349949,1324,2018,13125,QUILICURA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,GRAL SAN MARTIN, ,7651,3,3,0,2,0,0,-33.349949,-70.692963,1
-70.692825,-33.35194,1325,2018,13125,QUILICURA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,GRAL SAN MARTIN, ,4449,2,0,0,0,0,1,-33.35194,-70.692825,1
-70.692741,-33.432964,1326,2018,13126,QUINTA NORMAL,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,CRNEL ROBLES, ,1578,2,2,0,1,0,0,-33.432964,-70.692741,1
-70.692314,-33.438259,1327,2018,13126,QUINTA NORMAL,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,CRNEL ROBLES,SAN PABLO,0,4,0,0,0,1,0,-33.438259,-70.692314,1
-70.692291,-33.444481,1328,2018,13126,QUINTA NORMAL,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,APOSTOL SANTIAGO,NVA IMPERIAL,0,2,0,0,0,0,1,-33.444481,-70.692291,1
-70.692207,-33.454556,1329,2018,13106,ESTACION CENTRAL,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,TORO MAZOTTE, ,3,2,2,0,0,0,0,-33.454556,-70.692207,1
-70.6922,-33.576439,1330,2018,13105,EL BOSQUE,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,LO BLANCO,GRAN AVDA JOSE MIGUEL CARRERA,0,2,2,0,0,0,0,-33.576439,-70.6922,1
-70.692192,-33.454281,1331,2018,13106,ESTACION CENTRAL,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,LIBER BERNARDO O`HIGGINS,TORO MAZOTTE,0,3,3,0,0,0,2,-33.454281,-70.692192,1
-70.691963,-33.45155,1332,2018,13106,ESTACION CENTRAL,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,ECUADOR,PADRE ALBERTO HURTADO,0,2,0,0,1,0,1,-33.45155,-70.691963,1
-70.691933,-33.484455,1333,2018,13102,CERRILLOS,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,DEPARTAMENTAL, ,4519,2,0,0,0,1,0,-33.484455,-70.691933,1
-70.691292,-33.43837,1334,2018,13126,QUINTA NORMAL,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,PATRIA NUEVA, ,718,2,0,0,0,0,1,-33.43837,-70.691292,1
-70.691086,-33.575035,1335,2018,13105,EL BOSQUE,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,GRAN AVDA JOSE MIGUEL CARRERA, ,13114,3,3,0,0,1,0,-33.575035,-70.691086,1
-70.691017,-33.43399,1336,2018,13126,QUINTA NORMAL,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,ANDES,ALCERRECA,0,2,0,0,1,0,0,-33.43399,-70.691017,1
-70.690742,-33.458508,1337,2018,13106,ESTACION CENTRAL,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,TORO MAZOTTE,5 DE ABRIL,0,2,0,0,0,0,1,-33.458508,-70.690742,1
-70.690689,-33.456852,1338,2018,13106,ESTACION CENTRAL,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,CRNEL SOUPER, ,4015,1,1,0,0,0,1,-33.456852,-70.690689,1
-70.690536,-33.57412,1339,2018,13105,EL BOSQUE,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,LO MORENO,GRAN AVDA JOSE MIGUEL CARRERA,0,1,1,0,0,0,2,-33.57412,-70.690536,2
-70.690422,-33.458488,1340,2018,13106,ESTACION CENTRAL,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,5 DE ABRIL, ,4078,2,2,0,0,0,1,-33.458488,-70.690422,1
-70.690216,-33.480549,1341,2018,13102,CERRILLOS,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,BUZETA,AVDA 4,0,3,0,0,0,0,0,-33.480549,-70.690216,1
-70.690086,-33.430023,1342,2018,13126,QUINTA NORMAL,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,JULIO BANADOS, ,1779,2,0,0,0,0,1,-33.430023,-70.690086,1
-70.6899925,-33.3654805,1343,2018,13301,COLINA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,CALETERA GRAL SAN MARTIN, ,8400,1,1,0,1,0,0,-33.3654805,-70.6899925,1
-70.689766,-33.573051,1344,2018,13105,EL BOSQUE,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,GRAN AVDA JOSE MIGUEL CARRERA, ,13014,3,3,0,0,0,1,-33.573051,-70.689766,1
-70.689377,-33.468433,1345,2018,13106,ESTACION CENTRAL,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,CAP GALVEZ,FERNANDO YUNGUE,0,1,1,0,0,0,1,-33.468433,-70.689377,1
-70.689293,-33.453369,1346,2018,13106,ESTACION CENTRAL,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,LIBER BERNARDO O`HIGGINS,NICASIO RETAMALES,0,4,4,0,0,1,0,-33.453369,-70.689293,1
-70.689262,-33.459118,1347,2018,13106,ESTACION CENTRAL,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,ARICA,PADRE ALBERTO HURTADO,0,2,0,0,0,0,1,-33.459118,-70.689262,1
-70.689056,-33.365948,1348,2018,13104,CONCHALI,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,INDEPENDENCIA,AMERICO VESPUCIO,0,2,2,0,0,0,1,-33.365948,-70.689056,1
-70.688904,-33.367004,1349,2018,13104,CONCHALI,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,INDEPENDENCIA, ,6117,2,2,0,1,0,0,-33.367004,-70.688904,1
-70.688553,-33.571362,1350,2018,13105,EL BOSQUE,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,GRAN AVDA JOSE MIGUEL CARRERA, ,12694,3,3,0,0,0,2,-33.571362,-70.688553,1
-70.688538,-33.462311,1351,2018,13106,ESTACION CENTRAL,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,PADRE ALBERTO HURTADO, ,1039,3,3,0,1,0,0,-33.462311,-70.688538,1
-70.688492,-33.3895,1352,2018,13104,CONCHALI,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,PDTE EDUARDO FREI MONTALVA,LOS ZAPADORES,0,3,3,1,0,0,0,-33.3895,-70.688492,1
-70.688477,-33.434063,1353,2018,13126,QUINTA NORMAL,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,VILLASANA,ANDES,0,2,0,0,0,1,0,-33.434063,-70.688477,1
-70.688423,-33.369114,1354,2018,13104,CONCHALI,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,INDEPENDENCIA,PARQUE ASUNCION,0,2,0,0,1,1,0,-33.369114,-70.688423,2
-70.688354,-33.462631,1355,2018,13106,ESTACION CENTRAL,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,PADRE ALBERTO HURTADO,GERMAN YUNGUE,0,1,1,0,0,0,1,-33.462631,-70.688354,1
-70.688179,-33.424072,1356,2018,13126,QUINTA NORMAL,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,CARRASCAL,LOPE DE ULLOA,0,2,2,0,1,0,0,-33.424072,-70.688179,1
-70.688011,-33.466785,1357,2018,13106,ESTACION CENTRAL,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,PADRE ALBERTO HURTADO, ,1400,3,3,0,1,0,0,-33.466785,-70.688011,1
-70.687714,-33.453232,1358,2018,13106,ESTACION CENTRAL,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,LIBER BERNARDO O`HIGGINS,RUIZ TAGLE,0,4,4,0,0,0,1,-33.453232,-70.687714,1
-70.687302,-33.485714,1359,2018,13121,PEDRO AGUIRRE CERDA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,DEPARTAMENTAL,CERRILLOS,0,3,0,0,1,0,0,-33.485714,-70.687302,1
-70.687248,-33.578365,1360,2018,13105,EL BOSQUE,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,LO BLANCO,PEDRO DE MENDOZA,0,1,1,0,0,0,1,-33.578365,-70.687248,1
-70.686882,-33.416615,1361,2018,13128,RENCA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,JORGE HIRMAS, ,2953,2,2,0,0,0,1,-33.416615,-70.686882,1
-70.686501,-33.402546,1362,2018,13128,RENCA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,SENADOR JAIME GUZMAN,CAMINO LO RUIZ,0,2,0,0,0,0,1,-33.402546,-70.686501,1
-70.686348,-33.373642,1363,2018,13104,CONCHALI,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,CARD JOSE MARIA CARO,INDEPENDENCIA,0,2,0,0,0,0,1,-33.373642,-70.686348,1
-70.686111,-33.37455,1364,2018,13104,CONCHALI,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,INDEPENDENCIA, ,5766,2,0,0,0,0,1,-33.37455,-70.686111,1
-70.68589,-33.459171,1365,2018,13106,ESTACION CENTRAL,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,ARICA, ,3736,2,2,0,0,0,1,-33.459171,-70.68589,1
-70.68586,-33.552372,1366,2018,13105,EL BOSQUE,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,EL PILLAN, ,10429,1,1,0,0,0,1,-33.552372,-70.68586,1
-70.685852,-33.482296,1367,2018,13121,PEDRO AGUIRRE CERDA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,CERRILLOS, ,4030,1,0,0,1,0,0,-33.482296,-70.685852,3
-70.685562,-33.567383,1368,2018,13105,EL BOSQUE,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,GRAN AVDA JOSE MIGUEL CARRERA,LO MARTINEZ,0,3,3,0,0,0,1,-33.567383,-70.685562,1
-70.685333,-33.540638,1369,2018,13105,EL BOSQUE,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,JOSE JOAQUIN PRIETO VIAL, ,10012,1,1,0,0,1,0,-33.540638,-70.685333,1
-70.685329,-33.5406107,1370,2018,13105,EL BOSQUE,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,JOSE JOAQUIN PRIETO VIAL,CAPRICORNIO,0,1,1,0,1,0,0,-33.5406107,-70.685329,1
-70.684998,-33.452618,1371,2018,13106,ESTACION CENTRAL,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,LIBER BERNARDO O`HIGGINS,OBISPO MANUEL UMA,0,4,4,0,1,1,1,-33.452618,-70.684998,5
-70.684761,-33.574024,1372,2018,13105,EL BOSQUE,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,PEDRO DE MENDOZA, ,12822,1,1,0,0,1,0,-33.574024,-70.684761,1
-70.684502,-33.550148,1373,2018,13105,EL BOSQUE,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,LUIS BARROS BORGONO,RENGO,0,2,0,0,0,0,2,-33.550148,-70.684502,1
-70.683899,-33.502117,1374,2018,13121,PEDRO AGUIRRE CERDA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,UNION FERROVIARIA,MAIPU,0,1,0,0,0,0,2,-33.502117,-70.683899,1
-70.683884,-33.45546,1375,2018,13106,ESTACION CENTRAL,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,5 DE ABRIL,OBISPO MANUEL UMA,0,2,2,0,0,0,1,-33.45546,-70.683884,1
-70.6838207,-33.3783487,1376,2018,13104,CONCHALI,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,INDEPENDENCIA,AVEL CORTIJO,0,2,2,1,0,0,2,-33.3783487,-70.6838207,1
-70.683716,-33.40329,1377,2018,13128,RENCA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,SENADOR JAIME GUZMAN,BRAVO DE SARAVIA,0,1,1,0,0,0,1,-33.40329,-70.683716,1
-70.683357,-33.534817,1378,2018,13401,SAN BERNARDO,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,JOSE JOAQUIN PRIETO VIAL, ,9751,1,1,0,0,0,1,-33.534817,-70.683357,1
-70.682976,-33.213299,1379,2018,13301,COLINA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,GRAL SAN MARTIN, ,1013,1,1,0,0,0,1,-33.213299,-70.682976,1
-70.682899,-33.458843,1380,2018,13106,ESTACION CENTRAL,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,ARICA,ARISTOTELES,0,2,2,0,1,0,0,-33.458843,-70.682899,1
-70.682724,-33.563938,1381,2018,13105,EL BOSQUE,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,CLAUDIO ARRAU,GRAN AVDA JOSE MIGUEL CARRERA,0,2,2,0,0,0,1,-33.563938,-70.682724,1
-70.682709,-33.371006,1382,2018,13104,CONCHALI,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,ALTONA, ,1829,1,1,0,0,0,2,-33.371006,-70.682709,1
-70.682701,-33.451828,1383,2018,13106,ESTACION CENTRAL,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,LIBER BERNARDO O`HIGGINS, ,3477,4,4,0,1,0,0,-33.451828,-70.682701,1
-70.682602,-33.571144,1384,2018,13105,EL BOSQUE,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,LOS DIAMELOS,LOS CAROLINOS,0,1,0,0,0,0,0,-33.571144,-70.682602,1
-70.682457,-33.50647,1385,2018,13121,PEDRO AGUIRRE CERDA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,LO OVALLE,CLOTARIO BLEST,0,1,0,0,0,1,0,-33.50647,-70.682457,1
-70.682327,-33.459152,1386,2018,13106,ESTACION CENTRAL,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,JES, ,447,1,0,0,0,0,1,-33.459152,-70.682327,1
-70.682327,-33.359318,1387,2018,13107,HUECHURABA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,EL SAUCE,LOS LIBERTADORES,0,1,1,0,1,0,1,-33.359318,-70.682327,2
-70.682106,-33.484425,1388,2018,13121,PEDRO AGUIRRE CERDA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,LA RURAL, ,4030,2,0,0,0,0,0,-33.484425,-70.682106,1
-70.6818897,-33.4898469,1389,2018,13121,PEDRO AGUIRRE CERDA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,MAIPU,DEPARTAMENTAL,0,2,0,0,0,0,1,-33.4898469,-70.6818897,1
-70.681747,-33.488445,1390,2018,13121,PEDRO AGUIRRE CERDA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,MAIPU, ,4030,2,0,0,0,1,0,-33.488445,-70.681747,2
-70.681725,-33.619118,1391,2018,13401,SAN BERNARDO,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,PADRE HURTADO,EL PLOMO,0,2,0,0,0,0,1,-33.619118,-70.681725,1
-70.681549,-33.433796,1392,2018,13101,SANTIAGO,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,ANDES,PATRICIO LYNCH,0,1,1,0,0,0,1,-33.433796,-70.681549,1
-70.681419,-33.363354,1393,2018,13107,HUECHURABA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,LOS LIBERTADORES,STA ELENA DE HUECHURABA,0,1,1,0,0,0,1,-33.363354,-70.681419,1
-70.681328,-33.395714,1394,2018,13104,CONCHALI,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,BARON DE JURAS REALES,ISLA GRANDE,0,2,2,0,0,0,1,-33.395714,-70.681328,1
-70.681023,-33.402744,1395,2018,13108,INDEPENDENCIA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,BAJOS DE JIMENEZ,14 DE LA FAMA,0,2,0,0,0,0,1,-33.402744,-70.681023,1
-70.680962,-33.502617,1396,2018,13121,PEDRO AGUIRRE CERDA,13,REGION METROPOLITANA,10,ATROPELLO,1,URBANA,CLOTARIO BLEST,PETROHUE,0,1,1,0,0,0,1,-33.502617,-70.680962,1
