X,Y,FID,ICOUNT,Año,Cód_Comuna,Comuna,Cód_Región,Región,Calle_Uno,Calle_Dos,Número,Dirección,Fallecidos,Graves,Menos_Grav,Leves,Accidentes
-70.7531939140678,-33.5106072755053,137,2,2013,13119,MAIPU,13,REGION METROPOLITANA,5 DE ABRIL,PRIMERA TRANSVERSAL,0,5 DE ABRIL / PRIMERA TRANSVERSAL,0,0,0,2,2
-70.7504008805961,-33.5160888547168,138,1,2013,13119,MAIPU,13,REGION METROPOLITANA,4 ALAMOS,LAS ACACIAS,0,4 ALAMOS / LAS ACACIAS,0,0,0,1,1
-70.7473556934105,-33.5133903930521,139,1,2013,13119,MAIPU,13,REGION METROPOLITANA,SEGUNDA TRANSVERSAL,JOSE MANUEL IRARRAZAVAL,0,SEGUNDA TRANSVERSAL / JOSE MANUEL IRARRAZAVAL,0,0,0,1,1
-70.7472223491321,-33.5103892861366,140,1,2013,13119,MAIPU,13,REGION METROPOLITANA,SEGUNDA TRANSVERSAL,5 DE ABRIL,0,SEGUNDA TRANSVERSAL / 5 DE ABRIL,0,0,0,1,1
-70.7626104400197,-33.4890447811916,141,2,2013,13119,MAIPU,13,REGION METROPOLITANA,PRESIDENTE JORGE ALESSANDRI RODRIGUEZ,LA SINFONIA,0,PRESIDENTE JORGE ALESSANDRI RODRIGUEZ / LA SINFONIA,0,0,0,3,2
-70.7619199342575,-33.5036340240909,142,1,2013,13119,MAIPU,13,REGION METROPOLITANA,HERMANOS CARRERA,CHILE,0,HERMANOS CARRERA / CHILE,0,0,0,1,1
-70.7575111985829,-33.4985810473774,143,1,2013,13119,MAIPU,13,REGION METROPOLITANA,ARGENTINA,LOS PAJARITOS,0,ARGENTINA / LOS PAJARITOS,0,0,0,0,1
-70.7574138361796,-33.5002802273506,144,1,2013,13119,MAIPU,13,REGION METROPOLITANA,CENTRAL GONZALO PEREZ LLONA,LOS PAJARITOS,0,CENTRAL GONZALO PEREZ LLONA / LOS PAJARITOS,0,0,0,1,1
-70.7573367399985,-33.4952296788066,145,1,2013,13119,MAIPU,13,REGION METROPOLITANA,LOS PAJARITOS, ,3476,LOS PAJARITOS 3476,0,0,0,1,1
-70.7573347632887,-33.5055207936497,146,2,2013,13119,MAIPU,13,REGION METROPOLITANA,LOS PAJARITOS,TRISTAN VALDES,0,LOS PAJARITOS / TRISTAN VALDES,0,0,0,2,2
-70.7513813187928,-33.4963075711375,147,2,2013,13119,MAIPU,13,REGION METROPOLITANA,PRIMERA TRANSVERSAL,RAFAEL RIESCO BERNALES,0,PRIMERA TRANSVERSAL / RAFAEL RIESCO BERNALES,0,0,0,1,2
-70.7499191083801,-33.498745054041,148,1,2013,13119,MAIPU,13,REGION METROPOLITANA,PRESIDENTE GERMAN RIESCO,EL GRECO,0,PRESIDENTE GERMAN RIESCO / EL GRECO,0,0,0,0,1
-70.7464025532352,-33.5054860429465,149,1,2013,13119,MAIPU,13,REGION METROPOLITANA,SEGUNDA TRANSVERSAL,LUIS GANDARILLAS,0,SEGUNDA TRANSVERSAL / LUIS GANDARILLAS,0,0,0,1,1
-70.7457848970553,-33.5052157795845,150,3,2013,13119,MAIPU,13,REGION METROPOLITANA,4 PONIENTE,AGUA SANTA,0,4 PONIENTE / AGUA SANTA,0,0,0,4,3
-70.7457769731288,-33.5008686285843,151,1,2013,13119,MAIPU,13,REGION METROPOLITANA,SEGUNDA TRANSVERSAL,CENTRAL GONZALO PEREZ LLONA,0,SEGUNDA TRANSVERSAL / CENTRAL GONZALO PEREZ LLONA,0,0,0,1,1
-70.7445682869968,-33.4983108649544,152,1,2013,13119,MAIPU,13,REGION METROPOLITANA,AMERICO VESPUCIO,SEGUNDA TRANSVERSAL,0,AMERICO VESPUCIO / SEGUNDA TRANSVERSAL,0,0,0,2,1
-70.742721039944,-33.4904640264936,153,1,2013,13119,MAIPU,13,REGION METROPOLITANA,LOS TRABAJADORES,SEGUNDA TRANSVERSAL,0,LOS TRABAJADORES / SEGUNDA TRANSVERSAL,0,0,0,1,1
-70.739150951755,-33.5042505039576,154,1,2013,13119,MAIPU,13,REGION METROPOLITANA,CENTRAL GONZALO PEREZ LLONA, ,134,CENTRAL GONZALO PEREZ LLONA 134,0,0,0,0,1
-70.7383726047119,-33.4874702166771,155,1,2013,13119,MAIPU,13,REGION METROPOLITANA,LOS MINISTROS,LAS GOLONDRINAS,0,LOS MINISTROS / LAS GOLONDRINAS,0,0,0,2,1
-70.7358615581643,-33.4928280383832,156,1,2013,13119,MAIPU,13,REGION METROPOLITANA,LUMEN,PRIMO DE RIVERA,0,LUMEN / PRIMO DE RIVERA,0,0,0,1,1
-70.7354275264591,-33.5041162603571,157,1,2013,13102,CERRILLOS,13,REGION METROPOLITANA,LAS TORRES,AMERICO VESPUCIO,0,LAS TORRES / AMERICO VESPUCIO,0,0,0,1,1
-70.7098727608192,-33.5533356073524,158,1,2013,13401,SAN BERNARDO,13,REGION METROPOLITANA,PRESIDENTE JORGE ALESSANDRI RODRIGUEZ,GENERAL VELASQUEZ,0,PRESIDENTE JORGE ALESSANDRI RODRIGUEZ / GENERAL VELASQUEZ,0,1,0,0,1
-70.7025752993106,-33.5327852109687,159,1,2013,13116,LO ESPEJO,13,REGION METROPOLITANA,GABRIELA MISTRAL,LO ESPEJO,0,GABRIELA MISTRAL / LO ESPEJO,0,1,0,0,1
-70.7025527461123,-33.5366681517138,160,1,2013,13401,SAN BERNARDO,13,REGION METROPOLITANA,LAGO LLANQUIHUE, ,285,LAGO LLANQUIHUE 285,0,0,0,1,1
-70.6986650524502,-33.5239119609682,161,1,2013,13116,LO ESPEJO,13,REGION METROPOLITANA,CENTRAL,AMERICO VESPUCIO,0,CENTRAL / AMERICO VESPUCIO,0,0,0,1,1
-70.6966031219365,-33.5611251697907,162,1,2013,13401,SAN BERNARDO,13,REGION METROPOLITANA,OCHAGAVIA,LAS ACACIAS,0,OCHAGAVIA / LAS ACACIAS,0,0,0,1,1
-70.6964159838105,-33.5276347477454,163,1,2013,13116,LO ESPEJO,13,REGION METROPOLITANA,9 DE ENERO,LEON DE LA BARRA,0,9 DE ENERO / LEON DE LA BARRA,0,0,0,1,1
-70.6854240335923,-33.55268373017,164,1,2013,13105,EL BOSQUE,13,REGION METROPOLITANA,RENGO,EL PILLAN,0,RENGO / EL PILLAN,0,0,0,1,1
-70.6836197408583,-33.5469998529608,165,1,2013,13105,EL BOSQUE,13,REGION METROPOLITANA,ANTONIO BORQUEZ DEL SOLAR,VICTOR PLAZA MAYORGA,0,ANTONIO BORQUEZ DEL SOLAR / VICTOR PLAZA MAYORGA,0,0,1,0,1
-70.6771226058236,-33.5568509538084,166,1,2013,13105,EL BOSQUE,13,REGION METROPOLITANA,GRAN AVENIDA JOSE MIGUEL CARRERA, ,10520,GRAN AVENIDA JOSE MIGUEL CARRERA 10520,0,1,0,0,1
-70.6749879003713,-33.5540253999522,167,1,2013,13105,EL BOSQUE,13,REGION METROPOLITANA,GRAN AVENIDA JOSE MIGUEL CARRERA, ,10375,GRAN AVENIDA JOSE MIGUEL CARRERA 10375,1,0,0,0,1
-70.6744368452842,-33.5535534636214,168,1,2013,13105,EL BOSQUE,13,REGION METROPOLITANA,GRAN AVENIDA JOSE MIGUEL CARRERA,ALEJANDRO GUZMAN,0,GRAN AVENIDA JOSE MIGUEL CARRERA / ALEJANDRO GUZMAN,0,0,0,1,1
-70.673695099749,-33.5526330003126,169,1,2013,13105,EL BOSQUE,13,REGION METROPOLITANA,GRAN AVENIDA JOSE MIGUEL CARRERA, ,10078,GRAN AVENIDA JOSE MIGUEL CARRERA 10078,0,0,0,1,1
-70.6736694789632,-33.5524387035833,170,1,2013,13105,EL BOSQUE,13,REGION METROPOLITANA,LUIS BARROS BORGONO,GRAN AVENIDA JOSE MIGUEL CARRERA,0,LUIS BARROS BORGONO / GRAN AVENIDA JOSE MIGUEL CARRERA,0,1,0,0,1
-70.6719466998803,-33.5504251997631,171,1,2013,13105,EL BOSQUE,13,REGION METROPOLITANA,GRAN AVENIDA JOSE MIGUEL CARRERA, ,9874,GRAN AVENIDA JOSE MIGUEL CARRERA 9874,0,0,1,0,1
-70.6684945910525,-33.5550986292982,172,1,2013,13105,EL BOSQUE,13,REGION METROPOLITANA,ALEJANDRO GUZMAN, ,495,ALEJANDRO GUZMAN 495,0,0,0,1,1
-70.6681831765123,-33.5520515535364,173,1,2013,13105,EL BOSQUE,13,REGION METROPOLITANA,LOS MORROS,LOS AVIADORES,0,LOS MORROS / LOS AVIADORES,0,0,1,0,1
-70.6681781870736,-33.5455033100297,174,1,2013,13109,LA CISTERNA,13,REGION METROPOLITANA,GRAN AVENIDA JOSE MIGUEL CARRERA,LO ESPEJO,0,GRAN AVENIDA JOSE MIGUEL CARRERA / LO ESPEJO,0,1,0,0,1
-70.6673603247192,-33.5487981013513,175,1,2013,13105,EL BOSQUE,13,REGION METROPOLITANA,LOS MORROS,ESPERANZA,0,LOS MORROS / ESPERANZA,0,0,0,1,1
-70.6673401421338,-33.5432881134556,176,1,2013,13109,LA CISTERNA,13,REGION METROPOLITANA,TRINIDAD RAMIREZ,LOS FRANCISCANOS,0,TRINIDAD RAMIREZ / LOS FRANCISCANOS,0,1,0,0,1
-70.6820992903499,-33.5349927570101,177,1,2013,13109,LA CISTERNA,13,REGION METROPOLITANA,GOYCOLEA, ,338,GOYCOLEA 338,0,0,0,1,1
-70.6815559865195,-33.5338224323593,178,1,2013,13109,LA CISTERNA,13,REGION METROPOLITANA,OSSA,CAPRICORNIO,0,OSSA / CAPRICORNIO,0,0,0,1,1
-70.6766297620538,-33.5310879150752,179,1,2013,13109,LA CISTERNA,13,REGION METROPOLITANA,TOLTEN, ,8683,TOLTEN 8683,0,1,0,0,1
-70.6765022525769,-33.5281472677821,180,1,2013,13109,LA CISTERNA,13,REGION METROPOLITANA,LETRAS,FRANCIA,0,LETRAS / FRANCIA,0,1,0,0,1
-70.6745471030663,-33.5324865712982,181,1,2013,13109,LA CISTERNA,13,REGION METROPOLITANA,RIO DE JANEIRO,INDUSTRIA,0,RIO DE JANEIRO / INDUSTRIA,0,0,0,1,1
-70.6707683694647,-33.5397855814394,182,1,2013,13109,LA CISTERNA,13,REGION METROPOLITANA,INES RIVAS,LOS AROMOS,0,INES RIVAS / LOS AROMOS,0,0,0,1,1
-70.7312276835107,-33.5100661651214,183,1,2013,13119,MAIPU,13,REGION METROPOLITANA,5 DE ABRIL, ,207,5 DE ABRIL 207,0,0,0,1,1
-70.7311649611939,-33.5100651749678,184,1,2013,13119,MAIPU,13,REGION METROPOLITANA,5 DE ABRIL, ,285,5 DE ABRIL 285,0,0,0,1,1
-70.7307146373706,-33.5115138487851,185,1,2013,13119,MAIPU,13,REGION METROPOLITANA,ESQUINA BLANCA,LOS TILOS,0,ESQUINA BLANCA / LOS TILOS,0,0,1,0,1
-70.7292637224428,-33.5100308406508,186,1,2013,13119,MAIPU,13,REGION METROPOLITANA,5 DE ABRIL, ,620,5 DE ABRIL 620,0,0,0,1,1
-70.7283657997418,-33.5117342995982,187,1,2013,13119,MAIPU,13,REGION METROPOLITANA,ESQUINA BLANCA, ,1490,ESQUINA BLANCA 1490,1,0,0,0,1
-70.7277667082669,-33.5119558952483,188,1,2013,13119,MAIPU,13,REGION METROPOLITANA,CAMINO A MELIPILLA, ,8895,CAMINO A MELIPILLA 8895,0,0,0,1,1
-70.7176074187473,-33.502956934415,189,1,2013,13102,CERRILLOS,13,REGION METROPOLITANA,DON ORIONE, ,7363,DON ORIONE 7363,0,0,0,1,1
-70.7016094139433,-33.5166406022819,190,1,2013,13116,LO ESPEJO,13,REGION METROPOLITANA,PRESIDENTE EDUARDO FREI MONTALVA,CERRILLOS,0,PRESIDENTE EDUARDO FREI MONTALVA / CERRILLOS,0,1,0,0,1
-70.6984307943457,-33.5236257661162,191,1,2013,13116,LO ESPEJO,13,REGION METROPOLITANA,CENTRAL, ,7672,CENTRAL 7672,0,0,0,1,1
-70.6983456600241,-33.5097432293665,192,1,2013,13116,LO ESPEJO,13,REGION METROPOLITANA,CERRILLOS, ,7064,CERRILLOS 7064,0,0,0,1,1
-70.6969119644156,-33.5082030396385,193,1,2013,13116,LO ESPEJO,13,REGION METROPOLITANA,6 PONIENTE,7 SUR,0,6 PONIENTE / 7 SUR,0,1,0,0,1
-70.6964810587538,-33.5112209764669,194,1,2013,13116,LO ESPEJO,13,REGION METROPOLITANA,PIO XII,13 SUR,0,PIO XII / 13 SUR,0,0,0,1,1
-70.6948571889081,-33.5220789178078,195,1,2013,13116,LO ESPEJO,13,REGION METROPOLITANA,GUADALUPE,SATURNO,0,GUADALUPE / SATURNO,0,1,0,1,1
-70.6924616656733,-33.5210105843709,196,1,2013,13116,LO ESPEJO,13,REGION METROPOLITANA,PRESIDENTE EDUARDO FREI MONTALVA, ,3224,PRESIDENTE EDUARDO FREI MONTALVA 3224,0,0,0,1,1
-70.6921204997612,-33.5062988502117,197,1,2013,13116,LO ESPEJO,13,REGION METROPOLITANA,CENTRAL,BUENAVENTURA,0,CENTRAL / BUENAVENTURA,0,0,0,1,1
-70.6908737390318,-33.5154327381303,198,1,2013,13116,LO ESPEJO,13,REGION METROPOLITANA,PRESIDENTE SALVADOR ALLENDE,4 ORIENTE,0,PRESIDENTE SALVADOR ALLENDE / 4 ORIENTE,1,0,0,0,1
-70.6905361794011,-33.5141970777329,199,1,2013,13116,LO ESPEJO,13,REGION METROPOLITANA,VERACRUZ,15 SUR,0,VERACRUZ / 15 SUR,0,0,0,2,1
-70.6861214785234,-33.5084045156558,200,1,2013,13116,LO ESPEJO,13,REGION METROPOLITANA,BUENAVENTURA,MAIPU,0,BUENAVENTURA / MAIPU,0,1,0,0,1
-70.6860724861563,-33.5162625380856,201,1,2013,13116,LO ESPEJO,13,REGION METROPOLITANA,CLOTARIO BLEST,PRESIDENTE SALVADOR ALLENDE,0,CLOTARIO BLEST / PRESIDENTE SALVADOR ALLENDE,0,0,0,1,1
-70.685532433375,-33.5138865148507,202,1,2013,13116,LO ESPEJO,13,REGION METROPOLITANA,CLOTARIO BLEST,LUCILA GODOY,0,CLOTARIO BLEST / LUCILA GODOY,0,1,2,0,1
-70.6828613057046,-33.5062664602289,203,2,2013,13121,PEDRO AGUIRRE CERDA,13,REGION METROPOLITANA,LO OVALLE,CLOTARIO BLEST,0,LO OVALLE / CLOTARIO BLEST,1,1,0,0,2
-70.681614214924,-33.5093975956225,204,1,2013,13116,LO ESPEJO,13,REGION METROPOLITANA,PASAJE 45,PASAJE 39,0,PASAJE 45 / PASAJE 39,0,0,0,1,1
-70.6767045199975,-33.5051067232966,205,1,2013,13121,PEDRO AGUIRRE CERDA,13,REGION METROPOLITANA,CLUB HIPICO, ,5065,CLUB HIPICO 5065,1,0,0,0,1
-70.674650118608,-33.5217263466935,206,1,2013,13109,LA CISTERNA,13,REGION METROPOLITANA,EL PARRON, ,272,EL PARRON 272,0,1,0,0,1
-70.6728016997386,-33.5100046002321,207,1,2013,13121,PEDRO AGUIRRE CERDA,13,REGION METROPOLITANA,LO OVALLE, ,1625,LO OVALLE 1625,0,0,0,1,1
-70.669970149203,-33.5234491212799,208,1,2013,13109,LA CISTERNA,13,REGION METROPOLITANA,EL PARRON,COLON,0,EL PARRON / COLON,0,1,0,0,1
-70.6900466082643,-33.5020961995799,209,1,2013,13121,PEDRO AGUIRRE CERDA,13,REGION METROPOLITANA,CENTRAL,CALBUCO,0,CENTRAL / CALBUCO,0,0,0,1,1
-70.6892506794753,-33.5004710374084,210,1,2013,13121,PEDRO AGUIRRE CERDA,13,REGION METROPOLITANA,UNION FERROVIARIA,CENTRAL,0,UNION FERROVIARIA / CENTRAL,0,0,0,1,1
-70.6879530863658,-33.497828376878,211,1,2013,13121,PEDRO AGUIRRE CERDA,13,REGION METROPOLITANA,CENTRAL,10 NORTE,0,CENTRAL / 10 NORTE,0,1,0,0,1
-70.6829072026053,-33.4971308968733,212,1,2013,13121,PEDRO AGUIRRE CERDA,13,REGION METROPOLITANA,MAIPU,PLANO REGULADOR,0,MAIPU / PLANO REGULADOR,0,0,0,1,1
-70.679180623387,-33.4981350492931,213,1,2013,13121,PEDRO AGUIRRE CERDA,13,REGION METROPOLITANA,TEMISTOCLES, ,5581,TEMISTOCLES 5581,0,0,0,1,1
-70.6885127497636,-33.4885960806446,214,6,2013,13121,PEDRO AGUIRRE CERDA,13,REGION METROPOLITANA,CERRILLOS, ,4030,CERRILLOS 4030,0,0,2,4,6
-70.6872610481588,-33.4886861990088,215,1,2013,13121,PEDRO AGUIRRE CERDA,13,REGION METROPOLITANA,CENTRAL,JAMAICA,0,CENTRAL / JAMAICA,0,0,0,1,1
-70.6868112765192,-33.4862498429558,216,1,2013,13121,PEDRO AGUIRRE CERDA,13,REGION METROPOLITANA,DEPARTAMENTAL,CENTRAL,0,DEPARTAMENTAL / CENTRAL,0,1,0,0,1
-70.6850209916254,-33.4873837666475,217,1,2013,13121,PEDRO AGUIRRE CERDA,13,REGION METROPOLITANA,DEPARTAMENTAL,ANITA LIZANA,0,DEPARTAMENTAL / ANITA LIZANA,1,0,0,0,1
-70.6841280817455,-33.4882318264376,218,2,2013,13121,PEDRO AGUIRRE CERDA,13,REGION METROPOLITANA,DEPARTAMENTAL,HAITI,0,DEPARTAMENTAL / HAITI,0,1,0,1,2
-70.6838143937193,-33.4883942152208,219,1,2013,13121,PEDRO AGUIRRE CERDA,13,REGION METROPOLITANA,DEPARTAMENTAL, ,1950,DEPARTAMENTAL 1950,0,1,0,0,1
-70.6805202607014,-33.4907888229458,220,1,2013,13121,PEDRO AGUIRRE CERDA,13,REGION METROPOLITANA,DEPARTAMENTAL,BUENAVENTURA,0,DEPARTAMENTAL / BUENAVENTURA,0,1,0,0,1
-70.6789239236002,-33.4924985663557,221,1,2013,13121,PEDRO AGUIRRE CERDA,13,REGION METROPOLITANA,DEPARTAMENTAL,PASEO GROHNERT,0,DEPARTAMENTAL / PASEO GROHNERT,0,0,0,1,1
-70.6774421187587,-33.4959927751464,222,2,2013,13121,PEDRO AGUIRRE CERDA,13,REGION METROPOLITANA,CLOTARIO BLEST,DEPARTAMENTAL ANTIGUO,0,CLOTARIO BLEST / DEPARTAMENTAL ANTIGUO,0,2,0,0,2
-70.6772832346335,-33.4896540188179,223,1,2013,13121,PEDRO AGUIRRE CERDA,13,REGION METROPOLITANA,GALO GONZALEZ,30 DE OCTUBRE,0,GALO GONZALEZ / 30 DE OCTUBRE,0,0,0,1,1
-70.6764788351301,-33.4940432769756,224,2,2013,13121,PEDRO AGUIRRE CERDA,13,REGION METROPOLITANA,DEPARTAMENTAL,CLOTARIO BLEST,0,DEPARTAMENTAL / CLOTARIO BLEST,0,1,0,1,2
-70.6763311475644,-33.4878007292202,225,1,2013,13121,PEDRO AGUIRRE CERDA,13,REGION METROPOLITANA,GALO GONZALEZ,UNIDAD POPULAR,0,GALO GONZALEZ / UNIDAD POPULAR,0,0,1,0,1
-70.6753552464475,-33.4908164735014,226,1,2013,13121,PEDRO AGUIRRE CERDA,13,REGION METROPOLITANA,CARDENAL JOSE MARIA CARO, ,4834,CARDENAL JOSE MARIA CARO 4834,0,0,0,1,1
-70.6738265032905,-33.4960886158968,227,1,2013,13121,PEDRO AGUIRRE CERDA,13,REGION METROPOLITANA,DEPARTAMENTAL,FELIX MENDELSSOHN,0,DEPARTAMENTAL / FELIX MENDELSSOHN,0,0,0,1,1
-70.6707415660704,-33.500063738051,228,1,2013,13121,PEDRO AGUIRRE CERDA,13,REGION METROPOLITANA,PRINCIPAL,PASAJE 4,0,PRINCIPAL / PASAJE 4,0,0,0,1,1
-70.6681527605414,-33.5040488004118,229,2,2013,13121,PEDRO AGUIRRE CERDA,13,REGION METROPOLITANA,JOSE JOAQUIN PRIETO VIAL,CARELMAPU,0,JOSE JOAQUIN PRIETO VIAL / CARELMAPU,1,0,0,1,2
-70.665884843011,-33.6460829067007,230,1,2013,13401,SAN BERNARDO,13,REGION METROPOLITANA,PADRE HURTADO, ,15230,PADRE HURTADO 15230,0,1,0,0,1
-70.6266724385821,-33.6113704157121,231,1,2013,13112,LA PINTANA,13,REGION METROPOLITANA,SANTA ROSA, ,15535,SANTA ROSA 15535,0,1,0,1,1
-70.6264496531289,-33.6181892841081,232,1,2013,13112,LA PINTANA,13,REGION METROPOLITANA,SANTA ROSA,LOS NOGALES,0,SANTA ROSA / LOS NOGALES,0,0,0,1,1
-70.6132053157727,-33.6168941830201,233,2,2013,13201,PUENTE ALTO,13,REGION METROPOLITANA,EYZAGUIRRE,JUANITA,0,EYZAGUIRRE / JUANITA,0,1,0,1,2
-70.6125012194557,-33.6252841580374,234,1,2013,13201,PUENTE ALTO,13,REGION METROPOLITANA,JUANITA,LA LECHERA,0,JUANITA / LA LECHERA,0,0,0,1,1
-70.6645994995672,-33.5833069003931,235,1,2013,13105,EL BOSQUE,13,REGION METROPOLITANA,LAS PARCELAS, ,1910,LAS PARCELAS 1910,0,0,0,1,1
-70.6640100281402,-33.5796398814753,236,1,2013,13105,EL BOSQUE,13,REGION METROPOLITANA,GENERAL SILVA,SARGENTO REBOLLEDO,0,GENERAL SILVA / SARGENTO REBOLLEDO,1,1,0,0,1
-70.6633376706969,-33.5755473033653,237,1,2013,13105,EL BOSQUE,13,REGION METROPOLITANA,GENERAL SILVA, ,13247,GENERAL SILVA 13247,0,0,1,0,1
-70.6632705515946,-33.5851778850513,238,2,2013,13112,LA PINTANA,13,REGION METROPOLITANA,SAN FRANCISCO,LO BLANCO,0,SAN FRANCISCO / LO BLANCO,0,0,0,2,2
-70.6607278192334,-33.5846744023018,239,1,2013,13112,LA PINTANA,13,REGION METROPOLITANA,LUIS CRUZ MARTINEZ, ,13230,LUIS CRUZ MARTINEZ 13230,0,0,0,1,1
-70.6606515189524,-33.5754245773823,240,1,2013,13105,EL BOSQUE,13,REGION METROPOLITANA,SAN FRANCISCO, ,12100,SAN FRANCISCO 12100,0,0,0,1,1
-70.6600974853106,-33.5737803459861,241,2,2013,13112,LA PINTANA,13,REGION METROPOLITANA,LO MARTINEZ,SAN FRANCISCO,0,LO MARTINEZ / SAN FRANCISCO,0,1,0,1,2
-70.6592766551934,-33.5773962816131,242,1,2013,13112,LA PINTANA,13,REGION METROPOLITANA,BERNARDINO PARADA,LUIS CRUZ MARTINEZ,0,BERNARDINO PARADA / LUIS CRUZ MARTINEZ,0,0,0,1,1
-70.6582716897866,-33.5829464638082,243,1,2013,13112,LA PINTANA,13,REGION METROPOLITANA,JULIO CHAVEZ,JULIO BARRENECHEA,0,JULIO CHAVEZ / JULIO BARRENECHEA,0,1,0,0,1
-70.653414619589,-33.5752909264351,244,1,2013,13112,LA PINTANA,13,REGION METROPOLITANA,RIO ITATA,JOSE EDWARDS BELLO,0,RIO ITATA / JOSE EDWARDS BELLO,0,0,0,1,1
-70.6488376180616,-33.5841626610779,245,1,2013,13112,LA PINTANA,13,REGION METROPOLITANA,JULIO BARRENECHEA,JOHN KENNEDY,0,JULIO BARRENECHEA / JOHN KENNEDY,0,0,0,1,1
-70.6446690067692,-33.5792695604419,246,1,2013,13112,LA PINTANA,13,REGION METROPOLITANA,CAUTIN,BERNARDINO PARADA,0,CAUTIN / BERNARDINO PARADA,0,1,0,0,1
-70.6424301904009,-33.5855374735755,247,1,2013,13112,LA PINTANA,13,REGION METROPOLITANA,EL RAULI,GABRIELA,0,EL RAULI / GABRIELA,1,0,0,0,1
-70.6385594156844,-33.579005600428,248,1,2013,13112,LA PINTANA,13,REGION METROPOLITANA,JOSE MANUEL BALMACEDA,PORTO ALEGRE,0,JOSE MANUEL BALMACEDA / PORTO ALEGRE,0,1,0,0,1
-70.6283502164893,-33.5887499427556,249,2,2013,13112,LA PINTANA,13,REGION METROPOLITANA,SANTA ROSA,LO BLANCO,0,SANTA ROSA / LO BLANCO,0,1,1,0,2
-70.6278929660875,-33.5915828404757,250,2,2013,13112,LA PINTANA,13,REGION METROPOLITANA,SANTA ROSA,BATALLON CHACABUCO,0,SANTA ROSA / BATALLON CHACABUCO,0,1,1,2,2
-70.6275432584146,-33.5950859831316,251,2,2013,13112,LA PINTANA,13,REGION METROPOLITANA,SANTA ROSA,OMBU,0,SANTA ROSA / OMBU,0,2,0,0,2
-70.6271288715002,-33.6000603959704,252,1,2013,13112,LA PINTANA,13,REGION METROPOLITANA,PAICAVI,SANTA ROSA,0,PAICAVI / SANTA ROSA,0,2,0,0,1
-70.6268476004363,-33.6058743996837,253,1,2013,13112,LA PINTANA,13,REGION METROPOLITANA,SANTA ROSA, ,13015,SANTA ROSA 13015,0,0,0,1,1
-70.6267308486497,-33.6074090504873,254,1,2013,13112,LA PINTANA,13,REGION METROPOLITANA,SANTA ROSA, ,12975,SANTA ROSA 12975,0,1,0,0,1
-70.62652865947,-33.5903419730036,255,1,2013,13112,LA PINTANA,13,REGION METROPOLITANA,COMANDANTE BARTOLOME VIVAR,CAPITAN SILVA,0,COMANDANTE BARTOLOME VIVAR / CAPITAN SILVA,0,0,1,0,1
-70.6235922695676,-33.5950026267698,256,1,2013,13112,LA PINTANA,13,REGION METROPOLITANA,EL OMBU,ALCAPARRA,0,EL OMBU / ALCAPARRA,0,1,0,1,1
-70.6227990000738,-33.5909097995476,257,1,2013,13112,LA PINTANA,13,REGION METROPOLITANA,BATALLON CHACABUCO,CAPITAN ANDRES LAYSECA,0,BATALLON CHACABUCO / CAPITAN ANDRES LAYSECA,1,0,0,0,1
-70.6219089167631,-33.5948804250915,258,1,2013,13112,LA PINTANA,13,REGION METROPOLITANA,OMBU,EL BELLOTO,0,OMBU / EL BELLOTO,0,0,0,1,1
-70.615222891723,-33.5927223921247,259,1,2013,13112,LA PINTANA,13,REGION METROPOLITANA,PLAZA DE ARMAS,LAS ARAUCARIAS,0,PLAZA DE ARMAS / LAS ARAUCARIAS,0,1,0,0,1
-70.614137498147,-33.592646377828,260,1,2013,13112,LA PINTANA,13,REGION METROPOLITANA,EL MAITEN,PLAZA DE ARMAS,0,EL MAITEN / PLAZA DE ARMAS,0,0,0,1,1
-70.6124600493917,-33.5904137299096,261,1,2013,13112,LA PINTANA,13,REGION METROPOLITANA,BATALLON CHACABUCO,LOS ALCALDES,0,BATALLON CHACABUCO / LOS ALCALDES,0,0,1,0,1
-70.6367616394381,-33.5822939400133,262,1,2013,13112,LA PINTANA,13,REGION METROPOLITANA,BALDOMERO LILLO,TALA,0,BALDOMERO LILLO / TALA,0,1,0,0,1
-70.634185542229,-33.5825263904805,263,1,2013,13112,LA PINTANA,13,REGION METROPOLITANA,BALDOMERO LILLO,PATAGONIA,0,BALDOMERO LILLO / PATAGONIA,0,0,0,1,1
-70.6330684754298,-33.5768660035632,264,1,2013,13112,LA PINTANA,13,REGION METROPOLITANA,LO MARTINEZ,BERNARDO PHILLIPI,0,LO MARTINEZ / BERNARDO PHILLIPI,0,0,1,1,1
-70.6315555072808,-33.5857592688751,265,2,2013,13112,LA PINTANA,13,REGION METROPOLITANA,GABRIELA,ANIBAL PINTO,0,GABRIELA / ANIBAL PINTO,1,1,0,1,2
-70.6311822598533,-33.5827824571446,266,1,2013,13112,LA PINTANA,13,REGION METROPOLITANA,BALDOMERO LILLO,ANIBAL PINTO,0,BALDOMERO LILLO / ANIBAL PINTO,0,0,0,1,1
-70.6301349399754,-33.569740364726,267,1,2013,13112,LA PINTANA,13,REGION METROPOLITANA,SANTA ROSA, ,11610,SANTA ROSA 11610,1,0,0,0,1
-70.6299497317946,-33.5735067614278,268,1,2013,13112,LA PINTANA,13,REGION METROPOLITANA,SANTA ROSA, ,11615,SANTA ROSA 11615,1,0,0,0,1
