X,Y,FID,Intersecci,Comuna,Ciudad,Pais,Año,Clase,Cód_Comun,Región,Cód_Tipo,Tipo_Accid,Cód_Tip_1,Tipo__CONA,Cód_Zona,Zona,Cód_Ubica,Ubicación,Cód_Calle,Cód_Cal_1,Calle_Uno,Calle_Dos,Número,PiSANTAsde,PiSANTAs_1,Cód_Calza,Calzada,Tipo_Calza,Fallecidos,Graves,Menos_Grav,Leves,Accidentes
-70.6482919296296,-33.4744552174363,1034,BIO BIO @ SAN DIEGO,SANTIAGO, , ,2017,1,13101,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010086,131010572,BIO BIO,SAN DIEGO, ,3, ,1,UNIDIRECCIONAL,ASFALTO,0,0,0,2,1
-70.648248,-33.4729665,1035,2068 SAN DIEGO,SANTIAGO, , ,2017,1,13101,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,23,ACCESO NO HABILITADO,131010572,0,SAN DIEGO, ,2068,4, ,1,UNIDIRECCIONAL,ASFALTO,0,1,0,1,1
-70.6482348378677,-33.4319696449918,1036,ARTESANOS @ RECOLETA,RECOLETA, , ,2017,1,13127,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131270070,131270739,ARTESANOS,RECOLETA, ,3,3,2,BIDIRECCIONAL,ASFALTO,0,0,0,1,1
-70.6482312,-33.1805616,1037,105 GENERAL SAN MARTIN,COLINA, , ,2017,1,13301,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,133010294,0,GENERAL SAN MARTIN, ,105,1,1,2,BIDIRECCIONAL,ASFALTO,0,0,0,1,1
-70.6481316,-33.483967,1038,3204 GRAN AVENIDA JOSE MIGUEL CARRERA,SAN MIGUEL, , ,2017,1,13130,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,26,OTROS NO CONSIDERADOS,131300112,0,GRAN AVENIDA JOSE MIGUEL CARRERA, ,3204,1,1,2,BIDIRECCIONAL,ASFALTO,0,1,0,1,2
-70.6480803108443,-33.4552131247446,1039,COPIAPO @ ARTURO PRAT,SANTIAGO, , ,2017,1,13101,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,26,OTROS NO CONSIDERADOS,131010142,131010062,COPIAPO,ARTURO PRAT, ,3, ,1,UNIDIRECCIONAL,ASFALTO,0,1,0,0,1
-70.6480170260626,-33.4399427900711,1040,249 SAN ANTONIO,SANTIAGO, , ,2017,1,13101,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010569,0,SAN ANTONIO, ,249,2, ,1,UNIDIRECCIONAL,CONCRETO,0,0,0,2,2
-70.6479696,-33.4487455,1041,864 ELEUTERIO RAMIREZ,SANTIAGO, , ,2017,1,13101,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131010202,0,ELEUTERIO RAMIREZ, ,864,2, ,1,UNIDIRECCIONAL,ASFALTO,0,1,0,1,1
-70.6479342,-33.4282804,1042,743 NUEVA RENGIFO,RECOLETA, , ,2017,1,13127,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131270621,0,NUEVA RENGIFO, ,743,2, ,1,UNIDIRECCIONAL,ASFALTO,0,0,1,0,1
-70.647912076905,-33.4327587162887,1043,RECOLETA @ SANTA MARIA,RECOLETA, , ,2017,1,13127,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131270739,131270828,RECOLETA,SANTA MARIA, ,3, ,1,UNIDIRECCIONAL,ASFALTO,0,1,0,1,2
-70.6477123,-33.4259362,1044,700 JUAREZ LARGA,RECOLETA, , ,2017,1,13127,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131270432,0,JUAREZ LARGA, ,700,2, ,1,UNIDIRECCIONAL,ASFALTO,0,0,0,1,1
-70.6475896938968,-33.4430923647809,1045,LIBERTADOR BERNARDO O`HIGGINS @ SAN ANTONIO,SANTIAGO, , ,2017,1,13101,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010342,131010569,LIBERTADOR BERNARDO O`HIGGINS,SAN ANTONIO, ,4,4,3,BIDIRECCIONAL CON BANDEJON,ASFALTO,0,0,0,1,1
-70.6475017,-33.4244471,1046,717 OLIVOS,RECOLETA, , ,2017,1,13127,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131270630,0,OLIVOS, ,717,2, ,1,UNIDIRECCIONAL,ASFALTO,0,0,0,1,1
-70.6472686467329,-33.4591739091143,1047,MANUEL ANTONIO MATTA @ ARTURO PRAT,SANTIAGO, , ,2017,1,13101,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,26,OTROS NO CONSIDERADOS,131010385,131010062,MANUEL ANTONIO MATTA,ARTURO PRAT, ,2, ,1,UNIDIRECCIONAL,ASFALTO,0,0,0,2,2
-70.6472476,-33.4353135,1048,MAC IVER / MONEDA,SANTIAGO,SANTIAGO,CHILE,2017,1,13101,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,26,OTROS NO CONSIDERADOS,131010379,131010424,MAC IVER,MONEDA, ,1,1,2,BIDIRECCIONAL,CONCRETO,0,0,0,2,2
-70.6472389,-33.4299529,1049,273 RECOLETA,RECOLETA, , ,2017,1,13127,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131270739,0,RECOLETA, ,273,3,3,2,BIDIRECCIONAL,ASFALTO,0,0,0,1,1
-70.6471558957275,-33.5546778733497,1050,LA BANDERA @ PASAJE 2,SAN RAMON, , ,2017,1,13131,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131310168,131310277,LA BANDERA,PASAJE 2, ,2, ,1,UNIDIRECCIONAL,ASFALTO,0,0,0,1,1
-70.6471499460808,-33.5261445834238,1051,SAN FRANCISCO @ ELIAS FERNANDEZ ALBANO,LA CISTERNA, , ,2017,1,13109,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,14,CRUCE CON SEÑAL PARE,131090339,131090133,SAN FRANCISCO,ELIAS FERNANDEZ ALBANO, ,1,1,2,BIDIRECCIONAL,CONCRETO,0,0,0,1,1
-70.6471481122033,-33.5321867650347,1052,URUGUAY @ ELIAS FERNANDEZ ALBANO,SAN RAMON, , ,2017,1,13131,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131310366,131310117,URUGUAY,ELIAS FERNANDEZ ALBANO, ,1,1,2,BIDIRECCIONAL,CONCRETO,0,0,0,2,1
-70.6471056412221,-33.4431193695713,1053,LIBERTADOR BERNARDO O`HIGGINS @ SAN FRANCISCO,SANTIAGO, , ,2017,1,13101,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010342,131010576,LIBERTADOR BERNARDO O`HIGGINS,SAN FRANCISCO, ,4,4,3,BIDIRECCIONAL CON BANDEJON,ASFALTO,0,1,0,0,2
-70.647083105252,-33.4454866744247,1054,PADRE ALONSO DE OVALLE @ SAN FRANCISCO,SANTIAGO, , ,2017,1,13101,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010455,131010576,PADRE ALONSO DE OVALLE,SAN FRANCISCO, ,2, ,1,UNIDIRECCIONAL,ASFALTO,0,0,0,1,1
-70.6470696522779,-33.4467133360183,1055,SAN FRANCISCO @ TARAPACA,SANTIAGO, , ,2017,1,13101,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010576,131010638,SAN FRANCISCO,TARAPACA, ,2, ,1,UNIDIRECCIONAL,ASFALTO,0,0,1,0,1
-70.6470634768613,-33.4416278245916,1056,MONEDA @ TENDERINI,SANTIAGO, , ,2017,1,13101,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131010424,131010642,MONEDA,TENDERINI, ,2, ,1,UNIDIRECCIONAL,ASFALTO,0,0,0,0,1
-70.647017859189,-33.4867939920423,1057,ALCALDE PEDRO ALARCON @ CHILOE,SAN MIGUEL, , ,2017,1,13130,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,26,OTROS NO CONSIDERADOS,131300009,131300061,ALCALDE PEDRO ALARCON,CHILOE, ,1,1,2,BIDIRECCIONAL,ASFALTO,0,1,0,0,1
-70.6469683,-33.5063734,1058,ARQTO LUIS VERGARA LARRAIN / PSJE 8,SAN MIGUEL,SANTIAGO,CHILE,2017,1,13130,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,26,OTROS NO CONSIDERADOS,131300029,131300215,ARQUITECTO LUIS VERGARA LARRAIN,PASAJE 8, ,2, ,1,UNIDIRECCIONAL,CONCRETO,0,0,0,1,1
-70.6469317,-33.5353294,1059,1460 BRASIL,SAN RAMON, , ,2017,1,13131,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131310062,0,BRASIL, ,1460,1,1,2,BIDIRECCIONAL,ASFALTO,0,1,0,0,1
-70.646868,-33.468459,1060,CAMINO BERNARDO O`HIGGINS / SGTO ALDEA,PUDAHUEL,SANTIAGO,CHILE,2017,1,13124,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,14,CRUCE CON SEÑAL PARE,131240138,131241254,CAMINO BERNARDO O`HIGGINS,SARGENTO ALDEA, ,1,1,2,BIDIRECCIONAL,CONCRETO,0,0,1,0,1
-70.6468666,-33.3893904,1061,24 HUASCO,RECOLETA, , ,2017,1,13127,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,16,CRUCE SIN SEÑALIZACION,131270397,0,HUASCO, ,24,2,2,2,BIDIRECCIONAL,ASFALTO,0,0,0,1,1
-70.6468633,-33.4496944,1062,384 SAN FRANCISCO,SANTIAGO, , ,2017,1,13101,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,26,OTROS NO CONSIDERADOS,131010576,0,SAN FRANCISCO, ,384,2, ,1,UNIDIRECCIONAL,ASFALTO,0,0,0,0,1
-70.6468539567487,-33.4508886090917,1063,SANTA ISABEL @ SAN FRANCISCO,SANTIAGO, , ,2017,1,13101,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,26,OTROS NO CONSIDERADOS,131010621,131010576,SANTA ISABEL,SAN FRANCISCO, ,1, ,1,UNIDIRECCIONAL,CONCRETO,0,0,0,1,1
-70.6466371,-33.393962,1064,URMENETA @ RECOLETA,RECOLETA, , ,2017,1,13127,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131270869,131270739,URMENETA,RECOLETA, ,1,1,2,BIDIRECCIONAL,ASFALTO,0,0,0,1,1
-70.6466206382224,-33.4610389627743,1065,950 MARINA DE GAETE,SANTIAGO, , ,2017,1,13101,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131010400,0,MARINA DE GAETE, ,950,2, ,1,UNIDIRECCIONAL,ASFALTO,0,0,0,1,1
-70.646608,-33.436943,1066,MAC IVER / MONJITAS,SANTIAGO,SANTIAGO,CHILE,2017,1,13101,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010379,131010425,MAC IVER,MONJITAS, ,3, ,1,UNIDIRECCIONAL,ASFALTO,0,1,0,0,1
-70.6465567,-33.4426171,1067,723 LIBERTADOR BERNARDO O`HIGGINS,SANTIAGO, , ,2017,1,13101,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131010342,0,LIBERTADOR BERNARDO O`HIGGINS, ,723,4,4,3,BIDIRECCIONAL CON BANDEJON,ASFALTO,0,1,0,0,1
-70.6465313831155,-33.4063526149551,1068,LA COLONIA @ SAN GERARDO,RECOLETA, , ,2017,1,13127,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,26,OTROS NO CONSIDERADOS,131270788,131270443,SAN GERARDO,LA COLONIA, , , ,1,UNIDIRECCIONAL,ASFALTO,0,0,0,2,1
-70.6464149463104,-33.5510534257245,1069,ESPERANZA @ LA BANDERA,SAN RAMON, , ,2017,1,13131,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131310124,131310168,ESPERANZA,LA BANDERA, ,2, ,1,UNIDIRECCIONAL,ASFALTO,0,0,0,1,1
-70.6463798619512,-33.5604327277087,1070,ALMIRANTE LATORRE @ GENERAL FRANCISCO FRANCO,LA PINTANA, , ,2017,1,13112,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,14,CRUCE CON SEÑAL PARE,131120010,131120256,ALMIRANTE LATORRE,GENERAL FRANCISCO FRANCO, ,1,1,2,BIDIRECCIONAL,ASFALTO,0,0,0,1,1
-70.6462627,-33.4897263,1071,CENTENARIO / SAN FRANCISCO,SANTIAGO,SANTIAGO,CHILE,2017,1,13101,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,26,OTROS NO CONSIDERADOS,131010576,131010118,SAN FRANCISCO,CENTENARIO, ,2, ,1,UNIDIRECCIONAL,ASFALTO,0,1,0,0,1
-70.6462317966746,-33.4267940876003,1072,BUENOS AIRES @ RECOLETA,RECOLETA, , ,2017,1,13127,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131270110,131270739,BUENOS AIRES,RECOLETA, ,2, ,1,UNIDIRECCIONAL,ASFALTO,0,0,1,1,2
-70.6461519,-33.4257538,1073,558 RECOLETA,RECOLETA, , ,2017,1,13127,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131270739,0,RECOLETA, ,558,3,3,2,BIDIRECCIONAL,ASFALTO,1,0,0,0,1
-70.646107,-33.425482,1074,594 RECOLETA,RECOLETA, , ,2017,1,13127,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131270739,0,RECOLETA, ,594,3,3,2,BIDIRECCIONAL,ASFALTO,0,0,0,1,1
-70.6460574165142,-33.4261561042481,1075,RECOLETA @ JUAREZ LARGA,RECOLETA, , ,2017,1,13127,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131270739,131270432,RECOLETA,JUAREZ LARGA, ,1,1,2,BIDIRECCIONAL,ASFALTO,0,0,0,2,2
-70.645938916412,-33.3867810245285,1076,ARCO IRIS @ ALFREDO ROSENDE,RECOLETA, , ,2017,1,13127,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,16,CRUCE SIN SEÑALIZACION,131270065,131270036,ARCO IRIS,ALFREDO ROSENDE, ,2, ,1,UNIDIRECCIONAL,ASFALTO,0,0,0,1,1
-70.6457374602315,-33.425159321132,1077,RECOLETA @ OLIVOS,RECOLETA, , ,2017,1,13127,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131270739,131270630,RECOLETA,OLIVOS, ,2,2,2,BIDIRECCIONAL,ASFALTO,0,0,0,1,1
-70.6457027,-33.397064,1078,LAS VIOLETAS @ PEDRO DONOSO VERGARA,RECOLETA, , ,2017,1,13127,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,14,CRUCE CON SEÑAL PARE,131270489,131270668,LAS VIOLETAS,PEDRO DONOSO VERGARA, ,2,2,2,BIDIRECCIONAL,ASFALTO,0,1,0,0,1
-70.6456607493153,-33.4573557999406,1079,SAN FRANCISCO @ PORVENIR,SANTIAGO, , ,2017,1,13101,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,26,OTROS NO CONSIDERADOS,131010576,131010495,SAN FRANCISCO,PORVENIR, ,3, ,1,UNIDIRECCIONAL,ASFALTO,0,0,1,0,1
-70.6456344895273,-33.4298379303008,1080,MANZANO @ SANTA FILOMENA,RECOLETA, , ,2017,1,13127,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131270573,131270825,MANZANO,SANTA FILOMENA, ,2, ,1,UNIDIRECCIONAL,ASFALTO,0,0,0,0,1
-70.6456111943208,-33.4379489154749,1081,MERCED @ MIRAFLORES,SANTIAGO, , ,2017,1,13101,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010416,131010423,MERCED,MIRAFLORES, ,3, ,1,UNIDIRECCIONAL,ASFALTO,0,0,0,1,1
-70.6455583,-33.5832418,1082,1072 PASAJE 32,LA PINTANA, , ,2017,1,13112,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131120588,0,PASAJE 32, ,1072,1,1,2,BIDIRECCIONAL,ASFALTO,0,0,0,0,1
-70.645440729338,-33.4340862956375,1083,CARDENAL JOSE MARIA CARO @ PATRONATO,SANTIAGO, , ,2017,1,13101,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131010104,131010467,CARDENAL JOSE MARIA CARO,PATRONATO, ,3,3,2,BIDIRECCIONAL,CONCRETO,0,1,0,0,1
-70.645355729111,-33.5458564104881,1084,VICUNA MACKENNA @ LA BANDERA,SAN RAMON, , ,2017,1,13131,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131310372,131310168,VICUNA MACKENNA,LA BANDERA, ,2,2,2,BIDIRECCIONAL,ASFALTO,0,0,0,1,1
-70.6453293,-33.4021441,1085,2750 OBPO CRISTOBAL DE MOLINA,RECOLETA, , ,2017,1,13127,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131270624,0,OBPO CRISTOBAL DE MOLINA, ,2750,2, ,1,UNIDIRECCIONAL,ASFALTO,0,0,0,1,1
-70.6452878027909,-33.4463107320118,1086,SANTA ROSA @ TARAPACA,SANTIAGO, , ,2017,1,13101,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010629,131010638,SANTA ROSA,TARAPACA, ,3, ,1,UNIDIRECCIONAL,ASFALTO,0,1,0,0,2
-70.6451749778557,-33.4232341483515,1087,DOCTOR RAIMUNDO CHARLIN @ RECOLETA,RECOLETA, , ,2017,1,13127,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131270228,131270739,DOCTOR RAIMUNDO CHARLIN,RECOLETA, ,2,2,2,BIDIRECCIONAL,ASFALTO,0,0,0,1,1
-70.645056,-33.43782,1088,LUCERO / TRES MARIAS,PUDAHUEL,SANTIAGO,CHILE,2017,1,13124,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,14,CRUCE CON SEÑAL PARE,131240849,131241322,LUCERO,TRES MARIAS, ,1,1,2,BIDIRECCIONAL,CONCRETO,0,0,0,1,1
-70.6447952635129,-33.5430939178928,1089,LA BANDERA @ GENERAL BARCELO LIRA,SAN RAMON, , ,2017,1,13131,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131310168,131310142,LA BANDERA,GENERAL BARCELO LIRA, ,2, ,1,UNIDIRECCIONAL,ASFALTO,0,1,0,0,1
-70.6447339,-33.4316215,1090,PATRONATO / STA MARIA,RECOLETA,SANTIAGO,CHILE,2017,1,13127,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131270828,131270656,SANTA MARIA,PATRONATO, ,4, ,1,UNIDIRECCIONAL,ASFALTO,0,0,0,2,2
-70.6447127,-33.4223312,1091,877 RECOLETA,RECOLETA, , ,2017,1,13127,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131270739,0,RECOLETA, ,877,2,2,2,BIDIRECCIONAL,ASFALTO,1,0,0,0,1
-70.6447018,-33.4906456,1092,ACTOR BAGUENA / GRAN AVDA JOSE MIGUEL CARRERA,SAN MIGUEL,SANTIAGO,CHILE,2017,1,13130,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,26,OTROS NO CONSIDERADOS,131300006,131300112,ACTOR BAGUENA,GRAN AVENIDA JOSE MIGUEL CARRERA, ,2,2,2,BIDIRECCIONAL,ASFALTO,0,0,0,1,1
-70.6446330882713,-33.5423585641069,1093,OSSA @ LA BANDERA,SAN RAMON, , ,2017,1,13131,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131310252,131310168,OSSA,LA BANDERA, ,1,1,2,BIDIRECCIONAL,ASFALTO,0,0,0,1,1
-70.6444571,-33.4342909,1094,CARDENAL JOSE MARIA CARO @ RECOLETA,SANTIAGO, , ,2017,1,13101,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010104,131010535,CARDENAL JOSE MARIA CARO,RECOLETA, ,4,4,3,BIDIRECCIONAL CON BANDEJON,CONCRETO,0,0,0,1,1
-70.6444001,-33.4211716,1095,957 RECOLETA,RECOLETA, , ,2017,1,13127,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131270739,0,RECOLETA, ,957,2,2,2,BIDIRECCIONAL,ASFALTO,0,1,0,2,1
-70.6443398474186,-33.4204023652392,1096,RECOLETA @ SAN CRISTOBAL,RECOLETA, , ,2017,1,13127,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131270739,131270784,RECOLETA,SAN CRISTOBAL, ,3,3,2,BIDIRECCIONAL,ASFALTO,0,0,0,1,1
-70.6442446,-33.4622039,1097,ELEODORO GORMAZ / STA ELVIRA,SANTIAGO,SANTIAGO,CHILE,2017,1,13101,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,16,CRUCE SIN SEÑALIZACION,131010618,131010201,SANTA ELVIRA,ELEODORO, ,3, ,1,UNIDIRECCIONAL,ASFALTO,0,0,0,0,1
-70.6440894,-33.4027238,1098,CARD JOSE MARIA CARO / GABRIEL PALMA,RECOLETA,SANTIAGO,CHILE,2017,1,13127,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,26,OTROS NO CONSIDERADOS,131270135,131270303,CARDENAL JOSE MARIA CARO,GABRIEL PALMA, ,1,1,2,BIDIRECCIONAL,ASFALTO,0,0,0,2,1
-70.6439780692051,-33.4532961142982,1099,SANTA ROSA @ 10 DE JULIO HUAMACHUCO,SANTIAGO, , ,2017,1,13101,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010629,131010002,SANTA ROSA,10 DE JULIO HUAMACHUCO, ,3, ,1,UNIDIRECCIONAL,ASFALTO,0,1,0,0,1
-70.6439757702191,-33.4287538171859,1100,EUSEBIO LILLO @ PATRONATO,RECOLETA, , ,2017,1,13127,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,14,CRUCE CON SEÑAL PARE,131270273,131270656,EUSEBIO LILLO,PATRONATO, ,2, ,1,UNIDIRECCIONAL,ASFALTO,0,0,0,2,1
-70.6438023338739,-33.473026536622,1101,SAN FRANCISCO @ FRANKLIN,SANTIAGO, , ,2017,1,13101,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010576,131010236,SAN FRANCISCO,FRANKLIN, ,3, ,1,UNIDIRECCIONAL,ASFALTO,0,1,0,0,1
-70.6437142050163,-33.4422089571384,1102,LIBERTADOR BERNARDO O`HIGGINS @ DIAGONAL PARAGUAY,SANTIAGO, , ,2017,1,13101,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010342,131010165,LIBERTADOR BERNARDO O`HIGGINS,DIAGONAL PARAGUAY, ,2,2,2,BIDIRECCIONAL,ASFALTO,0,1,0,0,1
-70.6436254934785,-33.5243000158365,1103,ALVEAR @ SANTA ANA,SAN RAMON, , ,2017,1,13131,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,14,CRUCE CON SEÑAL PARE,131310038,131310342,ALVEAR,SANTA ANA, ,1,1,2,BIDIRECCIONAL,ASFALTO,0,0,0,1,1
-70.6434689466841,-33.5461352727612,1104,VICUNA MACKENNA @ ALMIRANTE LATORRE,SAN RAMON, , ,2017,1,13131,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,14,CRUCE CON SEÑAL PARE,131310372,131310035,VICUNA MACKENNA,ALMIRANTE LATORRE, ,2,2,2,BIDIRECCIONAL,ASFALTO,0,0,0,1,1
-70.6434574,-33.4126037,1105,1569 RECOLETA,RECOLETA, , ,2017,1,13127,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131270739,0,RECOLETA, ,1569,2,2,2,BIDIRECCIONAL,ASFALTO,0,0,0,1,1
-70.6434077,-33.5988002,1106,2345 PAICAVI,LA PINTANA, , ,2017,1,13112,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131120531,0,PAICAVI, ,2345,1,1,2,BIDIRECCIONAL,ASFALTO,1,0,0,0,1
-70.643402,-33.5234305,1107,ALVEAR / LO OVALLE,SAN RAMON,SANTIAGO,CHILE,2017,1,13131,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,131310192,131310038,LO OVALLE,ALVEAR, ,1,1,2,BIDIRECCIONAL,CONCRETO,0,1,0,0,1
-70.6432685941447,-33.4583510802775,1108,SANTA ROSA @ MANUEL ANTONIO MATTA,SANTIAGO, , ,2017,1,13101,REGION METROPOLITANA,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010629,131010385,SANTA ROSA,MANUEL ANTONIO MATTA, ,4, ,1,UNIDIRECCIONAL,ASFALTO,0,0,1,0,2
