X,Y,FID,OBJECTID,ICOUNT,Region,Comuna,Match_Addr,Calle1,Calle2,Numero,Fallecidos,Graves,Mgrave,Leve,Ileso
-70.6151348944289,-33.560552240549,505,1013,2,REGION METROPOLITANA,LA PINTANA,"LA SERENA & GENERAL ARRIAGADA, LA PINTANA",LA SERENA,GRAL ARRIAGADA,0,1,0,0,1,2
-70.6140706370847,-33.5077100215568,506,1014,1,REGION METROPOLITANA,SAN JOAQUIN,"VICUNA MACKENNA & DEPARTAMENTAL, MACUL",VICUNA MACKENNA,DEPARTAMENTAL,0,0,0,0,1,1
-70.6124473446087,-33.4235774413232,507,1015,3,REGION METROPOLITANA,PROVIDENCIA,"PROVIDENCIA & PEDRO DE VALDIVIA, PROVIDENCIA",PROVIDENCIA,PEDRO DE VALDIVIA,0,0,1,0,2,3
-70.6133277527832,-33.4784015479217,508,1016,1,REGION METROPOLITANA,MACUL,"JOSE ANANIAS & MARATHON, MACUL",JOSE ANANIAS,MARATHON,0,0,0,0,2,0
-70.6138106502694,-33.5081710367717,509,1017,2,REGION METROPOLITANA,MACUL,"DEPARTAMENTAL & VICUNA MACKENNA, MACUL",DEPARTAMENTAL,VICUNA MACKENNA,0,0,1,1,0,2
-70.6124522162094,-33.4388210208222,510,1018,1,REGION METROPOLITANA,PROVIDENCIA,"ESCUELA DE TELECOMUNICACIONES & FRANCISCO BILBAO, PROVIDENCIA",ESC DE TELECOMUNICACIONES,FRANCISCO BILBAO,0,0,0,0,1,1
-70.6145387915902,-33.5584714084671,511,1019,1,REGION METROPOLITANA,LA PINTANA,"CARMEN & LA TRAVIATA, LA PINTANA",CARMEN,LA TRAVIATA,0,0,0,0,1,1
-70.6124803209056,-33.4532974467535,512,1020,1,REGION METROPOLITANA,NUNOA,"MANUEL MONTT & IRARRAZAVAL, NUNOA",MANUEL MONTT,IRARRAZAVAL,0,0,0,0,2,1
-70.6128075259471,-33.4852659705813,513,1021,1,REGION METROPOLITANA,MACUL,"QUILIN & MARATHON, MACUL",QUILIN,MARATHON,0,0,0,0,1,1
-70.6126326705363,-33.4860431481044,514,1022,2,REGION METROPOLITANA,MACUL,"QUILIN & MARATHON, MACUL",QUILIN,MARATHON,0,0,1,0,1,2
-70.6112202551256,-33.4202656117845,515,1023,1,REGION METROPOLITANA,PROVIDENCIA,"ANDRES BELLO & PADRE LETELIER, PROVIDENCIA",ANDRES BELLO,PADRE LETELIER,0,0,0,0,1,0
-70.6109600829363,-33.4225687284852,516,1024,1,REGION METROPOLITANA,PROVIDENCIA,"2133 PROVIDENCIA, PROVIDENCIA",PROVIDENCIA, ,2133,0,0,0,1,1
-70.6113169990358,-33.4464436844984,517,1025,1,REGION METROPOLITANA,PROVIDENCIA,"DIAGONAL ORIENTE & ANTONIO VARAS, PROVIDENCIA",DIAG ORIENTE,ANTONIO VARAS,0,0,0,0,1,1
-70.6133511375554,-33.5591903133531,518,1026,1,REGION METROPOLITANA,LA PINTANA,"LA ORQUESTA & NERON, LA PINTANA",LA ORQUESTA,NERON,0,0,0,0,0,2
-70.6113547623141,-33.4549837826073,519,1027,1,REGION METROPOLITANA,NUNOA,"CARMEN COVARRUBIAS & DUBLE ALMEYDA, NUNOA",CARMEN COVARRUBIAS,DUBLE ALMEYDA,0,0,0,0,1,1
-70.6107583785537,-33.4278650622623,520,1028,1,REGION METROPOLITANA,PROVIDENCIA,"PEDRO DE VALDIVIA & EUROPA, PROVIDENCIA",PEDRO DE VALDIVIA,EUROPA,0,0,0,0,0,1
-70.6122304725892,-33.5083456180597,521,1029,1,REGION METROPOLITANA,SAN JOAQUIN,"VICUNA MACKENNA & DEPARTAMENTAL, LA FLORIDA",VICUNA MACKENNA,DEPARTAMENTAL,0,0,1,0,0,1
-70.6117266269825,-33.4917018112471,522,1030,1,REGION METROPOLITANA,MACUL,"PADRE LUIS QUERBES & JOSE MIGUEL CARRERA, MACUL",LA AGUADA,JOSE MIGUEL CARRERA,0,0,0,0,1,0
-70.6124548658247,-33.5313536972781,523,1031,2,REGION METROPOLITANA,LA GRANJA,"921 TOME, LA GRANJA",TOME, ,921,0,2,0,0,2
-70.6122227719689,-33.5312847299789,524,1032,1,REGION METROPOLITANA,LA GRANJA,"TOME & 9 ORIENTE, LA GRANJA",TOME,9 ORIENTE,0,0,1,0,0,1
-70.610883232609,-33.4705274386441,525,1033,1,REGION METROPOLITANA,NUNOA,"2101 GUILLERMO MANN, NUNOA",GUILLERMO MANN, ,2100,0,1,0,0,1
-70.6103012662426,-33.4494915465541,526,1034,1,REGION METROPOLITANA,NUNOA,"ANTONIO VARAS & TENIENTE MONTT, NUNOA",ANTONIO VARAS,TTE MONTT,0,0,0,0,1,0
-70.6135604002819,-33.6265631351817,527,1035,1,REGION METROPOLITANA,PUENTE ALTO,"3208 ESTACION LA OBRA, PUENTE ALTO",ESTACION LA OBRA, ,3208,0,0,0,1,1
-70.6101856365958,-33.4500218807947,528,1036,1,REGION METROPOLITANA,NUNOA,"2487 ANTONIO VARAS, NUNOA",ANTONIO VARAS, ,2487,0,0,0,1,1
-70.6127289925208,-33.5913120314869,529,1037,1,REGION METROPOLITANA,LA PINTANA,"EL FUNDADOR & EL CORREGIDOR, LA PINTANA",EL FUNDADOR,EL CORREGIDOR,0,1,0,0,0,1
-70.6132053208232,-33.616894183607,530,1038,1,REGION METROPOLITANA,PUENTE ALTO,"EYZAGUIRRE & JUANITA, PUENTE ALTO",EYZAGUIRRE,JUANITA,0,0,0,0,0,2
-70.6100842199255,-33.4503211704384,531,1039,1,REGION METROPOLITANA,NUNOA,"2519 ANTONIO VARAS, NUNOA",ANTONIO VARAS, ,2519,0,1,0,1,0
-70.611869436406,-33.5478512311642,532,1040,1,REGION METROPOLITANA,LA FLORIDA,"PASAJE 8 & CALLE 1, LA FLORIDA",PSJE 8,CALLE 1,0,0,0,1,1,0
-70.609436374809,-33.4188638783101,533,1041,1,REGION METROPOLITANA,PROVIDENCIA,"ANDRES BELLO & SUECIA, PROVIDENCIA",ANDRES BELLO,SUECIA,0,1,0,0,0,1
-70.6100127002916,-33.4501267211146,534,1042,2,REGION METROPOLITANA,NUNOA,"2500 ANTONIO VARAS, NUNOA",ANTONIO VARAS, ,2500,0,0,1,2,1
-70.6094392328107,-33.4207559604017,535,1043,1,REGION METROPOLITANA,PROVIDENCIA,"63 SANTA MAGDALENA, PROVIDENCIA",STA MAGDALENA, ,63,0,0,0,1,0
-70.6099564543046,-33.4591584743342,536,1044,1,REGION METROPOLITANA,NUNOA,"565 CAMPOS DE DEPORTES, NUNOA",CAMPOS DE DEPORTES, ,565,0,0,1,0,1
-70.6097964287113,-33.4509574472875,537,1045,3,REGION METROPOLITANA,NUNOA,"SIMON BOLIVAR & ANTONIO VARAS, NUNOA",SIMON BOLIVAR,ANTONIO VARAS,0,0,2,0,2,2
-70.6107149038201,-33.5081462546156,538,1046,2,REGION METROPOLITANA,MACUL,"DEPARTAMENTAL & MARATHON, MACUL",DEPARTAMENTAL,MARATHON,0,0,1,0,2,2
-70.6091011098418,-33.4213482780241,539,1047,1,REGION METROPOLITANA,PROVIDENCIA,"PROVIDENCIA & SANTA MAGDALENA, PROVIDENCIA",PROVIDENCIA,STA MAGDALENA,0,0,0,0,0,2
-70.6089724808837,-33.4331369254269,540,1048,1,REGION METROPOLITANA,PROVIDENCIA,"PEDRO DE VALDIVIA & MAR DEL PLATA, PROVIDENCIA",PEDRO DE VALDIVIA,MAR DEL PLATA,0,0,0,0,1,0
-70.6091412102573,-33.4529380857992,541,1049,1,REGION METROPOLITANA,NUNOA,"ANTONIO VARAS & CAPITAN ORELLA, NUNOA",CAP ORELLA, ,2075,0,0,0,1,1
-70.6091426843099,-33.4552196925628,542,1050,1,REGION METROPOLITANA,NUNOA,"DUBLE ALMEYDA & CAMPOS DE DEPORTES, NUNOA",DUBLE ALMEYDA,CAMPOS DE DEPORTES,0,0,0,0,1,1
-70.6097308562932,-33.4876054447309,543,1051,1,REGION METROPOLITANA,MACUL,"LOS TULIPEROS & CASTILLO URIZAR SUR, MACUL",LOS TULIPEROS,CASTILLO URIZAR,0,0,0,0,1,1
-70.6094649215149,-33.479293728415,544,1052,1,REGION METROPOLITANA,MACUL,"LOS OLMOS & CASTILLO URIZAR, MACUL",LOS OLMOS,CASTILLO URIZAR,0,0,0,0,0,2
-70.6106951526229,-33.5497017156018,545,1053,1,REGION METROPOLITANA,LA FLORIDA,"PUNTA ARENAS & CERRO ALVARADO, LA FLORIDA",PUNTA ARENAS,CERRO ALVARADO,0,0,0,0,1,1
-70.6089177248134,-33.4537075388787,546,1054,1,REGION METROPOLITANA,NUNOA,"IRARRAZAVAL & ANTONIO VARAS, NUNOA",IRARRAZAVAL,ANTONIO VARAS,0,0,1,0,0,1
-70.6095982430347,-33.4908238915878,547,1055,1,REGION METROPOLITANA,MACUL,"ESCUELA AGRICOLA & CASTILLO URIZAR SUR, MACUL",ESC AGRICOLA,CASTILLO URIZAR,0,0,0,0,2,1
-70.6113265456335,-33.5886398604034,548,1056,1,REGION METROPOLITANA,LA PINTANA,"ANTONIO DE ULLOA & INES DE SUAREZ, LA PINTANA",ANTONIO DE ULLOA,INES DE SUAREZ,0,0,0,0,1,1
-70.6120601235479,-33.629013038635,549,1057,1,REGION METROPOLITANA,PUENTE ALTO,"JUANITA & BELEN, PUENTE ALTO",JUANITA,BELEN,0,2,0,0,0,1
-70.6103338236627,-33.5381294867049,550,1058,1,REGION METROPOLITANA,LA GRANJA,"AMERICO VESPUCIO & 1 SUR, LA GRANJA",AMERICO VESPUCIO,1 SUR,0,0,0,0,1,1
-70.6081115406245,-33.4207568780156,551,1059,1,REGION METROPOLITANA,PROVIDENCIA,"PROVIDENCIA & SUECIA, PROVIDENCIA",PROVIDENCIA,SUECIA,0,0,0,0,0,2
-70.6118110336099,-33.6298730173961,552,1060,1,REGION METROPOLITANA,PUENTE ALTO,"1490 JUANITA, PUENTE ALTO",JUANITA, ,1490,1,0,0,0,1
-70.6104663636513,-33.5619648960182,553,1061,2,REGION METROPOLITANA,LA FLORIDA,"BAHIA CATALINA & SAN MIGUEL, LA FLORIDA",BAHIA CATALINA,SAN MIGUEL,0,0,0,0,2,2
-70.6114571924988,-33.6194715550879,554,1062,1,REGION METROPOLITANA,PUENTE ALTO,"290 LOS QUELTEHUES, PUENTE ALTO",LOS QUELTEHUES, ,290,0,1,0,0,1
-70.6080535227504,-33.4362404273357,555,1063,1,REGION METROPOLITANA,PROVIDENCIA,"POCURO & PEDRO DE VALDIVIA, PROVIDENCIA",DIAG RANCAGUA,PEDRO DE VALDIVIA,0,0,1,0,0,1
-70.6087606748723,-33.4907018439893,556,1064,1,REGION METROPOLITANA,MACUL,"2340 ESCUELA AGRICOLA, MACUL",ESC AGRICOLA, ,2340,0,1,0,0,1
-70.6074609826526,-33.4204886222403,557,1065,1,REGION METROPOLITANA,PROVIDENCIA,"2331 PROVIDENCIA, PROVIDENCIA",PROVIDENCIA, ,2331,0,1,0,0,1
-70.5610685850707,-33.591505822004,558,1514,1,REGION METROPOLITANA,PUENTE ALTO,"2094 MEXICO, PUENTE ALTO",MEXICO, ,2093,0,0,0,1,1
-70.6075121168921,-33.4280018864959,559,1066,1,REGION METROPOLITANA,PROVIDENCIA,"CARLOS ANTUNEZ & RICARDO LYON, PROVIDENCIA",CARLOS ANTUNEZ,RICARDO LYON,0,0,0,0,1,0
-70.609328188673,-33.5375613589116,560,1067,1,REGION METROPOLITANA,LA FLORIDA,"AMERICO VESPUCIO & DOCTOR SOTERO DEL RIO, LA FLORIDA",AMERICO VESPUCIO,DR SOTERO DEL RIO,0,0,0,0,1,1
-70.6074058852153,-33.4384050140171,561,1068,1,REGION METROPOLITANA,PROVIDENCIA,"PEDRO DE VALDIVIA & FRANCISCO BILBAO, PROVIDENCIA",PEDRO DE VALDIVIA,FRANCISCO BILBAO,0,0,0,0,1,1
-70.6080376457563,-33.4907587559705,562,1069,1,REGION METROPOLITANA,MACUL,"2403 ESCUELA AGRICOLA, MACUL",ESC AGRICOLA, ,2403,0,0,1,0,1
-70.6070286869411,-33.4403227440643,563,1070,1,REGION METROPOLITANA,PROVIDENCIA,"BUSTOS & PEDRO DE VALDIVIA, PROVIDENCIA",BUSTOS,PEDRO DE VALDIVIA,0,0,0,0,1,1
-70.6078074371332,-33.4906865530448,564,1071,2,REGION METROPOLITANA,MACUL,"JOAQUIN RODRIGUEZ & ESCUELA AGRICOLA, MACUL",JOAQUIN RODRIGUEZ,ESC AGRICOLA,0,0,0,0,3,2
-70.606656786985,-33.4428223867943,565,1072,2,REGION METROPOLITANA,PROVIDENCIA,"2219 PEDRO DE VALDIVIA, PROVIDENCIA",PEDRO DE VALDIVIA, ,2219,0,0,0,2,0
-70.605877687878,-33.4199200605255,566,1073,1,REGION METROPOLITANA,PROVIDENCIA,"PROVIDENCIA & LOS LEONES, PROVIDENCIA",PROVIDENCIA,LOS LEONES,0,0,0,0,1,1
-70.6081166515121,-33.5467231667247,567,1074,1,REGION METROPOLITANA,LA FLORIDA,"TRINIDAD & AVENIDA 1, LA FLORIDA",TRINIDAD,AVDA 1,0,0,0,0,1,1
-70.6064829151143,-33.4712874180111,568,1075,1,REGION METROPOLITANA,NUNOA,"PEDRO DE VALDIVIA & LOS ALERCES, NUNOA",PEDRO DE VALDIVIA,LOS ALERCES,0,0,0,0,1,1
-70.6075321562166,-33.5338098975309,569,1076,1,REGION METROPOLITANA,LA FLORIDA,"AMERICO VESPUCIO & LUIS DE VALDIVIA, LA FLORIDA",AMERICO VESPUCIO,LUIS DE VALDIVIA,0,0,0,0,1,1
-70.6061828703026,-33.4622720242771,570,1077,2,REGION METROPOLITANA,NUNOA,"GRECIA & PEDRO DE VALDIVIA, NUNOA",GRECIA,PEDRO DE VALDIVIA,0,0,3,0,0,2
-70.6063634538394,-33.4732923478969,571,1078,2,REGION METROPOLITANA,NUNOA,"PEDRO DE VALDIVIA & LOS AVELLANOS, NUNOA",PEDRO DE VALDIVIA,LOS AVELLANOS,0,0,1,0,1,2
-70.606322287023,-33.474086493858,572,1079,2,REGION METROPOLITANA,MACUL,"PEDRO DE VALDIVIA & RODRIGO DE ARAYA, MACUL",PEDRO DE VALDIVIA,RODRIGO DE ARAYA,0,0,0,0,2,2
-70.6052681653747,-33.4214971467776,573,1080,1,REGION METROPOLITANA,PROVIDENCIA,"LOS LEONES & SAN PIO X, PROVIDENCIA",LOS LEONES,SAN PIO X,0,0,1,0,0,1
-70.6064469069252,-33.4905917459568,574,1081,1,REGION METROPOLITANA,MACUL,"ESCUELA AGRICOLA & PEDRO DE VALDIVIA, MACUL",ESC AGRICOLA,PEDRO DE VALDIVIA,0,0,0,0,0,2
-70.60664064125,-33.5128901064946,575,1082,1,REGION METROPOLITANA,LA FLORIDA,"VICUNA MACKENNA ORIENTE & MIRADOR AZUL, LA FLORIDA",VICUNA MACKENNA ORIENTE,MIRADOR AZUL,0,0,1,0,0,1
-70.6060097812234,-33.4797412697719,576,1083,1,REGION METROPOLITANA,MACUL,"6075 PEDRO DE VALDIVIA, MACUL",PEDRO DE VALDIVIA, ,6075,0,0,0,1,1
-70.6049258192883,-33.4220461812118,577,1084,1,REGION METROPOLITANA,PROVIDENCIA,"238 LOS LEONES, PROVIDENCIA",LOS LEONES, ,238,0,1,0,0,1
-70.6048268696311,-33.4169846606977,578,1085,1,REGION METROPOLITANA,LAS CONDES,"VITACURA & NUEVA TAJAMAR, LAS CONDES",VITACURA,TAJAMAR,0,0,0,0,1,1
-70.6055814348139,-33.4582599580937,579,1086,2,REGION METROPOLITANA,NUNOA,"ALCALDE EDUARDO CASTILLO VELASCO & PEDRO DE VALDIVIA, NUNOA",ALC EDUARDO CASTILLO VELASCO,PEDRO DE VALDIVIA,0,0,0,0,1,3
-70.6078136009267,-33.5901675811416,580,1087,1,REGION METROPOLITANA,LA PINTANA,"BATALLON CHACABUCO & LA SERENA, PUENTE ALTO",BATALLON CHACABUCO,LA SERENA,0,0,2,0,0,1
-70.6075818440823,-33.5805530488943,581,1088,1,REGION METROPOLITANA,PUENTE ALTO,"3871 ROSA ESTER, PUENTE ALTO",ROSA ESTER, ,3871,0,0,0,1,1
-70.6045829278066,-33.42317892087,582,1089,1,REGION METROPOLITANA,PROVIDENCIA,"LOS LEONES & LOTA, PROVIDENCIA",LOS LEONES,LOTA,0,0,0,0,2,1
-70.6051701327549,-33.4556311622925,583,1090,2,REGION METROPOLITANA,NUNOA,"PEDRO DE VALDIVIA & DUBLE ALMEYDA, NUNOA",PEDRO DE VALDIVIA,DUBLE ALMEYDA,0,0,1,0,1,2
-70.6068712033635,-33.5539485093999,584,1091,1,REGION METROPOLITANA,LA FLORIDA,"1531 SAN JOSE DE LA ESTRELLA, LA FLORIDA",SAN JOSE DE LA ESTRELLA, ,1531,0,0,0,1,1
-70.6049108729392,-33.454147300226,585,1092,1,REGION METROPOLITANA,NUNOA,"PEDRO DE VALDIVIA & IRARRAZAVAL, NUNOA",PEDRO DE VALDIVIA,IRARRAZAVAL,0,0,1,0,0,1
-70.6042225614456,-33.4192831399672,586,1093,1,REGION METROPOLITANA,PROVIDENCIA,"PROVIDENCIA & HOLANDA, PROVIDENCIA",PROVIDENCIA,HOLANDA,0,0,0,0,1,1
-70.6054922949886,-33.4905792614611,587,1094,1,REGION METROPOLITANA,MACUL,"2623 ESCUELA AGRICOLA, MACUL",ESC AGRICOLA, ,2623,1,0,0,0,1
-70.6056091498797,-33.520728045234,588,1095,1,REGION METROPOLITANA,LA FLORIDA,"RUPANCO & AGUADA DE DOLORES, LA FLORIDA",RUPANCO,AGUADA DE DOLORES,0,0,1,0,0,0
-70.6046929085772,-33.4731632351057,589,1096,1,REGION METROPOLITANA,NUNOA,"2666 LOS AVELLANOS, NUNOA",LOS AVELLANOS, ,2666,0,0,0,1,1
-70.6058798338428,-33.5385366329203,590,1097,1,REGION METROPOLITANA,LA FLORIDA,"DOCTOR SOTERO DEL RIO & CATEMU, LA FLORIDA",DR SOTERO DEL RIO,CATEMU,0,1,0,0,0,1
-70.6038511607968,-33.4376754719243,591,1098,1,REGION METROPOLITANA,PROVIDENCIA,"RICARDO LYON & FRANCISCO BILBAO, PROVIDENCIA",RICARDO LYON,FRANCISCO BILBAO,0,0,1,0,0,1
-70.6033918969846,-33.4139471968737,592,1099,1,REGION METROPOLITANA,LAS CONDES,"484 EL BOSQUE NORTE, LAS CONDES",EL BOSQUE NORTE, ,484,0,1,0,0,1
-70.603505381119,-33.4210013944528,593,1100,1,REGION METROPOLITANA,PROVIDENCIA,"HOLANDA & SAN PIO X, PROVIDENCIA",HOLANDA,SAN PIO X,0,0,0,0,1,1
-70.6032647848601,-33.4250222595177,594,1101,1,REGION METROPOLITANA,PROVIDENCIA,"2449 CARMEN SILVA, PROVIDENCIA",CARMEN SILVA, ,2449,0,1,0,0,1
-70.603830320774,-33.463210971637,595,1102,1,REGION METROPOLITANA,NUNOA,"GRECIA & LOS 3 ANTONIOS, NUNOA",GRECIA,LOS 3 ANTONIOS,0,0,1,0,0,1
-70.6027841554083,-33.4115459351808,596,1103,2,REGION METROPOLITANA,LAS CONDES,"PRESIDENTE RIESCO & VITACURA, LAS CONDES",PDTE RIESCO,VITACURA,0,0,1,0,3,3
-70.6059839126461,-33.588948296388,597,1104,2,REGION METROPOLITANA,PUENTE ALTO,"LUIS MATTE LARRAIN & ISLAS BALEARES, PUENTE ALTO",LUIS MATTE LARRAIN,ISLAS BALEARES,0,0,0,1,1,2
-70.603121549471,-33.4349613668588,598,1105,1,REGION METROPOLITANA,PROVIDENCIA,"SUECIA & POCURO, PROVIDENCIA",SUECIA,POCURO,0,0,1,0,0,1
-70.6030681446158,-33.4397147273492,599,1106,1,REGION METROPOLITANA,PROVIDENCIA,"RICARDO LYON & BUSTOS, PROVIDENCIA",RICARDO LYON,BUSTOS,0,0,0,0,1,1
-70.603318385339,-33.4538696371482,600,1107,1,REGION METROPOLITANA,NUNOA,"45 VILLASECA, NUNOA",VILLASECA, ,45,0,0,0,1,1
-70.6043150593099,-33.5088737647679,601,1108,1,REGION METROPOLITANA,MACUL,"DEPARTAMENTAL & EXEQUIEL FERNANDEZ, LA FLORIDA",DEPARTAMENTAL,EXEQUIEL FERNANDEZ,0,0,1,0,0,1
-70.6027729110206,-33.4299886432268,602,1109,3,REGION METROPOLITANA,PROVIDENCIA,"LOS LEONES & ELIODORO YANEZ, PROVIDENCIA",LOS LEONES,ELIODORO YANEZ,0,0,0,0,3,0
-70.6024235443045,-33.4142553688351,603,1110,1,REGION METROPOLITANA,LAS CONDES,"210 EL BOSQUE NORTE, LAS CONDES",EL BOSQUE NORTE, ,210,0,1,0,0,1
-70.6031060308767,-33.4585084397025,604,1111,1,REGION METROPOLITANA,NUNOA,"LOS 3 ANTONIOS & ALCALDE EDUARDO CASTILLO VELASCO, NUNOA",LOS 3 ANTONIOS,ALC EDUARDO CASTILLO VELASCO,0,0,0,0,1,1
-70.6018721017546,-33.403508234342,605,1112,1,REGION METROPOLITANA,VITACURA,"3478 BICENTENARIO, VITACURA",DAG HAMMARSKJOLD, ,3477,0,0,0,1,1
-70.6053382770242,-33.5921423361615,606,1113,1,REGION METROPOLITANA,PUENTE ALTO,"MAHUIDANCHE & DALCAO, PUENTE ALTO",MAUVIDANCHE,DALCAO,0,0,0,1,0,1
-70.6035204367476,-33.4940712238148,607,1114,1,REGION METROPOLITANA,MACUL,"LAS CONSTELACIONES & LAS GALAXIAS, MACUL",LAS CONSTELACIONES,LAS GALAXIAS,0,0,1,0,0,1
-70.6021152980897,-33.4185418418996,608,1115,1,REGION METROPOLITANA,PROVIDENCIA,"2655 PROVIDENCIA, PROVIDENCIA",PROVIDENCIA, ,2655,0,1,0,0,1
-70.604482979393,-33.5539803624915,609,1116,1,REGION METROPOLITANA,LA FLORIDA,"SAN JOSE DE LA ESTRELLA & URBANO VI, LA FLORIDA",SAN JOSE DE LA ESTRELLA,URBANO VI,0,0,0,0,1,1
-70.6019338704285,-33.4205617746175,610,1117,1,REGION METROPOLITANA,PROVIDENCIA,"LUIS THAYER OJEDA & SAN PIO X, PROVIDENCIA",LUIS THAYER OJEDA,SAN PIO X,0,0,1,0,0,1
-70.6034731231794,-33.5151433454598,611,1118,1,REGION METROPOLITANA,LA FLORIDA,"6522 VICUNA MACKENNA ORIENTE, LA FLORIDA",VICUNA MACKENNA ORIENTE, ,6522,0,1,0,0,1
-70.6022974918064,-33.4534505900613,612,1119,1,REGION METROPOLITANA,NUNOA,"RICARDO LYON & VARSOVIA, NUNOA",RICARDO LYON,VARSOVIA,0,0,1,0,0,1
-70.6022154375357,-33.4496844424849,613,1120,1,REGION METROPOLITANA,NUNOA,"3100 RICARDO LYON, NUNOA",RICARDO LYON, ,3100,0,0,0,1,1
-70.6030407570129,-33.5021093295452,614,1121,1,REGION METROPOLITANA,MACUL,"EXEQUIEL FERNANDEZ & BENITO REBOLLEDO, MACUL",EXEQUIEL FERNANDEZ,BENITO REBOLLEDO,0,0,0,0,1,1
-70.6014685573043,-33.4182275145745,615,1122,3,REGION METROPOLITANA,PROVIDENCIA,"APOQUINDO & PROVIDENCIA, PROVIDENCIA",PROVIDENCIA,TOBALABA,0,0,1,0,2,3
-70.6016147233675,-33.4266983823049,616,1123,1,REGION METROPOLITANA,PROVIDENCIA,"HOLANDA & CARLOS ANTUNEZ, PROVIDENCIA",HOLANDA,CARLOS ANTUNEZ,0,0,0,0,1,1
-70.6020865233081,-33.4545365259222,617,1124,1,REGION METROPOLITANA,NUNOA,"2785 IRARRAZAVAL, NUNOA",IRARRAZAVAL, ,2785,1,0,0,0,1
-70.6032832974092,-33.528165191175,618,1125,1,REGION METROPOLITANA,LA FLORIDA,"AMERICO VESPUCIO & SANTA RAQUEL, LA FLORIDA",AMERICO VESPUCIO,STA RAQUEL,0,0,0,0,0,2
-70.6034501543339,-33.5391865619343,619,1126,1,REGION METROPOLITANA,LA FLORIDA,"SANTA RAQUEL & DOCTOR SOTERO DEL RIO, LA FLORIDA",STA RAQUEL,DR SOTERO DEL RIO,0,0,2,0,0,1
-70.6019423309476,-33.4586751550102,620,1127,1,REGION METROPOLITANA,NUNOA,"2837 ALCALDE EDUARDO CASTILLO VELASCO, NUNOA",ALC EDUARDO CASTILLO VELASCO, ,2837,0,1,0,0,1
-70.6014404095429,-33.434577853231,621,1128,1,REGION METROPOLITANA,PROVIDENCIA,"1700 LOS LEONES, PROVIDENCIA",LOS LEONES, ,1700,0,0,0,1,1
-70.6028253259225,-33.5117072045431,622,1129,1,REGION METROPOLITANA,LA FLORIDA,"EXEQUIEL FERNANDEZ & MIRADOR AZUL, LA FLORIDA",EXEQUIEL FERNANDEZ,MIRADOR AZUL,0,0,0,0,1,0
-70.6024548010119,-33.4923016238923,623,1130,1,REGION METROPOLITANA,MACUL,"2934 CALLE 5, MACUL",LOS COSMOS, ,2934,0,0,1,1,0
-70.6013841296401,-33.4427937088301,624,1131,1,REGION METROPOLITANA,PROVIDENCIA,"DIEGO DE ALMAGRO & SUECIA, PROVIDENCIA",DIEGO DE ALMAGRO,SUECIA,0,0,0,0,1,1
-70.6010579008479,-33.4345830264903,625,1132,1,REGION METROPOLITANA,PROVIDENCIA,"2425 POCURO, PROVIDENCIA",POCURO, ,2425,0,1,0,0,1
-70.603323605661,-33.5597079729027,626,1133,1,REGION METROPOLITANA,LA FLORIDA,"10809 RIO 1, LA FLORIDA",RIO 1, ,10809,0,0,0,1,1
-70.6037794035638,-33.5844663762463,627,1134,1,REGION METROPOLITANA,PUENTE ALTO,"JULIO CESAR & MIGUEL ANGEL, PUENTE ALTO",JULIO CESAR,MIGUEL ANGEL,0,0,0,1,0,1
-70.6008756846264,-33.4369654015721,628,1135,2,REGION METROPOLITANA,PROVIDENCIA,"LOS LEONES & FRANCISCO BILBAO, PROVIDENCIA",LOS LEONES,FRANCISCO BILBAO,0,0,1,0,1,2
-70.6019308510291,-33.495473442643,629,1136,1,REGION METROPOLITANA,MACUL,"MONSENOR CARLOS CASANUEVA & EXEQUIEL FERNANDEZ, MACUL",MONS CARLOS CASANUEVA,EXEQUIEL FERNANDEZ,0,0,1,0,0,1
-70.6011712908566,-33.4545258390022,630,1137,1,REGION METROPOLITANA,NUNOA,"IRARRAZAVAL & JOSE LUIS ARANEDA, NUNOA",IRARRAZAVAL,JOSE LUIS ARANEDA,0,0,0,0,1,1
-70.6010774518655,-33.4546392805545,631,1138,1,REGION METROPOLITANA,NUNOA,"2879 IRARRAZAVAL, NUNOA",IRARRAZAVAL, ,2879,0,0,0,1,1
-70.6016534781701,-33.4865741291512,632,1139,1,REGION METROPOLITANA,MACUL,"EXEQUIEL FERNANDEZ & LOS INDUSTRIALES, MACUL",EXEQUIEL FERNANDEZ,LOS INDUSTRIALES,0,0,0,0,1,1
-70.6039353434851,-33.6157103009623,633,1140,1,REGION METROPOLITANA,PUENTE ALTO,"2525 EYZAGUIRRE, PUENTE ALTO",EYZAGUIRRE, ,2525,0,0,0,2,1
-70.6000987621656,-33.4222403323969,634,1141,1,REGION METROPOLITANA,PROVIDENCIA,"HERNANDO DE AGUIRRE & LOTA, PROVIDENCIA",HERNANDO DE AGUIRRE,LOTA,0,0,0,0,1,1
-70.599958869604,-33.4176923700132,635,1142,1,REGION METROPOLITANA,LAS CONDES,"APOQUINDO & EL BOSQUE NORTE, LAS CONDES",APOQUINDO,EL BOSQUE NORTE,0,0,0,0,1,1
-70.6008107603645,-33.4708593544929,636,1143,1,REGION METROPOLITANA,NUNOA,"LOS ALERCES & EXEQUIEL FERNANDEZ, NUNOA",LOS ALERCES,EXEQUIEL FERNANDEZ,0,0,0,0,1,1
