X,Y,FID,COD_REG,REGION,CUT,COMUNA,CALLE_UNO,CALLE_DOS,NUMERO,DIR_GEOCOD,LAT,LNG,VAL_COM,TIPO,Año,Idaccident,Fecha,Tipo_Accid,Tipo__CONA,Zona,Causa__CON,Causa,Fallecidos,Graves,Menos_Grav,Leves,Hora
-70.137193,-20.211648,1,1,REGION TARAPACA,1101,IQUIQUE,SOTOMAYOR, ,1740,"Sotomayor 1740, Iquique, Tarapacá, Chile",-20.211648,-70.137193,1,ROOFTOP,2020,1279594,2020/01/17 00:00:00+00,CHOQUE POSTERIOR/FRENTE,CHOQUE,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,20:50:00
-70.124758,-20.277556,2,1,REGION TARAPACA,1101,IQUIQUE,MAR DEL NORTE, ,4734,"Mar del Nte. 4734, Iquique, Tarapacá, Chile",-20.277556,-70.124758,1,ROOFTOP,2020,1279695,2020/05/06 00:00:00+00,CHOQUE,CHOQUE,URBANA,PERDIDA CONTROL VEHICULO,PERDIDA CONTROL VEHICULO,0,0,0,0,20:30:00
-70.1371297,-20.2306665,3,1,REGION TARAPACA,1101,IQUIQUE,DIEGO PORTALES,COLO COLO,0,"Colo Colo & Avenida Diego Portales, Iquique, Tarapacá, Chile",-20.2306665,-70.1371297,1,GEOMETRIC_CENTER,2020,1279824,2020/01/18 00:00:00+00,COLISION POR ALCANCE,COLISION,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,0,0,0,0,15:00:00
-70.1307042,-20.2297799,4,1,REGION TARAPACA,1101,IQUIQUE,BERNARDINO GUERRA,PROGRESO,0,"Bernardino Guerra & Progreso, Iquique, Tarapacá, Chile",-20.2297799,-70.1307042,1,GEOMETRIC_CENTER,2020,1279829,2020/01/18 00:00:00+00,CHOQUE FRENTE/POSTERIOR,CHOQUE,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,22:15:00
-70.1354064,-20.2269962,5,1,REGION TARAPACA,1101,IQUIQUE,SALVADOR ALLENDE,JOSE MIGUEL CARRERA,0,"José Miguel Carrera & Avenida Salvador Allende Gossens, Iquique, Tarapacá, Chile",-20.2269962,-70.1354064,1,GEOMETRIC_CENTER,2020,1279838,2020/01/18 00:00:00+00,ATROPELLO,ATROPELLO,URBANA,IMPRUDENCIA DEL CONDUCTOR,NO RESPETAR DERECHO PREFERENTE DE PASO A PEATON,0,0,0,1,19:45:00
-70.1467191,-20.2195518,6,1,REGION TARAPACA,1101,IQUIQUE,BULNES,AMUNATEGUI,0,"Amunátegui & Manuel Bulnes, Iquique, Tarapacá, Chile",-20.2195518,-70.1467191,1,GEOMETRIC_CENTER,2020,1279886,2020/01/19 00:00:00+00,COLISION PERPENDICULAR,COLISION,URBANA,DESOBEDIENCIA A SEÑALIZACION,SEÑALIZACION DESOBEDECER SEÑAL CEDA EL PASO,0,0,0,0,20:00:00
-70.134527,-20.252536,7,1,REGION TARAPACA,1101,IQUIQUE,PLAYA EL AGUILA,LA TIRANA,0,"Playa El Águila 2223, Iquique, Tarapacá, Chile",-20.252536,-70.134527,1,ROOFTOP,2020,1280161,2020/03/09 00:00:00+00,CHOQUE FRENTE/POSTERIOR,CHOQUE,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,08:30:00
-70.1474073,-20.2167759,8,1,REGION TARAPACA,1101,IQUIQUE,BARROS ARANA,LATORRE,0,"Almirante Latorre & Barros Arana, Iquique, Tarapacá, Chile",-20.2167759,-70.1474073,1,GEOMETRIC_CENTER,2020,1280165,2020/03/09 00:00:00+00,CHOQUE LADO/LADO,CHOQUE,URBANA,IMPRUDENCIA DEL CONDUCTOR,ADELANTAMIENTO SIN EL ESPACIO O TIEMPO SUFICIENTE,0,0,0,0,14:05:00
-70.1325224,-20.2333594,9,1,REGION TARAPACA,1101,IQUIQUE,GOMEZ CARREÑO, ,2393,"Gómez Carreño 2393, Iquique, Tarapacá, Chile",-20.2333594,-70.1325224,1,ROOFTOP,2020,1280177,2020/03/09 00:00:00+00,CHOQUE LADO/LADO,CHOQUE,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,13:30:00
-70.1386507,-20.2305996,10,1,REGION TARAPACA,1101,IQUIQUE,DIEGO PORTALES,ARTURO PEREZ CANTO,0,"Arturo Pérez Canto & Avenida Diego Portales, Iquique, Tarapacá, Chile",-20.2305996,-70.1386507,1,GEOMETRIC_CENTER,2020,1280178,2020/03/09 00:00:00+00,CHOQUE FRENTE/POSTERIOR,CHOQUE,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,04:15:00
-70.1462101,-20.2292198,11,1,REGION TARAPACA,1101,IQUIQUE,JUAN MARTINEZ,DIEGO PORTALES,0,"Juan Martínez & Avenida Diego Portales, Iquique, Tarapacá, Chile",-20.2292198,-70.1462101,1,GEOMETRIC_CENTER,2020,1280181,2020/03/10 00:00:00+00,COLISION FRONTAL,COLISION,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION CONTRA SENTIDO DEL TRANSITO,0,0,0,0,08:15:00
-70.1402925,-20.2276843,12,1,REGION TARAPACA,1101,IQUIQUE,HEROES DE LA CONCEPCION,TOMAS BONILLA,0,"Tomás Bonilla B. & Avenida Heroes de la Concepción, Iquique, Tarapacá, Chile",-20.2276843,-70.1402925,1,GEOMETRIC_CENTER,2020,1280194,2020/03/12 00:00:00+00,COLISION PERPENDICULAR,COLISION,URBANA,DESOBEDIENCIA A SEÑALIZACION,SEÑALIZACION DESOBEDECER SEÑAL CEDA EL PASO,0,0,0,0,08:45:00
-70.1505932,-20.2232899,13,1,REGION TARAPACA,1101,IQUIQUE,OBPO LABBE,MANUEL RODRIGUEZ,0,"Manuel Rodríguez & Obispo Labbé, Iquique, Tarapacá, Chile",-20.2232899,-70.1505932,1,GEOMETRIC_CENTER,2020,1280196,2020/03/13 00:00:00+00,CHOQUE LADO/LADO,CHOQUE,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,15:00:00
-70.1275694,-20.2918025,14,1,REGION TARAPACA,1101,IQUIQUE,ROTONDA BAJO MOLLE,ARTURO PRAT CHACON,0,"Arturo Prat Chacón / Vía Uno, Iquique, Tarapacá, Chile",-20.2918025,-70.1275694,1,GEOMETRIC_CENTER,2020,1280199,2020/03/13 00:00:00+00,COLISION LATERAL,COLISION,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,15:50:00
-70.1472381,-20.2149301,15,1,REGION TARAPACA,1101,IQUIQUE,BARROS ARANA,THOMPSON,0,"Thomson & Barros Arana, Iquique, Tarapacá, Chile",-20.2149301,-70.1472381,1,GEOMETRIC_CENTER,2020,1280202,2020/03/13 00:00:00+00,ATROPELLO,ATROPELLO,URBANA,IMPRUDENCIA DEL CONDUCTOR,NO RESPETAR DERECHO PREFERENTE DE PASO A PEATON,0,0,1,0,19:15:00
-70.1382805,-20.2118561,16,1,REGION TARAPACA,1101,IQUIQUE,HEROES DE LA CONCEPCION,SAN ROSENDO,0,"San Rosendo & Avenida Héroes de la Concepción, Iquique, Tarapacá, Chile",-20.2118561,-70.1382805,1,GEOMETRIC_CENTER,2020,1280208,2020/03/13 00:00:00+00,COLISION PERPENDICULAR,COLISION,URBANA,DESOBEDIENCIA A SEÑALIZACION,SEÑALIZACION DESOBEDECER SEÑAL CEDA EL PASO,0,0,0,0,21:00:00
-70.1472318,-20.2351843,17,1,REGION TARAPACA,1101,IQUIQUE,ARTURO PRAT, ,2755,"Av. Arturo Prat Chacón 2755, Iquique, Tarapacá, Chile",-20.2351843,-70.1472318,1,ROOFTOP,2020,1280209,2020/03/14 00:00:00+00,CHOQUE LATERAL,CHOQUE,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,07:50:00
-70.1477914,-20.2267538,18,1,REGION TARAPACA,1101,IQUIQUE,BARROS ARANA, ,1956,"Barros Arana 1956, Iquique, Tarapacá, Chile",-20.2267538,-70.1477914,1,RANGE_INTERPOLATED,2020,1280232,2020/03/15 00:00:00+00,CHOQUE LADO/LADO,CHOQUE,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,10:10:00
-70.1389636,-20.2148322,19,1,REGION TARAPACA,1101,IQUIQUE,HEROES DE LA CONCEPCION,TARAPACA,0,"Tarapacá & Avenida Heroes de la Concepción, Iquique, Tarapacá, Chile",-20.2148322,-70.1389636,1,GEOMETRIC_CENTER,2020,1280248,2020/03/16 00:00:00+00,COLISION POR ALCANCE,COLISION,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,0,0,0,0,14:00:00
-70.1342417,-20.255713,20,1,REGION TARAPACA,1101,IQUIQUE,ARTURO PRAT,ROTONDA CHIPANA,0,"Iquique, Tarapacá, Chile",-20.255713,-70.1342417,1,GEOMETRIC_CENTER,2020,1280295,2020/03/19 00:00:00+00,CHOQUE FRENTE/POSTERIOR,CHOQUE,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,19:23:00
-70.1329132,-20.2266951,21,1,REGION TARAPACA,1101,IQUIQUE,CHINTAGUAY, ,2195,"Chintaguay 2195, Iquique, Tarapacá, Chile",-20.2266951,-70.1329132,1,ROOFTOP,2020,1280272,2020/03/16 00:00:00+00,CHOQUE FRENTE/POSTERIOR,CHOQUE,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,14:25:00
-70.1521312,-20.2202958,22,1,REGION TARAPACA,1101,IQUIQUE,ORELLA,BAQUEDANO,0,"Baquedano & Orella, Iquique, Tarapacá, Chile",-20.2202958,-70.1521312,1,GEOMETRIC_CENTER,2020,1280277,2020/03/17 00:00:00+00,COLISION LATERAL,COLISION,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,20:40:00
-70.1514957,-20.2109307,23,1,REGION TARAPACA,1101,IQUIQUE,SOTOMAYOR,ARTURO PRAT CHACON,0,"Avenida Arturo Prat Chacón & Sotomayor, Iquique, Tarapacá, Chile",-20.2109307,-70.1514957,1,GEOMETRIC_CENTER,2020,1280282,2020/03/17 00:00:00+00,COLISION POR ALCANCE,COLISION,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,0,0,0,0,12:13:00
-70.1349419,-20.2290585,24,1,REGION TARAPACA,1101,IQUIQUE,BARCELONA,MANZANA 12 GALPON 20,0,"Doce Ote., Iquique, Tarapacá, Chile",-20.2290585,-70.1349419,1,GEOMETRIC_CENTER,2020,1280288,2020/03/18 00:00:00+00,CHOQUE POSTERIOR,CHOQUE,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCIR VEHICULO EN RETROCESO,0,0,0,0,15:31:00
-70.1319844,-20.2208561,25,1,REGION TARAPACA,1101,IQUIQUE,MANUEL BULNES,ROTONDA EL PAMPINO,0,"Av. Salvador Allende Gossens 1668, Iquique, Tarapacá, Chile",-20.2208561,-70.1319844,1,ROOFTOP,2020,1280292,2020/03/19 00:00:00+00,VOLCADURA,VOLCADURA,URBANA,PERDIDA CONTROL VEHICULO,PERDIDA CONTROL VEHICULO,0,0,0,0,19:51:00
-70.1297933,-20.2080995,26,1,REGION TARAPACA,1101,IQUIQUE,LUIS JASPARD,CIRCUNVALACION,0,"Avenida Circunvalación & Luis Jaspard, Iquique, Tarapacá, Chile",-20.2080995,-70.1297933,1,GEOMETRIC_CENTER,2020,1280296,2020/03/21 00:00:00+00,COLISION LATERAL,COLISION,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,23:30:00
-70.1367809,-20.2279606,27,1,REGION TARAPACA,1101,IQUIQUE,COLO COLO, ,2004,"Colo Colo 2004, Iquique, Tarapacá, Chile",-20.2279606,-70.1367809,1,ROOFTOP,2020,1280298,2020/03/24 00:00:00+00,CHOQUE FRENTE/POSTERIOR,CHOQUE,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,19:15:00
-70.1510579,-20.2120863,28,1,REGION TARAPACA,1101,IQUIQUE,BOLIVAR, ,414,"Bolívar 414, Iquique, Tarapacá, Chile",-20.2120863,-70.1510579,1,ROOFTOP,2020,1280306,2020/03/27 00:00:00+00,CHOQUE LADO/LADO,CHOQUE,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,12:50:00
-70.1458108,-20.2235144,29,1,REGION TARAPACA,1101,IQUIQUE,MANUEL RODRIGUEZ,JUAN MARTINEZ,0,"Manuel Rodríguez & Juan Martínez, Iquique, Tarapacá, Chile",-20.2235144,-70.1458108,1,GEOMETRIC_CENTER,2020,1280307,2020/03/27 00:00:00+00,ATROPELLO,ATROPELLO,URBANA,IMPRUDENCIA DEL CONDUCTOR,NO RESPETAR DERECHO PREFERENTE DE PASO A PEATON,0,0,0,1,18:45:00
-70.1437056,-20.2265351,30,1,REGION TARAPACA,1101,IQUIQUE,JOSE MIGUEL CARRERA, ,1225,"José Miguel Carrera 1225, Iquique, Tarapacá, Chile",-20.2265351,-70.1437056,1,RANGE_INTERPOLATED,2020,1280317,2020/03/28 00:00:00+00,CHOQUE FRENTE/POSTERIOR,CHOQUE,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,21:50:00
-70.1449128,-20.2137936,31,1,REGION TARAPACA,1101,IQUIQUE,JUAN MARTINEZ,SERRANO,0,"Serrano & Juan Martínez, Iquique, Tarapacá, Chile",-20.2137936,-70.1449128,1,GEOMETRIC_CENTER,2020,1280438,2020/03/29 00:00:00+00,CHOQUE FRENTE/POSTERIOR,CHOQUE,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,08:00:00
-70.140574,-20.2287626,32,1,REGION TARAPACA,1101,IQUIQUE,HERNAN FUENZALIDA,HEROES DE LA CONCEPCION,0,"Hernán Fuenzalida & Avenida Heroes de la Concepción, Iquique, Tarapacá, Chile",-20.2287626,-70.140574,1,GEOMETRIC_CENTER,2020,1280443,2020/03/31 00:00:00+00,COLISION PERPENDICULAR,COLISION,URBANA,DESOBEDIENCIA A SEÑALIZACION,SEÑALIZACION DESOBEDECER LUZ ROJA DE SEMAFORO,0,0,0,1,07:30:00
-70.1266967,-20.2448205,33,1,REGION TARAPACA,1101,IQUIQUE,TAMARUGAL,CONSTANCIA,0,"Tamarugal, Iquique, Tarapacá, Chile",-20.2448205,-70.1266967,1,GEOMETRIC_CENTER,2020,1280469,2020/04/02 00:00:00+00,COLISION LATERAL,COLISION,URBANA,IMPRUDENCIA DEL CONDUCTOR,ADELANTAMIENTO SIN EL ESPACIO O TIEMPO SUFICIENTE,0,0,0,0,10:40:00
-70.1515718,-20.2213086,34,1,REGION TARAPACA,1101,IQUIQUE,RIQUELME,PATRICIO LYNCH,0,"Ernesto Riquelme & Patricio Lynch, Iquique, Tarapacá, Chile",-20.2213086,-70.1515718,1,GEOMETRIC_CENTER,2020,1280487,2020/04/06 00:00:00+00,COLISION POR ALCANCE,COLISION,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,0,0,0,0,10:40:00
-70.1310453,-20.2134898,35,1,REGION TARAPACA,1101,IQUIQUE,CIRCUNVALACION,SOTOMAYOR,0,"Sotomayor & Avenida Circunvalación, Iquique, Tarapacá, Chile",-20.2134898,-70.1310453,1,GEOMETRIC_CENTER,2020,1280497,2020/04/07 00:00:00+00,CHOQUE FRENTE/POSTERIOR,CHOQUE,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,19:00:00
-70.1543387,-20.2131386,36,1,REGION TARAPACA,1101,IQUIQUE,SERRANO,ARTURO PRAT CHACON,0,"Avenida Arturo Prat Chacón & Serrano, Iquique, Tarapacá, Chile",-20.2131386,-70.1543387,1,GEOMETRIC_CENTER,2020,1280500,2020/04/07 00:00:00+00,COLISION POR ALCANCE,COLISION,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,0,0,0,0,09:40:00
-70.1282236,-20.2335522,37,1,REGION TARAPACA,1101,IQUIQUE,LATIRANA,PROGRESO,0,"Avenida la Tirana & Progreso, Iquique, Tarapacá, Chile",-20.2335522,-70.1282236,1,GEOMETRIC_CENTER,2020,1280511,2020/04/11 00:00:00+00,ATROPELLO,ATROPELLO,URBANA,IMPRUDENCIA DEL PEATON,PEATON CRUZA CALZADA FORMA SORPRESIVA O DESCUIDADA,0,0,0,1,22:00:00
-70.1551829,-20.2181701,38,1,REGION TARAPACA,1101,IQUIQUE,ARTURO PRAT,OHIGGINS,0,"Avenida Arturo Prat Chacón & Bernardo OHiggins, Iquique, Tarapacá, Chile",-20.2181701,-70.1551829,1,GEOMETRIC_CENTER,2020,1280517,2020/04/13 00:00:00+00,CHOQUE FRONTAL,CHOQUE,URBANA,PERDIDA CONTROL VEHICULO,PERDIDA CONTROL VEHICULO,0,0,0,0,08:00:00
-70.1314285,-20.2585494,39,1,REGION TARAPACA,1101,IQUIQUE,FRANCISCO BILBAO,SALVADOR ALLENDE,0,"Av. Francisco Bilbao & Pdte Salvador Allende Gossens, Iquique, Tarapacá, Chile",-20.2585494,-70.1314285,1,GEOMETRIC_CENTER,2020,1280521,2020/04/14 00:00:00+00,CHOQUE FRENTE/POSTERIOR,CHOQUE,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,15:00:00
-70.1516025,-20.2110078,40,1,REGION TARAPACA,1101,IQUIQUE,ARTURO PRAT, ,316,"Av. Arturo Prat Chacón 316, Iquique, Tarapacá, Chile",-20.2110078,-70.1516025,1,RANGE_INTERPOLATED,2020,1280524,2020/04/14 00:00:00+00,CHOQUE LADO/LADO,CHOQUE,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,10:00:00
-70.1495574,-20.2171702,41,1,REGION TARAPACA,1101,IQUIQUE,RAMIREZ, ,949,"Eleuterio Ramirez 949, Iquique, Tarapacá, Chile",-20.2171702,-70.1495574,1,ROOFTOP,2020,1280526,2020/04/15 00:00:00+00,CHOQUE FRENTE/LADO,CHOQUE,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,18:30:00
-70.1456933,-20.2275637,42,1,REGION TARAPACA,1101,IQUIQUE,TOMAS BONILLA, ,1035,"Tomás Bonilla B. 1035, Iquique, Tarapacá, Chile",-20.2275637,-70.1456933,1,ROOFTOP,2020,1280529,2020/04/18 00:00:00+00,CHOQUE FRENTE/POSTERIOR,CHOQUE,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,18:35:00
-70.1352053,-20.2484414,43,1,REGION TARAPACA,1101,IQUIQUE,TOMAS DE CHANAVAYITA, ,1,"Playa Chanavayita, Iquique, Tarapacá, Chile",-20.2484414,-70.1352053,1,GEOMETRIC_CENTER,2020,1280532,2020/04/20 00:00:00+00,ATROPELLO,ATROPELLO,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,1,15:00:00
-70.146749,-20.2291734,44,1,REGION TARAPACA,1101,IQUIQUE,ARTURO PRAT, ,1062,"Av. Arturo Prat Chacón 1062, Iquique, Tarapacá, Chile",-20.2291734,-70.146749,1,ROOFTOP,2020,1280533,2020/04/20 00:00:00+00,CHOQUE FRENTE/POSTERIOR,CHOQUE,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,16:00:00
-70.1432206,-20.2208235,45,1,REGION TARAPACA,1101,IQUIQUE,ORELLA,18 DE SEPTIEMBRE,0,"Dieciocho de Septiembre & Orella, Iquique, Tarapacá, Chile",-20.2208235,-70.1432206,1,GEOMETRIC_CENTER,2020,1280535,2020/04/21 00:00:00+00,ATROPELLO,ATROPELLO,URBANA,IMPRUDENCIA DEL CONDUCTOR,NO RESPETAR DERECHO PREFERENTE DE PASO A PEATON,0,0,0,1,16:45:00
-70.145933,-20.2244564,46,1,REGION TARAPACA,1101,IQUIQUE,CESPEDES Y GONZALEZ,JUAN MARTINEZ,0,"Céspedes y González & Juan Martínez, Iquique, Tarapacá, Chile",-20.2244564,-70.145933,1,GEOMETRIC_CENTER,2020,1280536,2020/04/21 00:00:00+00,CHOQUE FRONTAL,CHOQUE,URBANA,PERDIDA CONTROL VEHICULO,PERDIDA CONTROL VEHICULO,0,0,0,0,18:45:00
-70.1484475,-20.2122614,47,1,REGION TARAPACA,1101,IQUIQUE,BOLIVAR,VIVAR,0,"Bolívar & Vivar, Iquique, Tarapacá, Chile",-20.2122614,-70.1484475,1,GEOMETRIC_CENTER,2020,1280537,2020/04/22 00:00:00+00,COLISION PERPENDICULAR,COLISION,URBANA,DESOBEDIENCIA A SEÑALIZACION,SEÑALIZACION DESOBEDECER SEÑAL PARE,0,0,0,0,13:50:00
-70.1308818,-20.2294965,48,1,REGION TARAPACA,1101,IQUIQUE,PROGRESO,JUAN GUIRAO,0,"Progreso, Iquique, Tarapacá, Chile",-20.2294965,-70.1308818,1,GEOMETRIC_CENTER,2020,1280538,2020/04/23 00:00:00+00,COLISION PERPENDICULAR,COLISION,URBANA,IMPRUDENCIA DEL CONDUCTOR,NO RESPETAR DERECHO PREFERENTE DE PASO A VEHICULO,0,0,0,0,19:45:00
-70.1249083,-20.2599382,49,1,REGION TARAPACA,1101,IQUIQUE,LA TIRANA,PADRE HURTADO,0,"Avenida la Tirana & Padre Hurtado, Iquique, Tarapacá, Chile",-20.2599382,-70.1249083,1,GEOMETRIC_CENTER,2020,1280542,2020/04/25 00:00:00+00,CHOQUE FRENTE/POSTERIOR,CHOQUE,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,19:30:00
-70.1438057,-20.2286265,50,1,REGION TARAPACA,1101,IQUIQUE,HERNAN FUENZALIDA,18 DE SEPTIEMBRE,0,"Hernán Fuenzalida & Dieciocho de Septiembre, Iquique, Tarapacá, Chile",-20.2286265,-70.1438057,1,GEOMETRIC_CENTER,2020,1280543,2020/04/25 00:00:00+00,COLISION POR ALCANCE,COLISION,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,0,0,0,0,17:30:00
-70.101096,-20.2786867,51,1,REGION TARAPACA,1107,ALTO HOSPICIO,ROTONDA PLAZA BELEN,LA PAMPA,0,"Plaza Belen, Alto Hospicio, Tarapacá, Chile",-20.2786867,-70.101096,1,GEOMETRIC_CENTER,2020,1280546,2020/04/28 00:00:00+00,COLISION LATERAL,COLISION,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,19:54:00
-70.1471585,-20.2273793,52,1,REGION TARAPACA,1101,IQUIQUE,AMUNATEGUI,TOMAS BONILLA,0,"Tomás Bonilla B. & Amunátegui, Iquique, Tarapacá, Chile",-20.2273793,-70.1471585,1,GEOMETRIC_CENTER,2020,1281203,2020/01/19 00:00:00+00,COLISION PERPENDICULAR,COLISION,URBANA,DESOBEDIENCIA A SEÑALIZACION,SEÑALIZACION DESOBEDECER SEÑAL CEDA EL PASO,0,0,0,0,17:00:00
-70.1007563,-20.2800542,53,1,REGION TARAPACA,1107,ALTO HOSPICIO,CARMELA CARVAJAL,LAS AMERICAS,0,"Carmela Carvajal de Prat & Avenida las Américas, Alto Hospicio, Tarapacá, Chile",-20.2800542,-70.1007563,1,GEOMETRIC_CENTER,2020,1281226,2020/05/06 00:00:00+00,CHOQUE FRENTE/POSTERIOR,CHOQUE,URBANA,FALLAS MECANICAS,FALLAS MECANICAS FRENOS,0,0,0,0,07:55:00
-70.1342417,-20.255713,54,1,REGION TARAPACA,1101,IQUIQUE,ARTURO PRAT,ROTONDA CHPANA,0,"Iquique, Tarapacá, Chile",-20.255713,-70.1342417,1,GEOMETRIC_CENTER,2020,1280287,2020/03/18 00:00:00+00,CHOQUE FRENTE/POSTERIOR,CHOQUE,URBANA,IMPRUDENCIA DEL CONDUCTOR,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,0,0,0,19:13:00
-70.1441106,-20.238243,55,1,REGION TARAPACA,1101,IQUIQUE,TADEO HAENKE,HEROES DE LA CONCEPCION,0,"Av. Tadeo Haenke & Av. Heroes de la Concepción, Iquique, Tarapacá, Chile",-20.238243,-70.1441106,1,GEOMETRIC_CENTER,2020,1281291,2020/01/20 00:00:00+00,COLISION LATERAL,COLISION,URBANA,IMPRUDENCIA DEL CONDUCTOR,ADELANTAMIENTO SIN EL ESPACIO O TIEMPO SUFICIENTE,0,0,0,0,12:53:00
-70.1302175,-20.2330057,56,1,REGION TARAPACA,1101,IQUIQUE,CERRO DRAGON,GOMEZ CARREÑO,0,"Gómez Carreño & Cerro Dragón, Iquique, Tarapacá, Chile",-20.2330057,-70.1302175,1,GEOMETRIC_CENTER,2020,1281345,2020/05/11 00:00:00+00,COLISION,COLISION,URBANA,DESOBEDIENCIA A SEÑALIZACION,SEÑALIZACION DESOBEDECER SEÑAL PARE,0,0,0,0,17:45:00
-70.1259852,-20.2601937,57,1,REGION TARAPACA,1101,IQUIQUE,PADRE HURTADO,PLAYA QUINTEROS,0,"Padre Hurtado & Playa Quintero, Iquique, Tarapacá, Chile",-20.2601937,-70.1259852,1,GEOMETRIC_CENTER,2020,1281706,2020/05/20 00:00:00+00,VOLCADURA,VOLCADURA,URBANA,IMPRUDENCIA DEL CONDUCTOR,ADELANTAMIENTO SIN EFECTUAR LA SEÑAL RESPECTIVA,0,0,0,1,19:30:00
-70.1458682,-20.2136086,58,1,REGION TARAPACA,1101,IQUIQUE,SERRANO,DIECIOCHO DE SEPTIEMBRE,0,"Serrano 932, Iquique, Tarapacá, Chile",-20.2136086,-70.1458682,1,ROOFTOP,2020,1283710,2020/05/02 00:00:00+00,COLISION PERPENDICULAR,COLISION,URBANA,DESOBEDIENCIA A SEÑALIZACION,SEÑALIZACION DESOBEDECER SEÑAL CEDA EL PASO,0,0,0,0,18:35:00
